year,la_name,school_name,stage,measure,value_label
2024/25,East Dunbartonshire,Baljaffray Primary School,"P1, P4 & P7 combined",Listening & Talking - % Meeting Level,90+%
2024/25,East Dunbartonshire,Baljaffray Primary School,"P1, P4 & P7 combined",Numeracy - % Meeting Level,90+%
2024/25,East Dunbartonshire,Baljaffray Primary School,"P1, P4 & P7 combined",Reading - % Meeting Level,90+%
2024/25,East Dunbartonshire,Baljaffray Primary School,"P1, P4 & P7 combined",Writing - % Meeting Level,80-90%
2024/25,East Dunbartonshire,Baljaffray Primary School,P4,Listening & Talking - % Meeting Level,90+%
2024/25,East Dunbartonshire,Baljaffray Primary School,P4,Numeracy - % Meeting Level,80-90%
2024/25,East Dunbartonshire,Baljaffray Primary School,P4,Reading - % Meeting Level,80-90%
2024/25,East Dunbartonshire,Baljaffray Primary School,P4,Writing - % Meeting Level,80-90%
2024/25,East Dunbartonshire,Baljaffray Primary School,P7,Listening & Talking - % Meeting Level,90+%
2024/25,East Dunbartonshire,Baljaffray Primary School,P7,Numeracy - % Meeting Level,90+%
2024/25,East Dunbartonshire,Baljaffray Primary School,P7,Reading - % Meeting Level,90+%
2024/25,East Dunbartonshire,Baljaffray Primary School,P7,Writing - % Meeting Level,90+%
2024/25,East Dunbartonshire,Balmuildy Primary School,P1,Listening & Talking - % Meeting Level,90+%
2024/25,East Dunbartonshire,Balmuildy Primary School,P1,Numeracy - % Meeting Level,80-90%
2024/25,East Dunbartonshire,Balmuildy Primary School,P1,Reading - % Meeting Level,80-90%
2024/25,East Dunbartonshire,Balmuildy Primary School,P1,Writing - % Meeting Level,80-90%
2024/25,East Dunbartonshire,Balmuildy Primary School,"P1, P4 & P7 combined",Listening & Talking - % Meeting Level,90+%
2024/25,East Dunbartonshire,Balmuildy Primary School,"P1, P4 & P7 combined",Numeracy - % Meeting Level,90+%
2024/25,East Dunbartonshire,Balmuildy Primary School,"P1, P4 & P7 combined",Reading - % Meeting Level,80-90%
2024/25,East Dunbartonshire,Balmuildy Primary School,"P1, P4 & P7 combined",Writing - % Meeting Level,80-90%
2024/25,East Dunbartonshire,Balmuildy Primary School,P4,Listening & Talking - % Meeting Level,90+%
2024/25,East Dunbartonshire,Balmuildy Primary School,P4,Numeracy - % Meeting Level,90+%
2024/25,East Dunbartonshire,Balmuildy Primary School,P4,Reading - % Meeting Level,90+%
2024/25,East Dunbartonshire,Balmuildy Primary School,P4,Writing - % Meeting Level,80-90%
2024/25,East Dunbartonshire,Balmuildy Primary School,P7,Listening & Talking - % Meeting Level,90+%
2024/25,East Dunbartonshire,Balmuildy Primary School,P7,Numeracy - % Meeting Level,90+%
2024/25,East Dunbartonshire,Balmuildy Primary School,P7,Reading - % Meeting Level,90+%
2024/25,East Dunbartonshire,Balmuildy Primary School,P7,Writing - % Meeting Level,80-90%
2024/25,East Dunbartonshire,Bearsden Primary School,P1,Listening & Talking - % Meeting Level,90+%
2024/25,East Dunbartonshire,Bearsden Primary School,P1,Numeracy - % Meeting Level,90+%
2024/25,East Dunbartonshire,Bearsden Primary School,P1,Reading - % Meeting Level,90+%
2024/25,East Dunbartonshire,Bearsden Primary School,P1,Writing - % Meeting Level,90+%
2024/25,East Dunbartonshire,Bearsden Primary School,"P1, P4 & P7 combined",Listening & Talking - % Meeting Level,90+%
2024/25,East Dunbartonshire,Bearsden Primary School,"P1, P4 & P7 combined",Numeracy - % Meeting Level,90+%
2024/25,East Dunbartonshire,Bearsden Primary School,"P1, P4 & P7 combined",Reading - % Meeting Level,90+%
2024/25,East Dunbartonshire,Bearsden Primary School,"P1, P4 & P7 combined",Writing - % Meeting Level,90+%
2024/25,East Dunbartonshire,Bearsden Primary School,P4,Listening & Talking - % Meeting Level,90+%
2024/25,East Dunbartonshire,Bearsden Primary School,P4,Numeracy - % Meeting Level,90+%
2024/25,East Dunbartonshire,Bearsden Primary School,P4,Reading - % Meeting Level,90+%
2024/25,East Dunbartonshire,Bearsden Primary School,P4,Writing - % Meeting Level,90+%
2024/25,East Dunbartonshire,Bearsden Primary School,P7,Listening & Talking - % Meeting Level,90+%
2024/25,East Dunbartonshire,Bearsden Primary School,P7,Numeracy - % Meeting Level,90+%
2024/25,East Dunbartonshire,Bearsden Primary School,P7,Reading - % Meeting Level,90+%
2024/25,East Dunbartonshire,Bearsden Primary School,P7,Writing - % Meeting Level,90+%
2024/25,East Dunbartonshire,Castlehill Primary School,P1,Listening & Talking - % Meeting Level,80-90%
2024/25,East Dunbartonshire,Castlehill Primary School,P1,Numeracy - % Meeting Level,70-80%
2024/25,East Dunbartonshire,Castlehill Primary School,P1,Reading - % Meeting Level,70-80%
2024/25,East Dunbartonshire,Castlehill Primary School,P1,Writing - % Meeting Level,70-80%
2024/25,East Dunbartonshire,Castlehill Primary School,"P1, P4 & P7 combined",Listening & Talking - % Meeting Level,80-90%
2024/25,East Dunbartonshire,Castlehill Primary School,"P1, P4 & P7 combined",Numeracy - % Meeting Level,70-80%
2024/25,East Dunbartonshire,Castlehill Primary School,"P1, P4 & P7 combined",Reading - % Meeting Level,70-80%
2024/25,East Dunbartonshire,Castlehill Primary School,"P1, P4 & P7 combined",Writing - % Meeting Level,70-80%
2024/25,East Dunbartonshire,Castlehill Primary School,P4,Listening & Talking - % Meeting Level,80-90%
2024/25,East Dunbartonshire,Castlehill Primary School,P4,Numeracy - % Meeting Level,80-90%
2024/25,East Dunbartonshire,Castlehill Primary School,P4,Reading - % Meeting Level,80-90%
2024/25,East Dunbartonshire,Castlehill Primary School,P4,Writing - % Meeting Level,80-90%
2024/25,East Dunbartonshire,Castlehill Primary School,P7,Listening & Talking - % Meeting Level,80-90%
2024/25,East Dunbartonshire,Castlehill Primary School,P7,Numeracy - % Meeting Level,70-80%
2024/25,East Dunbartonshire,Castlehill Primary School,P7,Reading - % Meeting Level,80-90%
2024/25,East Dunbartonshire,Castlehill Primary School,P7,Writing - % Meeting Level,70-80%
2024/25,East Dunbartonshire,Clober Primary School,P1,Listening & Talking - % Meeting Level,90+%
2024/25,East Dunbartonshire,Clober Primary School,P1,Numeracy - % Meeting Level,90+%
2024/25,East Dunbartonshire,Clober Primary School,P1,Reading - % Meeting Level,90+%
2024/25,East Dunbartonshire,Clober Primary School,P1,Writing - % Meeting Level,90+%
2024/25,East Dunbartonshire,Clober Primary School,"P1, P4 & P7 combined",Listening & Talking - % Meeting Level,90+%
2024/25,East Dunbartonshire,Clober Primary School,"P1, P4 & P7 combined",Numeracy - % Meeting Level,80-90%
2024/25,East Dunbartonshire,Clober Primary School,"P1, P4 & P7 combined",Reading - % Meeting Level,90+%
2024/25,East Dunbartonshire,Clober Primary School,"P1, P4 & P7 combined",Writing - % Meeting Level,90+%
2024/25,East Dunbartonshire,Clober Primary School,P4,Listening & Talking - % Meeting Level,90+%
2024/25,East Dunbartonshire,Clober Primary School,P4,Numeracy - % Meeting Level,80-90%
2024/25,East Dunbartonshire,Clober Primary School,P4,Reading - % Meeting Level,90+%
2024/25,East Dunbartonshire,Clober Primary School,P4,Writing - % Meeting Level,80-90%
2024/25,East Dunbartonshire,Clober Primary School,P7,Listening & Talking - % Meeting Level,90+%
2024/25,East Dunbartonshire,Clober Primary School,P7,Numeracy - % Meeting Level,80-90%
2024/25,East Dunbartonshire,Clober Primary School,P7,Reading - % Meeting Level,90+%
2024/25,East Dunbartonshire,Clober Primary School,P7,Writing - % Meeting Level,80-90%
2024/25,East Dunbartonshire,Colquhoun Park Primary School,P1,Listening & Talking - % Meeting Level,60-70%
2024/25,East Dunbartonshire,Colquhoun Park Primary School,P1,Numeracy - % Meeting Level,80-90%
2024/25,East Dunbartonshire,Colquhoun Park Primary School,P1,Reading - % Meeting Level,80-90%
2024/25,East Dunbartonshire,Colquhoun Park Primary School,P1,Writing - % Meeting Level,70-80%
2024/25,East Dunbartonshire,Colquhoun Park Primary School,"P1, P4 & P7 combined",Listening & Talking - % Meeting Level,70-80%
2024/25,East Dunbartonshire,Colquhoun Park Primary School,"P1, P4 & P7 combined",Numeracy - % Meeting Level,70-80%
2024/25,East Dunbartonshire,Colquhoun Park Primary School,"P1, P4 & P7 combined",Reading - % Meeting Level,80-90%
2024/25,East Dunbartonshire,Colquhoun Park Primary School,"P1, P4 & P7 combined",Writing - % Meeting Level,70-80%
2024/25,East Dunbartonshire,Colquhoun Park Primary School,P4,Listening & Talking - % Meeting Level,80-90%
2024/25,East Dunbartonshire,Colquhoun Park Primary School,P4,Numeracy - % Meeting Level,80-90%
2024/25,East Dunbartonshire,Colquhoun Park Primary School,P4,Reading - % Meeting Level,80-90%
2024/25,East Dunbartonshire,Colquhoun Park Primary School,P4,Writing - % Meeting Level,70-80%
2024/25,East Dunbartonshire,Colquhoun Park Primary School,P7,Listening & Talking - % Meeting Level,70-80%
2024/25,East Dunbartonshire,Colquhoun Park Primary School,P7,Numeracy - % Meeting Level,70-80%
2024/25,East Dunbartonshire,Colquhoun Park Primary School,P7,Reading - % Meeting Level,80-90%
2024/25,East Dunbartonshire,Colquhoun Park Primary School,P7,Writing - % Meeting Level,60-70%
2024/25,East Dunbartonshire,Craigdhu Primary School,P1,Listening & Talking - % Meeting Level,90+%
2024/25,East Dunbartonshire,Craigdhu Primary School,P1,Numeracy - % Meeting Level,90+%
2024/25,East Dunbartonshire,Craigdhu Primary School,P1,Reading - % Meeting Level,90+%
2024/25,East Dunbartonshire,Craigdhu Primary School,P1,Writing - % Meeting Level,80-90%
2024/25,East Dunbartonshire,Craigdhu Primary School,"P1, P4 & P7 combined",Listening & Talking - % Meeting Level,90+%
2024/25,East Dunbartonshire,Craigdhu Primary School,"P1, P4 & P7 combined",Numeracy - % Meeting Level,90+%
2024/25,East Dunbartonshire,Craigdhu Primary School,"P1, P4 & P7 combined",Reading - % Meeting Level,90+%
2024/25,East Dunbartonshire,Craigdhu Primary School,"P1, P4 & P7 combined",Writing - % Meeting Level,80-90%
2024/25,East Dunbartonshire,Craigdhu Primary School,P4,Listening & Talking - % Meeting Level,90+%
2024/25,East Dunbartonshire,Craigdhu Primary School,P4,Numeracy - % Meeting Level,80-90%
2024/25,East Dunbartonshire,Craigdhu Primary School,P4,Reading - % Meeting Level,80-90%
2024/25,East Dunbartonshire,Craigdhu Primary School,P4,Writing - % Meeting Level,70-80%
2024/25,East Dunbartonshire,Craigdhu Primary School,P7,Listening & Talking - % Meeting Level,90+%
2024/25,East Dunbartonshire,Craigdhu Primary School,P7,Numeracy - % Meeting Level,90+%
2024/25,East Dunbartonshire,Craigdhu Primary School,P7,Reading - % Meeting Level,90+%
2024/25,East Dunbartonshire,Craigdhu Primary School,P7,Writing - % Meeting Level,90+%
2024/25,East Dunbartonshire,Craighead Primary School,P1,Listening & Talking - % Meeting Level,90+%
2024/25,East Dunbartonshire,Craighead Primary School,P1,Numeracy - % Meeting Level,90+%
2024/25,East Dunbartonshire,Craighead Primary School,P1,Reading - % Meeting Level,90+%
2024/25,East Dunbartonshire,Craighead Primary School,P1,Writing - % Meeting Level,90+%
2024/25,East Dunbartonshire,Craighead Primary School,"P1, P4 & P7 combined",Listening & Talking - % Meeting Level,90+%
2024/25,East Dunbartonshire,Craighead Primary School,"P1, P4 & P7 combined",Numeracy - % Meeting Level,80-90%
2024/25,East Dunbartonshire,Craighead Primary School,"P1, P4 & P7 combined",Reading - % Meeting Level,90+%
2024/25,East Dunbartonshire,Craighead Primary School,"P1, P4 & P7 combined",Writing - % Meeting Level,80-90%
2024/25,East Dunbartonshire,Craighead Primary School,P4,Listening & Talking - % Meeting Level,90+%
2024/25,East Dunbartonshire,Craighead Primary School,P4,Numeracy - % Meeting Level,80-90%
2024/25,East Dunbartonshire,Craighead Primary School,P4,Reading - % Meeting Level,80-90%
2024/25,East Dunbartonshire,Craighead Primary School,P4,Writing - % Meeting Level,80-90%
2024/25,East Dunbartonshire,Craighead Primary School,P7,Listening & Talking - % Meeting Level,90+%
2024/25,East Dunbartonshire,Craighead Primary School,P7,Numeracy - % Meeting Level,80-90%
2024/25,East Dunbartonshire,Craighead Primary School,P7,Reading - % Meeting Level,90+%
2024/25,East Dunbartonshire,Craighead Primary School,P7,Writing - % Meeting Level,90+%
2024/25,East Dunbartonshire,Gartconner Primary School,P1,Listening & Talking - % Meeting Level,90+%
2024/25,East Dunbartonshire,Gartconner Primary School,P1,Numeracy - % Meeting Level,90+%
2024/25,East Dunbartonshire,Gartconner Primary School,P1,Reading - % Meeting Level,80-90%
2024/25,East Dunbartonshire,Gartconner Primary School,P1,Writing - % Meeting Level,80-90%
2024/25,East Dunbartonshire,Gartconner Primary School,"P1, P4 & P7 combined",Listening & Talking - % Meeting Level,90+%
2024/25,East Dunbartonshire,Gartconner Primary School,"P1, P4 & P7 combined",Numeracy - % Meeting Level,90+%
2024/25,East Dunbartonshire,Gartconner Primary School,"P1, P4 & P7 combined",Reading - % Meeting Level,80-90%
2024/25,East Dunbartonshire,Gartconner Primary School,"P1, P4 & P7 combined",Writing - % Meeting Level,80-90%
2024/25,East Dunbartonshire,Gartconner Primary School,P4,Listening & Talking - % Meeting Level,90+%
2024/25,East Dunbartonshire,Gartconner Primary School,P4,Numeracy - % Meeting Level,80-90%
2024/25,East Dunbartonshire,Gartconner Primary School,P4,Reading - % Meeting Level,90+%
2024/25,East Dunbartonshire,Gartconner Primary School,P4,Writing - % Meeting Level,70-80%
2024/25,East Dunbartonshire,Gartconner Primary School,P7,Listening & Talking - % Meeting Level,90+%
2024/25,East Dunbartonshire,Gartconner Primary School,P7,Numeracy - % Meeting Level,90+%
2024/25,East Dunbartonshire,Gartconner Primary School,P7,Reading - % Meeting Level,90+%
2024/25,East Dunbartonshire,Gartconner Primary School,P7,Writing - % Meeting Level,90+%
2024/25,East Dunbartonshire,Harestanes Primary School,P1,Listening & Talking - % Meeting Level,c
2024/25,East Dunbartonshire,Harestanes Primary School,P1,Numeracy - % Meeting Level,c
2024/25,East Dunbartonshire,Harestanes Primary School,P1,Reading - % Meeting Level,c
2024/25,East Dunbartonshire,Harestanes Primary School,P1,Writing - % Meeting Level,c
2024/25,East Dunbartonshire,Harestanes Primary School,"P1, P4 & P7 combined",Listening & Talking - % Meeting Level,80-90%
2024/25,East Dunbartonshire,Harestanes Primary School,"P1, P4 & P7 combined",Numeracy - % Meeting Level,70-80%
2024/25,East Dunbartonshire,Harestanes Primary School,"P1, P4 & P7 combined",Reading - % Meeting Level,70-80%
2024/25,East Dunbartonshire,Harestanes Primary School,"P1, P4 & P7 combined",Writing - % Meeting Level,70-80%
2024/25,East Dunbartonshire,Harestanes Primary School,P4,Listening & Talking - % Meeting Level,90+%
2024/25,East Dunbartonshire,Harestanes Primary School,P4,Numeracy - % Meeting Level,80-90%
2024/25,East Dunbartonshire,Harestanes Primary School,P4,Reading - % Meeting Level,70-80%
2024/25,East Dunbartonshire,Harestanes Primary School,P4,Writing - % Meeting Level,70-80%
2024/25,East Dunbartonshire,Harestanes Primary School,P7,Listening & Talking - % Meeting Level,90+%
2024/25,East Dunbartonshire,Harestanes Primary School,P7,Numeracy - % Meeting Level,70-80%
2024/25,East Dunbartonshire,Harestanes Primary School,P7,Reading - % Meeting Level,70-80%
2024/25,East Dunbartonshire,Harestanes Primary School,P7,Writing - % Meeting Level,70-80%
2024/25,East Dunbartonshire,Hillhead Primary School,P1,Listening & Talking - % Meeting Level,c
2024/25,East Dunbartonshire,Hillhead Primary School,P1,Numeracy - % Meeting Level,c
2024/25,East Dunbartonshire,Hillhead Primary School,P1,Reading - % Meeting Level,c
2024/25,East Dunbartonshire,Hillhead Primary School,P1,Writing - % Meeting Level,c
2024/25,East Dunbartonshire,Hillhead Primary School,"P1, P4 & P7 combined",Listening & Talking - % Meeting Level,70-80%
2024/25,East Dunbartonshire,Hillhead Primary School,"P1, P4 & P7 combined",Numeracy - % Meeting Level,50-60%
2024/25,East Dunbartonshire,Hillhead Primary School,"P1, P4 & P7 combined",Reading - % Meeting Level,50-60%
2024/25,East Dunbartonshire,Hillhead Primary School,"P1, P4 & P7 combined",Writing - % Meeting Level,30-40%
2024/25,East Dunbartonshire,Hillhead Primary School,P4,Listening & Talking - % Meeting Level,c
2024/25,East Dunbartonshire,Hillhead Primary School,P4,Numeracy - % Meeting Level,c
2024/25,East Dunbartonshire,Hillhead Primary School,P4,Reading - % Meeting Level,c
2024/25,East Dunbartonshire,Hillhead Primary School,P4,Writing - % Meeting Level,c
2024/25,East Dunbartonshire,Hillhead Primary School,P7,Listening & Talking - % Meeting Level,c
2024/25,East Dunbartonshire,Hillhead Primary School,P7,Numeracy - % Meeting Level,c
2024/25,East Dunbartonshire,Hillhead Primary School,P7,Reading - % Meeting Level,c
2024/25,East Dunbartonshire,Hillhead Primary School,P7,Writing - % Meeting Level,c
2024/25,East Dunbartonshire,Holy Family Primary School,P1,Listening & Talking - % Meeting Level,90+%
2024/25,East Dunbartonshire,Holy Family Primary School,P1,Numeracy - % Meeting Level,90+%
2024/25,East Dunbartonshire,Holy Family Primary School,P1,Reading - % Meeting Level,90+%
2024/25,East Dunbartonshire,Holy Family Primary School,P1,Writing - % Meeting Level,90+%
2024/25,East Dunbartonshire,Holy Family Primary School,"P1, P4 & P7 combined",Listening & Talking - % Meeting Level,90+%
2024/25,East Dunbartonshire,Holy Family Primary School,"P1, P4 & P7 combined",Numeracy - % Meeting Level,90+%
2024/25,East Dunbartonshire,Holy Family Primary School,"P1, P4 & P7 combined",Reading - % Meeting Level,90+%
2024/25,East Dunbartonshire,Holy Family Primary School,"P1, P4 & P7 combined",Writing - % Meeting Level,90+%
2024/25,East Dunbartonshire,Holy Family Primary School,P4,Listening & Talking - % Meeting Level,90+%
2024/25,East Dunbartonshire,Holy Family Primary School,P4,Numeracy - % Meeting Level,90+%
2024/25,East Dunbartonshire,Holy Family Primary School,P4,Reading - % Meeting Level,90+%
2024/25,East Dunbartonshire,Holy Family Primary School,P4,Writing - % Meeting Level,80-90%
2024/25,East Dunbartonshire,Holy Family Primary School,P7,Listening & Talking - % Meeting Level,90+%
2024/25,East Dunbartonshire,Holy Family Primary School,P7,Numeracy - % Meeting Level,90+%
2024/25,East Dunbartonshire,Holy Family Primary School,P7,Reading - % Meeting Level,90+%
2024/25,East Dunbartonshire,Holy Family Primary School,P7,Writing - % Meeting Level,90+%
2024/25,East Dunbartonshire,Holy Trinity Primary School,P1,Listening & Talking - % Meeting Level,80-90%
2024/25,East Dunbartonshire,Holy Trinity Primary School,P1,Numeracy - % Meeting Level,80-90%
2024/25,East Dunbartonshire,Holy Trinity Primary School,P1,Reading - % Meeting Level,70-80%
2024/25,East Dunbartonshire,Holy Trinity Primary School,P1,Writing - % Meeting Level,60-70%
2024/25,East Dunbartonshire,Holy Trinity Primary School,"P1, P4 & P7 combined",Listening & Talking - % Meeting Level,90+%
2024/25,East Dunbartonshire,Holy Trinity Primary School,"P1, P4 & P7 combined",Numeracy - % Meeting Level,80-90%
2024/25,East Dunbartonshire,Holy Trinity Primary School,"P1, P4 & P7 combined",Reading - % Meeting Level,70-80%
2024/25,East Dunbartonshire,Holy Trinity Primary School,"P1, P4 & P7 combined",Writing - % Meeting Level,70-80%
2024/25,East Dunbartonshire,Holy Trinity Primary School,P4,Listening & Talking - % Meeting Level,90+%
2024/25,East Dunbartonshire,Holy Trinity Primary School,P4,Numeracy - % Meeting Level,70-80%
2024/25,East Dunbartonshire,Holy Trinity Primary School,P4,Reading - % Meeting Level,70-80%
2024/25,East Dunbartonshire,Holy Trinity Primary School,P4,Writing - % Meeting Level,70-80%
2024/25,East Dunbartonshire,Holy Trinity Primary School,P7,Listening & Talking - % Meeting Level,90+%
2024/25,East Dunbartonshire,Holy Trinity Primary School,P7,Numeracy - % Meeting Level,80-90%
2024/25,East Dunbartonshire,Holy Trinity Primary School,P7,Reading - % Meeting Level,70-80%
2024/25,East Dunbartonshire,Holy Trinity Primary School,P7,Writing - % Meeting Level,70-80%
2024/25,East Dunbartonshire,Killermont Primary School,P1,Listening & Talking - % Meeting Level,90+%
2024/25,East Dunbartonshire,Killermont Primary School,P1,Numeracy - % Meeting Level,90+%
2024/25,East Dunbartonshire,Killermont Primary School,P1,Reading - % Meeting Level,80-90%
2024/25,East Dunbartonshire,Killermont Primary School,P1,Writing - % Meeting Level,80-90%
2024/25,East Dunbartonshire,Killermont Primary School,"P1, P4 & P7 combined",Listening & Talking - % Meeting Level,90+%
2024/25,East Dunbartonshire,Killermont Primary School,"P1, P4 & P7 combined",Numeracy - % Meeting Level,90+%
2024/25,East Dunbartonshire,Killermont Primary School,"P1, P4 & P7 combined",Reading - % Meeting Level,90+%
2024/25,East Dunbartonshire,Killermont Primary School,"P1, P4 & P7 combined",Writing - % Meeting Level,90+%
2024/25,East Dunbartonshire,Killermont Primary School,P4,Listening & Talking - % Meeting Level,90+%
2024/25,East Dunbartonshire,Killermont Primary School,P4,Numeracy - % Meeting Level,90+%
2024/25,East Dunbartonshire,Killermont Primary School,P4,Reading - % Meeting Level,90+%
2024/25,East Dunbartonshire,Killermont Primary School,P4,Writing - % Meeting Level,80-90%
2024/25,East Dunbartonshire,Killermont Primary School,P7,Listening & Talking - % Meeting Level,90+%
2024/25,East Dunbartonshire,Killermont Primary School,P7,Numeracy - % Meeting Level,90+%
2024/25,East Dunbartonshire,Killermont Primary School,P7,Reading - % Meeting Level,90+%
2024/25,East Dunbartonshire,Killermont Primary School,P7,Writing - % Meeting Level,90+%
2024/25,East Dunbartonshire,Lairdsland Primary School,P1,Listening & Talking - % Meeting Level,90+%
2024/25,East Dunbartonshire,Lairdsland Primary School,P1,Numeracy - % Meeting Level,80-90%
2024/25,East Dunbartonshire,Lairdsland Primary School,P1,Reading - % Meeting Level,70-80%
2024/25,East Dunbartonshire,Lairdsland Primary School,P1,Writing - % Meeting Level,70-80%
2024/25,East Dunbartonshire,Lairdsland Primary School,"P1, P4 & P7 combined",Listening & Talking - % Meeting Level,90+%
2024/25,East Dunbartonshire,Lairdsland Primary School,"P1, P4 & P7 combined",Numeracy - % Meeting Level,80-90%
2024/25,East Dunbartonshire,Lairdsland Primary School,"P1, P4 & P7 combined",Reading - % Meeting Level,80-90%
2024/25,East Dunbartonshire,Lairdsland Primary School,"P1, P4 & P7 combined",Writing - % Meeting Level,80-90%
2024/25,East Dunbartonshire,Lairdsland Primary School,P4,Listening & Talking - % Meeting Level,90+%
2024/25,East Dunbartonshire,Lairdsland Primary School,P4,Numeracy - % Meeting Level,80-90%
2024/25,East Dunbartonshire,Lairdsland Primary School,P4,Reading - % Meeting Level,80-90%
2024/25,East Dunbartonshire,Lairdsland Primary School,P4,Writing - % Meeting Level,80-90%
2024/25,East Dunbartonshire,Lairdsland Primary School,P7,Listening & Talking - % Meeting Level,90+%
2024/25,East Dunbartonshire,Lairdsland Primary School,P7,Numeracy - % Meeting Level,80-90%
2024/25,East Dunbartonshire,Lairdsland Primary School,P7,Reading - % Meeting Level,90+%
2024/25,East Dunbartonshire,Lairdsland Primary School,P7,Writing - % Meeting Level,80-90%
