year,la_name,school_name,stage,measure,value_label
2024/25,Moray,Alves Primary School,P4,Listening & Talking - % Meeting Level,c
2024/25,Moray,Alves Primary School,P4,Numeracy - % Meeting Level,c
2024/25,Moray,Alves Primary School,P4,Reading - % Meeting Level,c
2024/25,Moray,Alves Primary School,P4,Writing - % Meeting Level,c
2024/25,Moray,Alves Primary School,P7,Listening & Talking - % Meeting Level,c
2024/25,Moray,Alves Primary School,P7,Numeracy - % Meeting Level,c
2024/25,Moray,Alves Primary School,P7,Reading - % Meeting Level,c
2024/25,Moray,Alves Primary School,P7,Writing - % Meeting Level,c
2024/25,Moray,Anderson's Primary School,P1,Listening & Talking - % Meeting Level,90+%
2024/25,Moray,Anderson's Primary School,P1,Numeracy - % Meeting Level,80-90%
2024/25,Moray,Anderson's Primary School,P1,Reading - % Meeting Level,80-90%
2024/25,Moray,Anderson's Primary School,P1,Writing - % Meeting Level,80-90%
2024/25,Moray,Anderson's Primary School,"P1, P4 & P7 combined",Listening & Talking - % Meeting Level,80-90%
2024/25,Moray,Anderson's Primary School,"P1, P4 & P7 combined",Numeracy - % Meeting Level,80-90%
2024/25,Moray,Anderson's Primary School,"P1, P4 & P7 combined",Reading - % Meeting Level,80-90%
2024/25,Moray,Anderson's Primary School,"P1, P4 & P7 combined",Writing - % Meeting Level,80-90%
2024/25,Moray,Anderson's Primary School,P4,Listening & Talking - % Meeting Level,70-80%
2024/25,Moray,Anderson's Primary School,P4,Numeracy - % Meeting Level,70-80%
2024/25,Moray,Anderson's Primary School,P4,Reading - % Meeting Level,70-80%
2024/25,Moray,Anderson's Primary School,P4,Writing - % Meeting Level,70-80%
2024/25,Moray,Anderson's Primary School,P7,Listening & Talking - % Meeting Level,90+%
2024/25,Moray,Anderson's Primary School,P7,Numeracy - % Meeting Level,90+%
2024/25,Moray,Anderson's Primary School,P7,Reading - % Meeting Level,80-90%
2024/25,Moray,Anderson's Primary School,P7,Writing - % Meeting Level,90+%
2024/25,Moray,Applegrove Primary School,P1,Listening & Talking - % Meeting Level,80-90%
2024/25,Moray,Applegrove Primary School,P1,Numeracy - % Meeting Level,80-90%
2024/25,Moray,Applegrove Primary School,P1,Reading - % Meeting Level,60-70%
2024/25,Moray,Applegrove Primary School,P1,Writing - % Meeting Level,60-70%
2024/25,Moray,Applegrove Primary School,"P1, P4 & P7 combined",Listening & Talking - % Meeting Level,70-80%
2024/25,Moray,Applegrove Primary School,"P1, P4 & P7 combined",Numeracy - % Meeting Level,60-70%
2024/25,Moray,Applegrove Primary School,"P1, P4 & P7 combined",Reading - % Meeting Level,70-80%
2024/25,Moray,Applegrove Primary School,"P1, P4 & P7 combined",Writing - % Meeting Level,60-70%
2024/25,Moray,Applegrove Primary School,P4,Listening & Talking - % Meeting Level,80-90%
2024/25,Moray,Applegrove Primary School,P4,Numeracy - % Meeting Level,50-60%
2024/25,Moray,Applegrove Primary School,P4,Reading - % Meeting Level,70-80%
2024/25,Moray,Applegrove Primary School,P4,Writing - % Meeting Level,60-70%
2024/25,Moray,Applegrove Primary School,P7,Listening & Talking - % Meeting Level,70-80%
2024/25,Moray,Applegrove Primary School,P7,Numeracy - % Meeting Level,70-80%
2024/25,Moray,Applegrove Primary School,P7,Reading - % Meeting Level,70-80%
2024/25,Moray,Applegrove Primary School,P7,Writing - % Meeting Level,60-70%
2024/25,Moray,Bishopmill Primary School,P1,Listening & Talking - % Meeting Level,90+%
2024/25,Moray,Bishopmill Primary School,P1,Numeracy - % Meeting Level,80-90%
2024/25,Moray,Bishopmill Primary School,P1,Reading - % Meeting Level,90+%
2024/25,Moray,Bishopmill Primary School,P1,Writing - % Meeting Level,90+%
2024/25,Moray,Bishopmill Primary School,"P1, P4 & P7 combined",Listening & Talking - % Meeting Level,90+%
2024/25,Moray,Bishopmill Primary School,"P1, P4 & P7 combined",Numeracy - % Meeting Level,90+%
2024/25,Moray,Bishopmill Primary School,"P1, P4 & P7 combined",Reading - % Meeting Level,90+%
2024/25,Moray,Bishopmill Primary School,"P1, P4 & P7 combined",Writing - % Meeting Level,90+%
2024/25,Moray,Bishopmill Primary School,P4,Listening & Talking - % Meeting Level,90+%
2024/25,Moray,Bishopmill Primary School,P4,Numeracy - % Meeting Level,90+%
2024/25,Moray,Bishopmill Primary School,P4,Reading - % Meeting Level,90+%
2024/25,Moray,Bishopmill Primary School,P4,Writing - % Meeting Level,90+%
2024/25,Moray,Bishopmill Primary School,P7,Listening & Talking - % Meeting Level,90+%
2024/25,Moray,Bishopmill Primary School,P7,Numeracy - % Meeting Level,90+%
2024/25,Moray,Bishopmill Primary School,P7,Reading - % Meeting Level,90+%
2024/25,Moray,Bishopmill Primary School,P7,Writing - % Meeting Level,80-90%
2024/25,Moray,Botriphnie Primary School,P1,Listening & Talking - % Meeting Level,c
2024/25,Moray,Botriphnie Primary School,P1,Numeracy - % Meeting Level,c
2024/25,Moray,Botriphnie Primary School,P1,Reading - % Meeting Level,c
2024/25,Moray,Botriphnie Primary School,P1,Writing - % Meeting Level,c
2024/25,Moray,Botriphnie Primary School,"P1, P4 & P7 combined",Listening & Talking - % Meeting Level,c
2024/25,Moray,Botriphnie Primary School,"P1, P4 & P7 combined",Numeracy - % Meeting Level,c
2024/25,Moray,Botriphnie Primary School,"P1, P4 & P7 combined",Reading - % Meeting Level,c
2024/25,Moray,Botriphnie Primary School,"P1, P4 & P7 combined",Writing - % Meeting Level,c
2024/25,Moray,Botriphnie Primary School,P4,Listening & Talking - % Meeting Level,c
2024/25,Moray,Botriphnie Primary School,P4,Numeracy - % Meeting Level,c
2024/25,Moray,Botriphnie Primary School,P4,Reading - % Meeting Level,c
2024/25,Moray,Botriphnie Primary School,P4,Writing - % Meeting Level,c
2024/25,Moray,Botriphnie Primary School,P7,Listening & Talking - % Meeting Level,c
2024/25,Moray,Botriphnie Primary School,P7,Numeracy - % Meeting Level,c
2024/25,Moray,Botriphnie Primary School,P7,Reading - % Meeting Level,c
2024/25,Moray,Botriphnie Primary School,P7,Writing - % Meeting Level,c
2024/25,Moray,Burghead Primary School,P1,Listening & Talking - % Meeting Level,c
2024/25,Moray,Burghead Primary School,P1,Numeracy - % Meeting Level,c
2024/25,Moray,Burghead Primary School,P1,Reading - % Meeting Level,c
2024/25,Moray,Burghead Primary School,P1,Writing - % Meeting Level,c
2024/25,Moray,Burghead Primary School,"P1, P4 & P7 combined",Listening & Talking - % Meeting Level,80-90%
2024/25,Moray,Burghead Primary School,"P1, P4 & P7 combined",Numeracy - % Meeting Level,70-80%
2024/25,Moray,Burghead Primary School,"P1, P4 & P7 combined",Reading - % Meeting Level,70-80%
2024/25,Moray,Burghead Primary School,"P1, P4 & P7 combined",Writing - % Meeting Level,70-80%
2024/25,Moray,Burghead Primary School,P4,Listening & Talking - % Meeting Level,c
2024/25,Moray,Burghead Primary School,P4,Numeracy - % Meeting Level,c
2024/25,Moray,Burghead Primary School,P4,Reading - % Meeting Level,c
2024/25,Moray,Burghead Primary School,P4,Writing - % Meeting Level,c
2024/25,Moray,Burghead Primary School,P7,Listening & Talking - % Meeting Level,c
2024/25,Moray,Burghead Primary School,P7,Numeracy - % Meeting Level,c
2024/25,Moray,Burghead Primary School,P7,Reading - % Meeting Level,c
2024/25,Moray,Burghead Primary School,P7,Writing - % Meeting Level,c
2024/25,Moray,Cluny Primary School,P1,Listening & Talking - % Meeting Level,90+%
2024/25,Moray,Cluny Primary School,P1,Numeracy - % Meeting Level,70-80%
2024/25,Moray,Cluny Primary School,P1,Reading - % Meeting Level,80-90%
2024/25,Moray,Cluny Primary School,P1,Writing - % Meeting Level,70-80%
2024/25,Moray,Cluny Primary School,"P1, P4 & P7 combined",Listening & Talking - % Meeting Level,80-90%
2024/25,Moray,Cluny Primary School,"P1, P4 & P7 combined",Numeracy - % Meeting Level,60-70%
2024/25,Moray,Cluny Primary School,"P1, P4 & P7 combined",Reading - % Meeting Level,70-80%
2024/25,Moray,Cluny Primary School,"P1, P4 & P7 combined",Writing - % Meeting Level,60-70%
2024/25,Moray,Cluny Primary School,P4,Listening & Talking - % Meeting Level,80-90%
2024/25,Moray,Cluny Primary School,P4,Numeracy - % Meeting Level,50-60%
2024/25,Moray,Cluny Primary School,P4,Reading - % Meeting Level,60-70%
2024/25,Moray,Cluny Primary School,P4,Writing - % Meeting Level,50-60%
2024/25,Moray,Cluny Primary School,P7,Listening & Talking - % Meeting Level,70-80%
2024/25,Moray,Cluny Primary School,P7,Numeracy - % Meeting Level,60-70%
2024/25,Moray,Cluny Primary School,P7,Reading - % Meeting Level,70-80%
2024/25,Moray,Cluny Primary School,P7,Writing - % Meeting Level,70-80%
2024/25,Moray,Craigellachie Primary School,P1,Listening & Talking - % Meeting Level,c
2024/25,Moray,Craigellachie Primary School,P1,Numeracy - % Meeting Level,c
2024/25,Moray,Craigellachie Primary School,P1,Reading - % Meeting Level,c
2024/25,Moray,Craigellachie Primary School,P1,Writing - % Meeting Level,c
2024/25,Moray,Craigellachie Primary School,"P1, P4 & P7 combined",Listening & Talking - % Meeting Level,c
2024/25,Moray,Craigellachie Primary School,"P1, P4 & P7 combined",Numeracy - % Meeting Level,c
2024/25,Moray,Craigellachie Primary School,"P1, P4 & P7 combined",Reading - % Meeting Level,c
2024/25,Moray,Craigellachie Primary School,"P1, P4 & P7 combined",Writing - % Meeting Level,c
2024/25,Moray,Craigellachie Primary School,P4,Listening & Talking - % Meeting Level,c
2024/25,Moray,Craigellachie Primary School,P4,Numeracy - % Meeting Level,c
2024/25,Moray,Craigellachie Primary School,P4,Reading - % Meeting Level,c
2024/25,Moray,Craigellachie Primary School,P4,Writing - % Meeting Level,c
2024/25,Moray,Craigellachie Primary School,P7,Listening & Talking - % Meeting Level,c
2024/25,Moray,Craigellachie Primary School,P7,Numeracy - % Meeting Level,c
2024/25,Moray,Craigellachie Primary School,P7,Reading - % Meeting Level,c
2024/25,Moray,Craigellachie Primary School,P7,Writing - % Meeting Level,c
2024/25,Moray,Cullen Primary School,P1,Listening & Talking - % Meeting Level,c
2024/25,Moray,Cullen Primary School,P1,Numeracy - % Meeting Level,c
2024/25,Moray,Cullen Primary School,P1,Reading - % Meeting Level,c
2024/25,Moray,Cullen Primary School,P1,Writing - % Meeting Level,c
2024/25,Moray,Cullen Primary School,"P1, P4 & P7 combined",Listening & Talking - % Meeting Level,80-90%
2024/25,Moray,Cullen Primary School,"P1, P4 & P7 combined",Numeracy - % Meeting Level,80-90%
2024/25,Moray,Cullen Primary School,"P1, P4 & P7 combined",Reading - % Meeting Level,80-90%
2024/25,Moray,Cullen Primary School,"P1, P4 & P7 combined",Writing - % Meeting Level,70-80%
2024/25,Moray,Cullen Primary School,P4,Listening & Talking - % Meeting Level,c
2024/25,Moray,Cullen Primary School,P4,Numeracy - % Meeting Level,c
2024/25,Moray,Cullen Primary School,P4,Reading - % Meeting Level,c
2024/25,Moray,Cullen Primary School,P4,Writing - % Meeting Level,c
2024/25,Moray,Cullen Primary School,P7,Listening & Talking - % Meeting Level,c
2024/25,Moray,Cullen Primary School,P7,Numeracy - % Meeting Level,c
2024/25,Moray,Cullen Primary School,P7,Reading - % Meeting Level,c
2024/25,Moray,Cullen Primary School,P7,Writing - % Meeting Level,c
2024/25,Moray,Dallas Primary School,P1,Listening & Talking - % Meeting Level,c
2024/25,Moray,Dallas Primary School,P1,Numeracy - % Meeting Level,c
2024/25,Moray,Dallas Primary School,P1,Reading - % Meeting Level,c
2024/25,Moray,Dallas Primary School,P1,Writing - % Meeting Level,c
2024/25,Moray,Dallas Primary School,"P1, P4 & P7 combined",Listening & Talking - % Meeting Level,c
2024/25,Moray,Dallas Primary School,"P1, P4 & P7 combined",Numeracy - % Meeting Level,c
2024/25,Moray,Dallas Primary School,"P1, P4 & P7 combined",Reading - % Meeting Level,c
2024/25,Moray,Dallas Primary School,"P1, P4 & P7 combined",Writing - % Meeting Level,c
2024/25,Moray,Dallas Primary School,P4,Listening & Talking - % Meeting Level,c
2024/25,Moray,Dallas Primary School,P4,Numeracy - % Meeting Level,c
2024/25,Moray,Dallas Primary School,P4,Reading - % Meeting Level,c
2024/25,Moray,Dallas Primary School,P4,Writing - % Meeting Level,c
2024/25,Moray,Dallas Primary School,P7,Listening & Talking - % Meeting Level,c
2024/25,Moray,Dallas Primary School,P7,Numeracy - % Meeting Level,c
2024/25,Moray,Dallas Primary School,P7,Reading - % Meeting Level,c
2024/25,Moray,Dallas Primary School,P7,Writing - % Meeting Level,c
2024/25,Moray,Dyke Primary School,P1,Listening & Talking - % Meeting Level,c
2024/25,Moray,Dyke Primary School,P1,Numeracy - % Meeting Level,c
2024/25,Moray,Dyke Primary School,P1,Reading - % Meeting Level,c
2024/25,Moray,Dyke Primary School,P1,Writing - % Meeting Level,c
2024/25,Moray,Dyke Primary School,"P1, P4 & P7 combined",Listening & Talking - % Meeting Level,80-90%
2024/25,Moray,Dyke Primary School,"P1, P4 & P7 combined",Numeracy - % Meeting Level,70-80%
2024/25,Moray,Dyke Primary School,"P1, P4 & P7 combined",Reading - % Meeting Level,80-90%
2024/25,Moray,Dyke Primary School,"P1, P4 & P7 combined",Writing - % Meeting Level,60-70%
2024/25,Moray,Dyke Primary School,P4,Listening & Talking - % Meeting Level,c
2024/25,Moray,Dyke Primary School,P4,Numeracy - % Meeting Level,c
2024/25,Moray,Dyke Primary School,P4,Reading - % Meeting Level,c
2024/25,Moray,Dyke Primary School,P4,Writing - % Meeting Level,c
2024/25,Moray,Dyke Primary School,P7,Listening & Talking - % Meeting Level,c
2024/25,Moray,Dyke Primary School,P7,Numeracy - % Meeting Level,c
2024/25,Moray,Dyke Primary School,P7,Reading - % Meeting Level,c
2024/25,Moray,Dyke Primary School,P7,Writing - % Meeting Level,c
2024/25,Moray,East End Primary School,P1,Listening & Talking - % Meeting Level,c
2024/25,Moray,East End Primary School,P1,Numeracy - % Meeting Level,c
2024/25,Moray,East End Primary School,P1,Reading - % Meeting Level,c
2024/25,Moray,East End Primary School,P1,Writing - % Meeting Level,c
2024/25,Moray,East End Primary School,"P1, P4 & P7 combined",Listening & Talking - % Meeting Level,80-90%
2024/25,Moray,East End Primary School,"P1, P4 & P7 combined",Numeracy - % Meeting Level,70-80%
2024/25,Moray,East End Primary School,"P1, P4 & P7 combined",Reading - % Meeting Level,70-80%
2024/25,Moray,East End Primary School,"P1, P4 & P7 combined",Writing - % Meeting Level,70-80%
2024/25,Moray,East End Primary School,P4,Listening & Talking - % Meeting Level,70-80%
2024/25,Moray,East End Primary School,P4,Numeracy - % Meeting Level,70-80%
2024/25,Moray,East End Primary School,P4,Reading - % Meeting Level,70-80%
2024/25,Moray,East End Primary School,P4,Writing - % Meeting Level,70-80%
2024/25,Moray,East End Primary School,P7,Listening & Talking - % Meeting Level,80-90%
2024/25,Moray,East End Primary School,P7,Numeracy - % Meeting Level,60-70%
2024/25,Moray,East End Primary School,P7,Reading - % Meeting Level,60-70%
2024/25,Moray,East End Primary School,P7,Writing - % Meeting Level,60-70%
2024/25,Moray,Findochty Primary School,P1,Listening & Talking - % Meeting Level,c
2024/25,Moray,Findochty Primary School,P1,Numeracy - % Meeting Level,c
2024/25,Moray,Findochty Primary School,P1,Reading - % Meeting Level,c
2024/25,Moray,Findochty Primary School,P1,Writing - % Meeting Level,c
2024/25,Moray,Findochty Primary School,"P1, P4 & P7 combined",Listening & Talking - % Meeting Level,80-90%
2024/25,Moray,Findochty Primary School,"P1, P4 & P7 combined",Numeracy - % Meeting Level,70-80%
2024/25,Moray,Findochty Primary School,"P1, P4 & P7 combined",Reading - % Meeting Level,80-90%
2024/25,Moray,Findochty Primary School,"P1, P4 & P7 combined",Writing - % Meeting Level,50-60%
2024/25,Moray,Findochty Primary School,P4,Listening & Talking - % Meeting Level,c
2024/25,Moray,Findochty Primary School,P4,Numeracy - % Meeting Level,c
2024/25,Moray,Findochty Primary School,P4,Reading - % Meeting Level,c
2024/25,Moray,Findochty Primary School,P4,Writing - % Meeting Level,c
2024/25,Moray,Findochty Primary School,P7,Listening & Talking - % Meeting Level,c
2024/25,Moray,Findochty Primary School,P7,Numeracy - % Meeting Level,c
2024/25,Moray,Findochty Primary School,P7,Reading - % Meeting Level,c
2024/25,Moray,Findochty Primary School,P7,Writing - % Meeting Level,c
2024/25,Moray,Glenlivet Primary School,P1,Listening & Talking - % Meeting Level,c
2024/25,Moray,Glenlivet Primary School,P1,Numeracy - % Meeting Level,c
2024/25,Moray,Glenlivet Primary School,P1,Reading - % Meeting Level,c
2024/25,Moray,Glenlivet Primary School,P1,Writing - % Meeting Level,c
2024/25,Moray,Glenlivet Primary School,"P1, P4 & P7 combined",Listening & Talking - % Meeting Level,c
2024/25,Moray,Glenlivet Primary School,"P1, P4 & P7 combined",Numeracy - % Meeting Level,c
2024/25,Moray,Glenlivet Primary School,"P1, P4 & P7 combined",Reading - % Meeting Level,c
2024/25,Moray,Glenlivet Primary School,"P1, P4 & P7 combined",Writing - % Meeting Level,c
2024/25,Moray,Glenlivet Primary School,P4,Listening & Talking - % Meeting Level,c
2024/25,Moray,Glenlivet Primary School,P4,Numeracy - % Meeting Level,c
2024/25,Moray,Glenlivet Primary School,P4,Reading - % Meeting Level,c
2024/25,Moray,Glenlivet Primary School,P4,Writing - % Meeting Level,c
2024/25,Moray,Glenlivet Primary School,P7,Listening & Talking - % Meeting Level,c
2024/25,Moray,Glenlivet Primary School,P7,Numeracy - % Meeting Level,c
2024/25,Moray,Glenlivet Primary School,P7,Reading - % Meeting Level,c
2024/25,Moray,Glenlivet Primary School,P7,Writing - % Meeting Level,c
2024/25,Moray,Greenwards Primary School,P1,Listening & Talking - % Meeting Level,80-90%
2024/25,Moray,Greenwards Primary School,P1,Numeracy - % Meeting Level,70-80%
2024/25,Moray,Greenwards Primary School,P1,Reading - % Meeting Level,70-80%
2024/25,Moray,Greenwards Primary School,P1,Writing - % Meeting Level,60-70%
2024/25,Moray,Greenwards Primary School,"P1, P4 & P7 combined",Listening & Talking - % Meeting Level,80-90%
2024/25,Moray,Greenwards Primary School,"P1, P4 & P7 combined",Numeracy - % Meeting Level,60-70%
2024/25,Moray,Greenwards Primary School,"P1, P4 & P7 combined",Reading - % Meeting Level,70-80%
2024/25,Moray,Greenwards Primary School,"P1, P4 & P7 combined",Writing - % Meeting Level,60-70%
2024/25,Moray,Greenwards Primary School,P4,Listening & Talking - % Meeting Level,80-90%
2024/25,Moray,Greenwards Primary School,P4,Numeracy - % Meeting Level,50-60%
2024/25,Moray,Greenwards Primary School,P4,Reading - % Meeting Level,60-70%
2024/25,Moray,Greenwards Primary School,P4,Writing - % Meeting Level,50-60%
2024/25,Moray,Greenwards Primary School,P7,Listening & Talking - % Meeting Level,80-90%
2024/25,Moray,Greenwards Primary School,P7,Numeracy - % Meeting Level,60-70%
2024/25,Moray,Greenwards Primary School,P7,Reading - % Meeting Level,80-90%
2024/25,Moray,Greenwards Primary School,P7,Writing - % Meeting Level,60-70%
2024/25,Moray,Hopeman Primary School,P1,Listening & Talking - % Meeting Level,c
2024/25,Moray,Hopeman Primary School,P1,Numeracy - % Meeting Level,c
2024/25,Moray,Hopeman Primary School,P1,Reading - % Meeting Level,c
2024/25,Moray,Hopeman Primary School,P1,Writing - % Meeting Level,c
2024/25,Moray,Hopeman Primary School,"P1, P4 & P7 combined",Listening & Talking - % Meeting Level,90+%
2024/25,Moray,Hopeman Primary School,"P1, P4 & P7 combined",Numeracy - % Meeting Level,80-90%
2024/25,Moray,Hopeman Primary School,"P1, P4 & P7 combined",Reading - % Meeting Level,80-90%
2024/25,Moray,Hopeman Primary School,"P1, P4 & P7 combined",Writing - % Meeting Level,80-90%
2024/25,Moray,Hopeman Primary School,P4,Listening & Talking - % Meeting Level,90+%
2024/25,Moray,Hopeman Primary School,P4,Numeracy - % Meeting Level,80-90%
2024/25,Moray,Hopeman Primary School,P4,Reading - % Meeting Level,80-90%
2024/25,Moray,Hopeman Primary School,P4,Writing - % Meeting Level,70-80%
2024/25,Moray,Hopeman Primary School,P7,Listening & Talking - % Meeting Level,c
2024/25,Moray,Hopeman Primary School,P7,Numeracy - % Meeting Level,c
2024/25,Moray,Hopeman Primary School,P7,Reading - % Meeting Level,c
2024/25,Moray,Hopeman Primary School,P7,Writing - % Meeting Level,c
2024/25,Moray,Hythehill Primary School,P1,Listening & Talking - % Meeting Level,90+%
2024/25,Moray,Hythehill Primary School,P1,Numeracy - % Meeting Level,70-80%
2024/25,Moray,Hythehill Primary School,P1,Reading - % Meeting Level,80-90%
2024/25,Moray,Hythehill Primary School,P1,Writing - % Meeting Level,70-80%
2024/25,Moray,Hythehill Primary School,"P1, P4 & P7 combined",Listening & Talking - % Meeting Level,80-90%
2024/25,Moray,Hythehill Primary School,"P1, P4 & P7 combined",Numeracy - % Meeting Level,70-80%
2024/25,Moray,Hythehill Primary School,"P1, P4 & P7 combined",Reading - % Meeting Level,80-90%
2024/25,Moray,Hythehill Primary School,"P1, P4 & P7 combined",Writing - % Meeting Level,70-80%
2024/25,Moray,Hythehill Primary School,P4,Listening & Talking - % Meeting Level,90+%
2024/25,Moray,Hythehill Primary School,P4,Numeracy - % Meeting Level,70-80%
2024/25,Moray,Hythehill Primary School,P4,Reading - % Meeting Level,80-90%
2024/25,Moray,Hythehill Primary School,P4,Writing - % Meeting Level,70-80%
2024/25,Moray,Hythehill Primary School,P7,Listening & Talking - % Meeting Level,80-90%
2024/25,Moray,Hythehill Primary School,P7,Numeracy - % Meeting Level,70-80%
2024/25,Moray,Hythehill Primary School,P7,Reading - % Meeting Level,80-90%
2024/25,Moray,Hythehill Primary School,P7,Writing - % Meeting Level,70-80%
2024/25,Moray,Keith Primary School,P1,Listening & Talking - % Meeting Level,80-90%
2024/25,Moray,Keith Primary School,P1,Numeracy - % Meeting Level,60-70%
2024/25,Moray,Keith Primary School,P1,Reading - % Meeting Level,60-70%
2024/25,Moray,Keith Primary School,P1,Writing - % Meeting Level,60-70%
2024/25,Moray,Keith Primary School,"P1, P4 & P7 combined",Listening & Talking - % Meeting Level,80-90%
2024/25,Moray,Keith Primary School,"P1, P4 & P7 combined",Numeracy - % Meeting Level,60-70%
2024/25,Moray,Keith Primary School,"P1, P4 & P7 combined",Reading - % Meeting Level,70-80%
2024/25,Moray,Keith Primary School,"P1, P4 & P7 combined",Writing - % Meeting Level,60-70%
2024/25,Moray,Keith Primary School,P4,Listening & Talking - % Meeting Level,80-90%
2024/25,Moray,Keith Primary School,P4,Numeracy - % Meeting Level,60-70%
2024/25,Moray,Keith Primary School,P4,Reading - % Meeting Level,70-80%
2024/25,Moray,Keith Primary School,P4,Writing - % Meeting Level,70-80%
2024/25,Moray,Keith Primary School,P7,Listening & Talking - % Meeting Level,80-90%
2024/25,Moray,Keith Primary School,P7,Numeracy - % Meeting Level,60-70%
2024/25,Moray,Keith Primary School,P7,Reading - % Meeting Level,70-80%
2024/25,Moray,Keith Primary School,P7,Writing - % Meeting Level,70-80%
2024/25,Moray,Kinloss Primary School,P1,Listening & Talking - % Meeting Level,80-90%
