year,la_name,school_name,stage,measure,value_label
2024/25,Dumfries & Galloway,Applegarth School,"P1, P4 & P7 combined",Numeracy - % Meeting Level,c
2024/25,Dumfries & Galloway,Applegarth School,"P1, P4 & P7 combined",Reading - % Meeting Level,c
2024/25,Dumfries & Galloway,Applegarth School,"P1, P4 & P7 combined",Writing - % Meeting Level,c
2024/25,Dumfries & Galloway,Applegarth School,P4,Listening & Talking - % Meeting Level,c
2024/25,Dumfries & Galloway,Applegarth School,P4,Numeracy - % Meeting Level,c
2024/25,Dumfries & Galloway,Applegarth School,P4,Reading - % Meeting Level,c
2024/25,Dumfries & Galloway,Applegarth School,P4,Writing - % Meeting Level,c
2024/25,Dumfries & Galloway,Applegarth School,P7,Listening & Talking - % Meeting Level,c
2024/25,Dumfries & Galloway,Applegarth School,P7,Numeracy - % Meeting Level,c
2024/25,Dumfries & Galloway,Applegarth School,P7,Reading - % Meeting Level,c
2024/25,Dumfries & Galloway,Applegarth School,P7,Writing - % Meeting Level,c
2024/25,Dumfries & Galloway,Auchencairn School,P1,Listening & Talking - % Meeting Level,c
2024/25,Dumfries & Galloway,Auchencairn School,P1,Numeracy - % Meeting Level,c
2024/25,Dumfries & Galloway,Auchencairn School,P1,Reading - % Meeting Level,c
2024/25,Dumfries & Galloway,Auchencairn School,P1,Writing - % Meeting Level,c
2024/25,Dumfries & Galloway,Auchencairn School,"P1, P4 & P7 combined",Listening & Talking - % Meeting Level,c
2024/25,Dumfries & Galloway,Auchencairn School,"P1, P4 & P7 combined",Numeracy - % Meeting Level,c
2024/25,Dumfries & Galloway,Auchencairn School,"P1, P4 & P7 combined",Reading - % Meeting Level,c
2024/25,Dumfries & Galloway,Auchencairn School,"P1, P4 & P7 combined",Writing - % Meeting Level,c
2024/25,Dumfries & Galloway,Auchencairn School,P4,Listening & Talking - % Meeting Level,c
2024/25,Dumfries & Galloway,Auchencairn School,P4,Numeracy - % Meeting Level,c
2024/25,Dumfries & Galloway,Auchencairn School,P4,Reading - % Meeting Level,c
2024/25,Dumfries & Galloway,Auchencairn School,P4,Writing - % Meeting Level,c
2024/25,Dumfries & Galloway,Auchencairn School,P7,Listening & Talking - % Meeting Level,c
2024/25,Dumfries & Galloway,Auchencairn School,P7,Numeracy - % Meeting Level,c
2024/25,Dumfries & Galloway,Auchencairn School,P7,Reading - % Meeting Level,c
2024/25,Dumfries & Galloway,Auchencairn School,P7,Writing - % Meeting Level,c
2024/25,Dumfries & Galloway,Beattock School,P1,Listening & Talking - % Meeting Level,c
2024/25,Dumfries & Galloway,Beattock School,P1,Numeracy - % Meeting Level,c
2024/25,Dumfries & Galloway,Beattock School,P1,Reading - % Meeting Level,c
2024/25,Dumfries & Galloway,Beattock School,P1,Writing - % Meeting Level,c
2024/25,Dumfries & Galloway,Beattock School,"P1, P4 & P7 combined",Listening & Talking - % Meeting Level,c
2024/25,Dumfries & Galloway,Beattock School,"P1, P4 & P7 combined",Numeracy - % Meeting Level,c
2024/25,Dumfries & Galloway,Beattock School,"P1, P4 & P7 combined",Reading - % Meeting Level,c
2024/25,Dumfries & Galloway,Beattock School,"P1, P4 & P7 combined",Writing - % Meeting Level,c
2024/25,Dumfries & Galloway,Beattock School,P4,Listening & Talking - % Meeting Level,c
2024/25,Dumfries & Galloway,Beattock School,P4,Numeracy - % Meeting Level,c
2024/25,Dumfries & Galloway,Beattock School,P4,Reading - % Meeting Level,c
2024/25,Dumfries & Galloway,Beattock School,P4,Writing - % Meeting Level,c
2024/25,Dumfries & Galloway,Beattock School,P7,Listening & Talking - % Meeting Level,c
2024/25,Dumfries & Galloway,Beattock School,P7,Numeracy - % Meeting Level,c
2024/25,Dumfries & Galloway,Beattock School,P7,Reading - % Meeting Level,c
2024/25,Dumfries & Galloway,Beattock School,P7,Writing - % Meeting Level,c
2024/25,Dumfries & Galloway,Belmont School,P1,Listening & Talking - % Meeting Level,70-80%
2024/25,Dumfries & Galloway,Belmont School,P1,Numeracy - % Meeting Level,70-80%
2024/25,Dumfries & Galloway,Belmont School,P1,Reading - % Meeting Level,70-80%
2024/25,Dumfries & Galloway,Belmont School,P1,Writing - % Meeting Level,70-80%
2024/25,Dumfries & Galloway,Belmont School,"P1, P4 & P7 combined",Listening & Talking - % Meeting Level,80-90%
2024/25,Dumfries & Galloway,Belmont School,"P1, P4 & P7 combined",Numeracy - % Meeting Level,80-90%
2024/25,Dumfries & Galloway,Belmont School,"P1, P4 & P7 combined",Reading - % Meeting Level,70-80%
2024/25,Dumfries & Galloway,Belmont School,"P1, P4 & P7 combined",Writing - % Meeting Level,70-80%
2024/25,Dumfries & Galloway,Belmont School,P4,Listening & Talking - % Meeting Level,90+%
2024/25,Dumfries & Galloway,Belmont School,P4,Numeracy - % Meeting Level,80-90%
2024/25,Dumfries & Galloway,Belmont School,P4,Reading - % Meeting Level,80-90%
2024/25,Dumfries & Galloway,Belmont School,P4,Writing - % Meeting Level,70-80%
2024/25,Dumfries & Galloway,Belmont School,P7,Listening & Talking - % Meeting Level,90+%
2024/25,Dumfries & Galloway,Belmont School,P7,Numeracy - % Meeting Level,80-90%
2024/25,Dumfries & Galloway,Belmont School,P7,Reading - % Meeting Level,80-90%
2024/25,Dumfries & Galloway,Belmont School,P7,Writing - % Meeting Level,80-90%
2024/25,Dumfries & Galloway,Brownhall School,P1,Listening & Talking - % Meeting Level,c
2024/25,Dumfries & Galloway,Brownhall School,P1,Numeracy - % Meeting Level,c
2024/25,Dumfries & Galloway,Brownhall School,P1,Reading - % Meeting Level,c
2024/25,Dumfries & Galloway,Brownhall School,P1,Writing - % Meeting Level,c
2024/25,Dumfries & Galloway,Brownhall School,"P1, P4 & P7 combined",Listening & Talking - % Meeting Level,c
2024/25,Dumfries & Galloway,Brownhall School,"P1, P4 & P7 combined",Numeracy - % Meeting Level,c
2024/25,Dumfries & Galloway,Brownhall School,"P1, P4 & P7 combined",Reading - % Meeting Level,c
2024/25,Dumfries & Galloway,Brownhall School,"P1, P4 & P7 combined",Writing - % Meeting Level,c
2024/25,Dumfries & Galloway,Brownhall School,P4,Listening & Talking - % Meeting Level,c
2024/25,Dumfries & Galloway,Brownhall School,P4,Numeracy - % Meeting Level,c
2024/25,Dumfries & Galloway,Brownhall School,P4,Reading - % Meeting Level,c
2024/25,Dumfries & Galloway,Brownhall School,P4,Writing - % Meeting Level,c
2024/25,Dumfries & Galloway,Brownhall School,P7,Listening & Talking - % Meeting Level,c
2024/25,Dumfries & Galloway,Brownhall School,P7,Numeracy - % Meeting Level,c
2024/25,Dumfries & Galloway,Brownhall School,P7,Reading - % Meeting Level,c
2024/25,Dumfries & Galloway,Brownhall School,P7,Writing - % Meeting Level,c
2024/25,Dumfries & Galloway,Brydekirk School,P1,Listening & Talking - % Meeting Level,c
2024/25,Dumfries & Galloway,Brydekirk School,P1,Numeracy - % Meeting Level,c
2024/25,Dumfries & Galloway,Brydekirk School,P1,Reading - % Meeting Level,c
2024/25,Dumfries & Galloway,Brydekirk School,P1,Writing - % Meeting Level,c
2024/25,Dumfries & Galloway,Brydekirk School,"P1, P4 & P7 combined",Listening & Talking - % Meeting Level,c
2024/25,Dumfries & Galloway,Brydekirk School,"P1, P4 & P7 combined",Numeracy - % Meeting Level,c
2024/25,Dumfries & Galloway,Brydekirk School,"P1, P4 & P7 combined",Reading - % Meeting Level,c
2024/25,Dumfries & Galloway,Brydekirk School,"P1, P4 & P7 combined",Writing - % Meeting Level,c
2024/25,Dumfries & Galloway,Brydekirk School,P4,Listening & Talking - % Meeting Level,c
2024/25,Dumfries & Galloway,Brydekirk School,P4,Numeracy - % Meeting Level,c
2024/25,Dumfries & Galloway,Brydekirk School,P4,Reading - % Meeting Level,c
2024/25,Dumfries & Galloway,Brydekirk School,P4,Writing - % Meeting Level,c
2024/25,Dumfries & Galloway,Brydekirk School,P7,Listening & Talking - % Meeting Level,c
2024/25,Dumfries & Galloway,Brydekirk School,P7,Numeracy - % Meeting Level,c
2024/25,Dumfries & Galloway,Brydekirk School,P7,Reading - % Meeting Level,c
2024/25,Dumfries & Galloway,Brydekirk School,P7,Writing - % Meeting Level,c
2024/25,Dumfries & Galloway,Caerlaverock School,P1,Listening & Talking - % Meeting Level,c
2024/25,Dumfries & Galloway,Caerlaverock School,P1,Numeracy - % Meeting Level,c
2024/25,Dumfries & Galloway,Caerlaverock School,P1,Reading - % Meeting Level,c
2024/25,Dumfries & Galloway,Caerlaverock School,P1,Writing - % Meeting Level,c
2024/25,Dumfries & Galloway,Caerlaverock School,"P1, P4 & P7 combined",Listening & Talking - % Meeting Level,c
2024/25,Dumfries & Galloway,Caerlaverock School,"P1, P4 & P7 combined",Numeracy - % Meeting Level,c
2024/25,Dumfries & Galloway,Caerlaverock School,"P1, P4 & P7 combined",Reading - % Meeting Level,c
2024/25,Dumfries & Galloway,Caerlaverock School,"P1, P4 & P7 combined",Writing - % Meeting Level,c
2024/25,Dumfries & Galloway,Caerlaverock School,P4,Listening & Talking - % Meeting Level,c
2024/25,Dumfries & Galloway,Caerlaverock School,P4,Numeracy - % Meeting Level,c
2024/25,Dumfries & Galloway,Caerlaverock School,P4,Reading - % Meeting Level,c
2024/25,Dumfries & Galloway,Caerlaverock School,P4,Writing - % Meeting Level,c
2024/25,Dumfries & Galloway,Caerlaverock School,P7,Listening & Talking - % Meeting Level,c
2024/25,Dumfries & Galloway,Caerlaverock School,P7,Numeracy - % Meeting Level,c
2024/25,Dumfries & Galloway,Caerlaverock School,P7,Reading - % Meeting Level,c
2024/25,Dumfries & Galloway,Caerlaverock School,P7,Writing - % Meeting Level,c
2024/25,Dumfries & Galloway,Calside School,P1,Listening & Talking - % Meeting Level,60-70%
2024/25,Dumfries & Galloway,Calside School,P1,Numeracy - % Meeting Level,70-80%
2024/25,Dumfries & Galloway,Calside School,P1,Reading - % Meeting Level,60-70%
2024/25,Dumfries & Galloway,Calside School,P1,Writing - % Meeting Level,60-70%
2024/25,Dumfries & Galloway,Calside School,"P1, P4 & P7 combined",Listening & Talking - % Meeting Level,80-90%
2024/25,Dumfries & Galloway,Calside School,"P1, P4 & P7 combined",Numeracy - % Meeting Level,70-80%
2024/25,Dumfries & Galloway,Calside School,"P1, P4 & P7 combined",Reading - % Meeting Level,70-80%
2024/25,Dumfries & Galloway,Calside School,"P1, P4 & P7 combined",Writing - % Meeting Level,70-80%
2024/25,Dumfries & Galloway,Calside School,P4,Listening & Talking - % Meeting Level,90+%
2024/25,Dumfries & Galloway,Calside School,P4,Numeracy - % Meeting Level,70-80%
2024/25,Dumfries & Galloway,Calside School,P4,Reading - % Meeting Level,80-90%
2024/25,Dumfries & Galloway,Calside School,P4,Writing - % Meeting Level,80-90%
2024/25,Dumfries & Galloway,Calside School,P7,Listening & Talking - % Meeting Level,80-90%
2024/25,Dumfries & Galloway,Calside School,P7,Numeracy - % Meeting Level,70-80%
2024/25,Dumfries & Galloway,Calside School,P7,Reading - % Meeting Level,70-80%
2024/25,Dumfries & Galloway,Calside School,P7,Writing - % Meeting Level,70-80%
2024/25,Dumfries & Galloway,Canonbie School,P1,Listening & Talking - % Meeting Level,c
2024/25,Dumfries & Galloway,Canonbie School,P1,Numeracy - % Meeting Level,c
2024/25,Dumfries & Galloway,Canonbie School,P1,Reading - % Meeting Level,c
2024/25,Dumfries & Galloway,Canonbie School,P1,Writing - % Meeting Level,c
2024/25,Dumfries & Galloway,Canonbie School,"P1, P4 & P7 combined",Listening & Talking - % Meeting Level,80-90%
2024/25,Dumfries & Galloway,Canonbie School,"P1, P4 & P7 combined",Numeracy - % Meeting Level,70-80%
2024/25,Dumfries & Galloway,Canonbie School,"P1, P4 & P7 combined",Reading - % Meeting Level,70-80%
2024/25,Dumfries & Galloway,Canonbie School,"P1, P4 & P7 combined",Writing - % Meeting Level,60-70%
2024/25,Dumfries & Galloway,Canonbie School,P4,Listening & Talking - % Meeting Level,c
2024/25,Dumfries & Galloway,Canonbie School,P4,Numeracy - % Meeting Level,c
2024/25,Dumfries & Galloway,Canonbie School,P4,Reading - % Meeting Level,c
2024/25,Dumfries & Galloway,Canonbie School,P4,Writing - % Meeting Level,c
2024/25,Dumfries & Galloway,Canonbie School,P7,Listening & Talking - % Meeting Level,c
2024/25,Dumfries & Galloway,Canonbie School,P7,Numeracy - % Meeting Level,c
2024/25,Dumfries & Galloway,Canonbie School,P7,Reading - % Meeting Level,c
2024/25,Dumfries & Galloway,Canonbie School,P7,Writing - % Meeting Level,c
2024/25,Dumfries & Galloway,Cargenbridge School,P1,Listening & Talking - % Meeting Level,c
2024/25,Dumfries & Galloway,Cargenbridge School,P1,Numeracy - % Meeting Level,c
2024/25,Dumfries & Galloway,Cargenbridge School,P1,Reading - % Meeting Level,c
2024/25,Dumfries & Galloway,Cargenbridge School,P1,Writing - % Meeting Level,c
2024/25,Dumfries & Galloway,Cargenbridge School,"P1, P4 & P7 combined",Listening & Talking - % Meeting Level,80-90%
2024/25,Dumfries & Galloway,Cargenbridge School,"P1, P4 & P7 combined",Numeracy - % Meeting Level,80-90%
2024/25,Dumfries & Galloway,Cargenbridge School,"P1, P4 & P7 combined",Reading - % Meeting Level,80-90%
2024/25,Dumfries & Galloway,Cargenbridge School,"P1, P4 & P7 combined",Writing - % Meeting Level,80-90%
2024/25,Dumfries & Galloway,Cargenbridge School,P4,Listening & Talking - % Meeting Level,c
2024/25,Dumfries & Galloway,Cargenbridge School,P4,Numeracy - % Meeting Level,c
2024/25,Dumfries & Galloway,Cargenbridge School,P4,Reading - % Meeting Level,c
2024/25,Dumfries & Galloway,Cargenbridge School,P4,Writing - % Meeting Level,c
2024/25,Dumfries & Galloway,Cargenbridge School,P7,Listening & Talking - % Meeting Level,c
2024/25,Dumfries & Galloway,Cargenbridge School,P7,Numeracy - % Meeting Level,c
2024/25,Dumfries & Galloway,Cargenbridge School,P7,Reading - % Meeting Level,c
2024/25,Dumfries & Galloway,Cargenbridge School,P7,Writing - % Meeting Level,c
2024/25,Dumfries & Galloway,Carrutherstown School,P1,Listening & Talking - % Meeting Level,c
2024/25,Dumfries & Galloway,Carrutherstown School,P1,Numeracy - % Meeting Level,c
2024/25,Dumfries & Galloway,Carrutherstown School,P1,Reading - % Meeting Level,c
2024/25,Dumfries & Galloway,Carrutherstown School,P1,Writing - % Meeting Level,c
2024/25,Dumfries & Galloway,Carrutherstown School,"P1, P4 & P7 combined",Listening & Talking - % Meeting Level,c
2024/25,Dumfries & Galloway,Carrutherstown School,"P1, P4 & P7 combined",Numeracy - % Meeting Level,c
2024/25,Dumfries & Galloway,Carrutherstown School,"P1, P4 & P7 combined",Reading - % Meeting Level,c
2024/25,Dumfries & Galloway,Carrutherstown School,"P1, P4 & P7 combined",Writing - % Meeting Level,c
2024/25,Dumfries & Galloway,Carrutherstown School,P4,Listening & Talking - % Meeting Level,c
2024/25,Dumfries & Galloway,Carrutherstown School,P4,Numeracy - % Meeting Level,c
2024/25,Dumfries & Galloway,Carrutherstown School,P4,Reading - % Meeting Level,c
2024/25,Dumfries & Galloway,Carrutherstown School,P4,Writing - % Meeting Level,c
2024/25,Dumfries & Galloway,Carrutherstown School,P7,Listening & Talking - % Meeting Level,c
2024/25,Dumfries & Galloway,Carrutherstown School,P7,Numeracy - % Meeting Level,c
2024/25,Dumfries & Galloway,Carrutherstown School,P7,Reading - % Meeting Level,c
2024/25,Dumfries & Galloway,Carrutherstown School,P7,Writing - % Meeting Level,c
2024/25,Dumfries & Galloway,Castle Douglas Primary School,P1,Listening & Talking - % Meeting Level,80-90%
2024/25,Dumfries & Galloway,Castle Douglas Primary School,P1,Numeracy - % Meeting Level,70-80%
2024/25,Dumfries & Galloway,Castle Douglas Primary School,P1,Reading - % Meeting Level,80-90%
2024/25,Dumfries & Galloway,Castle Douglas Primary School,P1,Writing - % Meeting Level,70-80%
2024/25,Dumfries & Galloway,Castle Douglas Primary School,"P1, P4 & P7 combined",Listening & Talking - % Meeting Level,70-80%
2024/25,Dumfries & Galloway,Castle Douglas Primary School,"P1, P4 & P7 combined",Numeracy - % Meeting Level,70-80%
2024/25,Dumfries & Galloway,Castle Douglas Primary School,"P1, P4 & P7 combined",Reading - % Meeting Level,70-80%
2024/25,Dumfries & Galloway,Castle Douglas Primary School,"P1, P4 & P7 combined",Writing - % Meeting Level,70-80%
2024/25,Dumfries & Galloway,Castle Douglas Primary School,P4,Listening & Talking - % Meeting Level,70-80%
2024/25,Dumfries & Galloway,Castle Douglas Primary School,P4,Numeracy - % Meeting Level,70-80%
2024/25,Dumfries & Galloway,Castle Douglas Primary School,P4,Reading - % Meeting Level,60-70%
2024/25,Dumfries & Galloway,Castle Douglas Primary School,P4,Writing - % Meeting Level,60-70%
2024/25,Dumfries & Galloway,Castle Douglas Primary School,P7,Listening & Talking - % Meeting Level,80-90%
2024/25,Dumfries & Galloway,Castle Douglas Primary School,P7,Numeracy - % Meeting Level,70-80%
2024/25,Dumfries & Galloway,Castle Douglas Primary School,P7,Reading - % Meeting Level,60-70%
2024/25,Dumfries & Galloway,Castle Douglas Primary School,P7,Writing - % Meeting Level,70-80%
2024/25,Dumfries & Galloway,Castle Kennedy School,P1,Listening & Talking - % Meeting Level,c
2024/25,Dumfries & Galloway,Castle Kennedy School,P1,Numeracy - % Meeting Level,c
2024/25,Dumfries & Galloway,Castle Kennedy School,P1,Reading - % Meeting Level,c
2024/25,Dumfries & Galloway,Castle Kennedy School,P1,Writing - % Meeting Level,c
2024/25,Dumfries & Galloway,Castle Kennedy School,"P1, P4 & P7 combined",Listening & Talking - % Meeting Level,c
2024/25,Dumfries & Galloway,Castle Kennedy School,"P1, P4 & P7 combined",Numeracy - % Meeting Level,c
2024/25,Dumfries & Galloway,Castle Kennedy School,"P1, P4 & P7 combined",Reading - % Meeting Level,c
2024/25,Dumfries & Galloway,Castle Kennedy School,"P1, P4 & P7 combined",Writing - % Meeting Level,c
2024/25,Dumfries & Galloway,Castle Kennedy School,P4,Listening & Talking - % Meeting Level,c
2024/25,Dumfries & Galloway,Castle Kennedy School,P4,Numeracy - % Meeting Level,c
2024/25,Dumfries & Galloway,Castle Kennedy School,P4,Reading - % Meeting Level,c
2024/25,Dumfries & Galloway,Castle Kennedy School,P4,Writing - % Meeting Level,c
2024/25,Dumfries & Galloway,Castle Kennedy School,P7,Listening & Talking - % Meeting Level,c
2024/25,Dumfries & Galloway,Castle Kennedy School,P7,Numeracy - % Meeting Level,c
2024/25,Dumfries & Galloway,Castle Kennedy School,P7,Reading - % Meeting Level,c
2024/25,Dumfries & Galloway,Castle Kennedy School,P7,Writing - % Meeting Level,c
2024/25,Dumfries & Galloway,Closeburn School,P1,Listening & Talking - % Meeting Level,c
2024/25,Dumfries & Galloway,Closeburn School,P1,Numeracy - % Meeting Level,c
2024/25,Dumfries & Galloway,Closeburn School,P1,Reading - % Meeting Level,c
2024/25,Dumfries & Galloway,Closeburn School,P1,Writing - % Meeting Level,c
2024/25,Dumfries & Galloway,Closeburn School,"P1, P4 & P7 combined",Listening & Talking - % Meeting Level,c
2024/25,Dumfries & Galloway,Closeburn School,"P1, P4 & P7 combined",Numeracy - % Meeting Level,c
2024/25,Dumfries & Galloway,Closeburn School,"P1, P4 & P7 combined",Reading - % Meeting Level,c
2024/25,Dumfries & Galloway,Closeburn School,"P1, P4 & P7 combined",Writing - % Meeting Level,c
2024/25,Dumfries & Galloway,Closeburn School,P4,Listening & Talking - % Meeting Level,c
2024/25,Dumfries & Galloway,Closeburn School,P4,Numeracy - % Meeting Level,c
2024/25,Dumfries & Galloway,Closeburn School,P4,Reading - % Meeting Level,c
2024/25,Dumfries & Galloway,Closeburn School,P4,Writing - % Meeting Level,c
2024/25,Dumfries & Galloway,Closeburn School,P7,Listening & Talking - % Meeting Level,c
2024/25,Dumfries & Galloway,Closeburn School,P7,Numeracy - % Meeting Level,c
2024/25,Dumfries & Galloway,Closeburn School,P7,Reading - % Meeting Level,c
2024/25,Dumfries & Galloway,Closeburn School,P7,Writing - % Meeting Level,c
2024/25,Dumfries & Galloway,Collin School,P1,Listening & Talking - % Meeting Level,c
2024/25,Dumfries & Galloway,Collin School,P1,Numeracy - % Meeting Level,c
2024/25,Dumfries & Galloway,Collin School,P1,Reading - % Meeting Level,c
2024/25,Dumfries & Galloway,Collin School,P1,Writing - % Meeting Level,c
2024/25,Dumfries & Galloway,Collin School,"P1, P4 & P7 combined",Listening & Talking - % Meeting Level,c
2024/25,Dumfries & Galloway,Collin School,"P1, P4 & P7 combined",Numeracy - % Meeting Level,c
2024/25,Dumfries & Galloway,Collin School,"P1, P4 & P7 combined",Reading - % Meeting Level,c
2024/25,Dumfries & Galloway,Collin School,"P1, P4 & P7 combined",Writing - % Meeting Level,c
2024/25,Dumfries & Galloway,Collin School,P4,Listening & Talking - % Meeting Level,c
2024/25,Dumfries & Galloway,Collin School,P4,Numeracy - % Meeting Level,c
2024/25,Dumfries & Galloway,Collin School,P4,Reading - % Meeting Level,c
2024/25,Dumfries & Galloway,Collin School,P4,Writing - % Meeting Level,c
2024/25,Dumfries & Galloway,Collin School,P7,Listening & Talking - % Meeting Level,c
2024/25,Dumfries & Galloway,Collin School,P7,Numeracy - % Meeting Level,c
2024/25,Dumfries & Galloway,Collin School,P7,Reading - % Meeting Level,c
2024/25,Dumfries & Galloway,Collin School,P7,Writing - % Meeting Level,c
2024/25,Dumfries & Galloway,Colvend School,P1,Listening & Talking - % Meeting Level,c
2024/25,Dumfries & Galloway,Colvend School,P1,Numeracy - % Meeting Level,c
2024/25,Dumfries & Galloway,Colvend School,P1,Reading - % Meeting Level,c
2024/25,Dumfries & Galloway,Colvend School,P1,Writing - % Meeting Level,c
2024/25,Dumfries & Galloway,Colvend School,"P1, P4 & P7 combined",Listening & Talking - % Meeting Level,c
2024/25,Dumfries & Galloway,Colvend School,"P1, P4 & P7 combined",Numeracy - % Meeting Level,c
2024/25,Dumfries & Galloway,Colvend School,"P1, P4 & P7 combined",Reading - % Meeting Level,c
2024/25,Dumfries & Galloway,Colvend School,"P1, P4 & P7 combined",Writing - % Meeting Level,c
2024/25,Dumfries & Galloway,Colvend School,P7,Listening & Talking - % Meeting Level,c
2024/25,Dumfries & Galloway,Colvend School,P7,Numeracy - % Meeting Level,c
2024/25,Dumfries & Galloway,Colvend School,P7,Reading - % Meeting Level,c
2024/25,Dumfries & Galloway,Colvend School,P7,Writing - % Meeting Level,c
2024/25,Dumfries & Galloway,Creetown School,P1,Listening & Talking - % Meeting Level,c
2024/25,Dumfries & Galloway,Creetown School,P1,Numeracy - % Meeting Level,c
2024/25,Dumfries & Galloway,Creetown School,P1,Reading - % Meeting Level,c
2024/25,Dumfries & Galloway,Creetown School,P1,Writing - % Meeting Level,c
2024/25,Dumfries & Galloway,Creetown School,"P1, P4 & P7 combined",Listening & Talking - % Meeting Level,80-90%
2024/25,Dumfries & Galloway,Creetown School,"P1, P4 & P7 combined",Numeracy - % Meeting Level,80-90%
