year,la_name,school_name,stage,measure,value_label
2024/25,Na h-Eileanan Siar,Breasclete Primary School,"P1, P4 & P7 combined",Writing - % Meeting Level,c
2024/25,Na h-Eileanan Siar,Breasclete Primary School,P4,Listening & Talking - % Meeting Level,c
2024/25,Na h-Eileanan Siar,Breasclete Primary School,P4,Numeracy - % Meeting Level,c
2024/25,Na h-Eileanan Siar,Breasclete Primary School,P4,Reading - % Meeting Level,c
2024/25,Na h-Eileanan Siar,Breasclete Primary School,P4,Writing - % Meeting Level,c
2024/25,Na h-Eileanan Siar,Breasclete Primary School,P7,Listening & Talking - % Meeting Level,c
2024/25,Na h-Eileanan Siar,Breasclete Primary School,P7,Numeracy - % Meeting Level,c
2024/25,Na h-Eileanan Siar,Breasclete Primary School,P7,Reading - % Meeting Level,c
2024/25,Na h-Eileanan Siar,Breasclete Primary School,P7,Writing - % Meeting Level,c
2024/25,Na h-Eileanan Siar,Castlebay School,P1,Listening & Talking - % Meeting Level,c
2024/25,Na h-Eileanan Siar,Castlebay School,P1,Numeracy - % Meeting Level,c
2024/25,Na h-Eileanan Siar,Castlebay School,P1,Reading - % Meeting Level,c
2024/25,Na h-Eileanan Siar,Castlebay School,P1,Writing - % Meeting Level,c
2024/25,Na h-Eileanan Siar,Castlebay School,"P1, P4 & P7 combined",Listening & Talking - % Meeting Level,c
2024/25,Na h-Eileanan Siar,Castlebay School,"P1, P4 & P7 combined",Numeracy - % Meeting Level,60-70%
2024/25,Na h-Eileanan Siar,Castlebay School,"P1, P4 & P7 combined",Reading - % Meeting Level,c
2024/25,Na h-Eileanan Siar,Castlebay School,"P1, P4 & P7 combined",Writing - % Meeting Level,c
2024/25,Na h-Eileanan Siar,Castlebay School,P4,Listening & Talking - % Meeting Level,c
2024/25,Na h-Eileanan Siar,Castlebay School,P4,Numeracy - % Meeting Level,c
2024/25,Na h-Eileanan Siar,Castlebay School,P4,Reading - % Meeting Level,c
2024/25,Na h-Eileanan Siar,Castlebay School,P4,Writing - % Meeting Level,c
2024/25,Na h-Eileanan Siar,Castlebay School,P7,Listening & Talking - % Meeting Level,c
2024/25,Na h-Eileanan Siar,Castlebay School,P7,Numeracy - % Meeting Level,c
2024/25,Na h-Eileanan Siar,Castlebay School,P7,Reading - % Meeting Level,c
2024/25,Na h-Eileanan Siar,Castlebay School,P7,Writing - % Meeting Level,c
2024/25,Na h-Eileanan Siar,Daliburgh School,P1,Listening & Talking - % Meeting Level,c
2024/25,Na h-Eileanan Siar,Daliburgh School,P1,Numeracy - % Meeting Level,c
2024/25,Na h-Eileanan Siar,Daliburgh School,P1,Reading - % Meeting Level,c
2024/25,Na h-Eileanan Siar,Daliburgh School,P1,Writing - % Meeting Level,c
2024/25,Na h-Eileanan Siar,Daliburgh School,"P1, P4 & P7 combined",Listening & Talking - % Meeting Level,c
2024/25,Na h-Eileanan Siar,Daliburgh School,"P1, P4 & P7 combined",Numeracy - % Meeting Level,80-90%
2024/25,Na h-Eileanan Siar,Daliburgh School,"P1, P4 & P7 combined",Reading - % Meeting Level,c
2024/25,Na h-Eileanan Siar,Daliburgh School,"P1, P4 & P7 combined",Writing - % Meeting Level,c
2024/25,Na h-Eileanan Siar,Daliburgh School,P4,Listening & Talking - % Meeting Level,c
2024/25,Na h-Eileanan Siar,Daliburgh School,P4,Numeracy - % Meeting Level,c
2024/25,Na h-Eileanan Siar,Daliburgh School,P4,Reading - % Meeting Level,c
2024/25,Na h-Eileanan Siar,Daliburgh School,P4,Writing - % Meeting Level,c
2024/25,Na h-Eileanan Siar,Daliburgh School,P7,Listening & Talking - % Meeting Level,c
2024/25,Na h-Eileanan Siar,Daliburgh School,P7,Numeracy - % Meeting Level,c
2024/25,Na h-Eileanan Siar,Daliburgh School,P7,Reading - % Meeting Level,c
2024/25,Na h-Eileanan Siar,Daliburgh School,P7,Writing - % Meeting Level,c
2024/25,Na h-Eileanan Siar,Eoligarry Primary School,P1,Listening & Talking - % Meeting Level,c
2024/25,Na h-Eileanan Siar,Eoligarry Primary School,P1,Numeracy - % Meeting Level,c
2024/25,Na h-Eileanan Siar,Eoligarry Primary School,P1,Reading - % Meeting Level,c
2024/25,Na h-Eileanan Siar,Eoligarry Primary School,P1,Writing - % Meeting Level,c
2024/25,Na h-Eileanan Siar,Eoligarry Primary School,"P1, P4 & P7 combined",Listening & Talking - % Meeting Level,c
2024/25,Na h-Eileanan Siar,Eoligarry Primary School,"P1, P4 & P7 combined",Numeracy - % Meeting Level,c
2024/25,Na h-Eileanan Siar,Eoligarry Primary School,"P1, P4 & P7 combined",Reading - % Meeting Level,c
2024/25,Na h-Eileanan Siar,Eoligarry Primary School,"P1, P4 & P7 combined",Writing - % Meeting Level,c
2024/25,Na h-Eileanan Siar,Eoligarry Primary School,P4,Listening & Talking - % Meeting Level,c
2024/25,Na h-Eileanan Siar,Eoligarry Primary School,P4,Numeracy - % Meeting Level,c
2024/25,Na h-Eileanan Siar,Eoligarry Primary School,P4,Reading - % Meeting Level,c
2024/25,Na h-Eileanan Siar,Eoligarry Primary School,P4,Writing - % Meeting Level,c
2024/25,Na h-Eileanan Siar,Eoligarry Primary School,P7,Listening & Talking - % Meeting Level,c
2024/25,Na h-Eileanan Siar,Eoligarry Primary School,P7,Numeracy - % Meeting Level,c
2024/25,Na h-Eileanan Siar,Eoligarry Primary School,P7,Reading - % Meeting Level,c
2024/25,Na h-Eileanan Siar,Eoligarry Primary School,P7,Writing - % Meeting Level,c
2024/25,Na h-Eileanan Siar,Iochdar Primary School,P1,Listening & Talking - % Meeting Level,c
2024/25,Na h-Eileanan Siar,Iochdar Primary School,P1,Numeracy - % Meeting Level,c
2024/25,Na h-Eileanan Siar,Iochdar Primary School,P1,Reading - % Meeting Level,c
2024/25,Na h-Eileanan Siar,Iochdar Primary School,P1,Writing - % Meeting Level,c
2024/25,Na h-Eileanan Siar,Iochdar Primary School,"P1, P4 & P7 combined",Listening & Talking - % Meeting Level,c
2024/25,Na h-Eileanan Siar,Iochdar Primary School,"P1, P4 & P7 combined",Numeracy - % Meeting Level,c
2024/25,Na h-Eileanan Siar,Iochdar Primary School,"P1, P4 & P7 combined",Reading - % Meeting Level,c
2024/25,Na h-Eileanan Siar,Iochdar Primary School,"P1, P4 & P7 combined",Writing - % Meeting Level,c
2024/25,Na h-Eileanan Siar,Iochdar Primary School,P4,Listening & Talking - % Meeting Level,c
2024/25,Na h-Eileanan Siar,Iochdar Primary School,P4,Numeracy - % Meeting Level,c
2024/25,Na h-Eileanan Siar,Iochdar Primary School,P4,Reading - % Meeting Level,c
2024/25,Na h-Eileanan Siar,Iochdar Primary School,P4,Writing - % Meeting Level,c
2024/25,Na h-Eileanan Siar,Iochdar Primary School,P7,Listening & Talking - % Meeting Level,c
2024/25,Na h-Eileanan Siar,Iochdar Primary School,P7,Numeracy - % Meeting Level,c
2024/25,Na h-Eileanan Siar,Iochdar Primary School,P7,Reading - % Meeting Level,c
2024/25,Na h-Eileanan Siar,Iochdar Primary School,P7,Writing - % Meeting Level,c
2024/25,Na h-Eileanan Siar,Laxdale Primary School,P1,Listening & Talking - % Meeting Level,c
2024/25,Na h-Eileanan Siar,Laxdale Primary School,P1,Numeracy - % Meeting Level,c
2024/25,Na h-Eileanan Siar,Laxdale Primary School,P1,Reading - % Meeting Level,c
2024/25,Na h-Eileanan Siar,Laxdale Primary School,P1,Writing - % Meeting Level,c
2024/25,Na h-Eileanan Siar,Laxdale Primary School,"P1, P4 & P7 combined",Listening & Talking - % Meeting Level,80-90%
2024/25,Na h-Eileanan Siar,Laxdale Primary School,"P1, P4 & P7 combined",Numeracy - % Meeting Level,80-90%
2024/25,Na h-Eileanan Siar,Laxdale Primary School,"P1, P4 & P7 combined",Reading - % Meeting Level,80-90%
2024/25,Na h-Eileanan Siar,Laxdale Primary School,"P1, P4 & P7 combined",Writing - % Meeting Level,80-90%
2024/25,Na h-Eileanan Siar,Laxdale Primary School,P4,Listening & Talking - % Meeting Level,c
2024/25,Na h-Eileanan Siar,Laxdale Primary School,P4,Numeracy - % Meeting Level,80-90%
2024/25,Na h-Eileanan Siar,Laxdale Primary School,P4,Reading - % Meeting Level,c
2024/25,Na h-Eileanan Siar,Laxdale Primary School,P4,Writing - % Meeting Level,c
2024/25,Na h-Eileanan Siar,Laxdale Primary School,P7,Listening & Talking - % Meeting Level,90+%
2024/25,Na h-Eileanan Siar,Laxdale Primary School,P7,Numeracy - % Meeting Level,80-90%
2024/25,Na h-Eileanan Siar,Laxdale Primary School,P7,Reading - % Meeting Level,90+%
2024/25,Na h-Eileanan Siar,Laxdale Primary School,P7,Writing - % Meeting Level,80-90%
2024/25,Na h-Eileanan Siar,Leverhulme Memorial School,"P1, P4 & P7 combined",Listening & Talking - % Meeting Level,c
2024/25,Na h-Eileanan Siar,Leverhulme Memorial School,"P1, P4 & P7 combined",Numeracy - % Meeting Level,c
2024/25,Na h-Eileanan Siar,Leverhulme Memorial School,"P1, P4 & P7 combined",Reading - % Meeting Level,c
2024/25,Na h-Eileanan Siar,Leverhulme Memorial School,"P1, P4 & P7 combined",Writing - % Meeting Level,c
2024/25,Na h-Eileanan Siar,Leverhulme Memorial School,P4,Listening & Talking - % Meeting Level,c
2024/25,Na h-Eileanan Siar,Leverhulme Memorial School,P4,Numeracy - % Meeting Level,c
2024/25,Na h-Eileanan Siar,Leverhulme Memorial School,P4,Reading - % Meeting Level,c
2024/25,Na h-Eileanan Siar,Leverhulme Memorial School,P4,Writing - % Meeting Level,c
2024/25,Na h-Eileanan Siar,Leverhulme Memorial School,P7,Listening & Talking - % Meeting Level,c
2024/25,Na h-Eileanan Siar,Leverhulme Memorial School,P7,Numeracy - % Meeting Level,c
2024/25,Na h-Eileanan Siar,Leverhulme Memorial School,P7,Reading - % Meeting Level,c
2024/25,Na h-Eileanan Siar,Leverhulme Memorial School,P7,Writing - % Meeting Level,c
2024/25,Na h-Eileanan Siar,Lionel School,P1,Listening & Talking - % Meeting Level,c
2024/25,Na h-Eileanan Siar,Lionel School,P1,Numeracy - % Meeting Level,c
2024/25,Na h-Eileanan Siar,Lionel School,P1,Reading - % Meeting Level,c
2024/25,Na h-Eileanan Siar,Lionel School,P1,Writing - % Meeting Level,c
2024/25,Na h-Eileanan Siar,Lionel School,"P1, P4 & P7 combined",Listening & Talking - % Meeting Level,c
2024/25,Na h-Eileanan Siar,Lionel School,"P1, P4 & P7 combined",Numeracy - % Meeting Level,80-90%
2024/25,Na h-Eileanan Siar,Lionel School,"P1, P4 & P7 combined",Reading - % Meeting Level,c
2024/25,Na h-Eileanan Siar,Lionel School,"P1, P4 & P7 combined",Writing - % Meeting Level,c
2024/25,Na h-Eileanan Siar,Lionel School,P4,Listening & Talking - % Meeting Level,c
2024/25,Na h-Eileanan Siar,Lionel School,P4,Numeracy - % Meeting Level,c
2024/25,Na h-Eileanan Siar,Lionel School,P4,Reading - % Meeting Level,c
2024/25,Na h-Eileanan Siar,Lionel School,P4,Writing - % Meeting Level,c
2024/25,Na h-Eileanan Siar,Lionel School,P7,Listening & Talking - % Meeting Level,c
2024/25,Na h-Eileanan Siar,Lionel School,P7,Numeracy - % Meeting Level,c
2024/25,Na h-Eileanan Siar,Lionel School,P7,Reading - % Meeting Level,c
2024/25,Na h-Eileanan Siar,Lionel School,P7,Writing - % Meeting Level,c
2024/25,Na h-Eileanan Siar,Pairc Primary School,"P1, P4 & P7 combined",Listening & Talking - % Meeting Level,c
2024/25,Na h-Eileanan Siar,Pairc Primary School,"P1, P4 & P7 combined",Numeracy - % Meeting Level,c
2024/25,Na h-Eileanan Siar,Pairc Primary School,"P1, P4 & P7 combined",Reading - % Meeting Level,c
2024/25,Na h-Eileanan Siar,Pairc Primary School,"P1, P4 & P7 combined",Writing - % Meeting Level,c
2024/25,Na h-Eileanan Siar,Pairc Primary School,P7,Listening & Talking - % Meeting Level,c
2024/25,Na h-Eileanan Siar,Pairc Primary School,P7,Numeracy - % Meeting Level,c
2024/25,Na h-Eileanan Siar,Pairc Primary School,P7,Reading - % Meeting Level,c
2024/25,Na h-Eileanan Siar,Pairc Primary School,P7,Writing - % Meeting Level,c
2024/25,Na h-Eileanan Siar,Sgoil Bhaile a Mhanaich,P1,Listening & Talking - % Meeting Level,c
2024/25,Na h-Eileanan Siar,Sgoil Bhaile a Mhanaich,P1,Numeracy - % Meeting Level,c
2024/25,Na h-Eileanan Siar,Sgoil Bhaile a Mhanaich,P1,Reading - % Meeting Level,c
2024/25,Na h-Eileanan Siar,Sgoil Bhaile a Mhanaich,P1,Writing - % Meeting Level,c
2024/25,Na h-Eileanan Siar,Sgoil Bhaile a Mhanaich,"P1, P4 & P7 combined",Listening & Talking - % Meeting Level,80-90%
2024/25,Na h-Eileanan Siar,Sgoil Bhaile a Mhanaich,"P1, P4 & P7 combined",Numeracy - % Meeting Level,80-90%
2024/25,Na h-Eileanan Siar,Sgoil Bhaile a Mhanaich,"P1, P4 & P7 combined",Reading - % Meeting Level,80-90%
2024/25,Na h-Eileanan Siar,Sgoil Bhaile a Mhanaich,"P1, P4 & P7 combined",Writing - % Meeting Level,70-80%
2024/25,Na h-Eileanan Siar,Sgoil Bhaile a Mhanaich,P4,Listening & Talking - % Meeting Level,c
2024/25,Na h-Eileanan Siar,Sgoil Bhaile a Mhanaich,P4,Numeracy - % Meeting Level,c
2024/25,Na h-Eileanan Siar,Sgoil Bhaile a Mhanaich,P4,Reading - % Meeting Level,c
2024/25,Na h-Eileanan Siar,Sgoil Bhaile a Mhanaich,P4,Writing - % Meeting Level,c
2024/25,Na h-Eileanan Siar,Sgoil Bhaile a Mhanaich,P7,Listening & Talking - % Meeting Level,c
2024/25,Na h-Eileanan Siar,Sgoil Bhaile a Mhanaich,P7,Numeracy - % Meeting Level,c
2024/25,Na h-Eileanan Siar,Sgoil Bhaile a Mhanaich,P7,Reading - % Meeting Level,c
2024/25,Na h-Eileanan Siar,Sgoil Bhaile a Mhanaich,P7,Writing - % Meeting Level,c
2024/25,Na h-Eileanan Siar,Sgoil Uibhist a Tuath,P1,Listening & Talking - % Meeting Level,c
2024/25,Na h-Eileanan Siar,Sgoil Uibhist a Tuath,P1,Numeracy - % Meeting Level,c
2024/25,Na h-Eileanan Siar,Sgoil Uibhist a Tuath,P1,Reading - % Meeting Level,c
2024/25,Na h-Eileanan Siar,Sgoil Uibhist a Tuath,P1,Writing - % Meeting Level,c
2024/25,Na h-Eileanan Siar,Sgoil Uibhist a Tuath,"P1, P4 & P7 combined",Listening & Talking - % Meeting Level,c
2024/25,Na h-Eileanan Siar,Sgoil Uibhist a Tuath,"P1, P4 & P7 combined",Numeracy - % Meeting Level,80-90%
2024/25,Na h-Eileanan Siar,Sgoil Uibhist a Tuath,"P1, P4 & P7 combined",Reading - % Meeting Level,c
2024/25,Na h-Eileanan Siar,Sgoil Uibhist a Tuath,"P1, P4 & P7 combined",Writing - % Meeting Level,c
2024/25,Na h-Eileanan Siar,Sgoil Uibhist a Tuath,P4,Listening & Talking - % Meeting Level,c
2024/25,Na h-Eileanan Siar,Sgoil Uibhist a Tuath,P4,Numeracy - % Meeting Level,c
2024/25,Na h-Eileanan Siar,Sgoil Uibhist a Tuath,P4,Reading - % Meeting Level,c
2024/25,Na h-Eileanan Siar,Sgoil Uibhist a Tuath,P4,Writing - % Meeting Level,c
2024/25,Na h-Eileanan Siar,Sgoil Uibhist a Tuath,P7,Listening & Talking - % Meeting Level,c
2024/25,Na h-Eileanan Siar,Sgoil Uibhist a Tuath,P7,Numeracy - % Meeting Level,c
2024/25,Na h-Eileanan Siar,Sgoil Uibhist a Tuath,P7,Reading - % Meeting Level,c
2024/25,Na h-Eileanan Siar,Sgoil Uibhist a Tuath,P7,Writing - % Meeting Level,c
2024/25,Na h-Eileanan Siar,Sgoil an Rubha,P1,Listening & Talking - % Meeting Level,c
2024/25,Na h-Eileanan Siar,Sgoil an Rubha,P1,Numeracy - % Meeting Level,c
2024/25,Na h-Eileanan Siar,Sgoil an Rubha,P1,Reading - % Meeting Level,c
2024/25,Na h-Eileanan Siar,Sgoil an Rubha,P1,Writing - % Meeting Level,c
2024/25,Na h-Eileanan Siar,Sgoil an Rubha,"P1, P4 & P7 combined",Listening & Talking - % Meeting Level,80-90%
2024/25,Na h-Eileanan Siar,Sgoil an Rubha,"P1, P4 & P7 combined",Numeracy - % Meeting Level,70-80%
2024/25,Na h-Eileanan Siar,Sgoil an Rubha,"P1, P4 & P7 combined",Reading - % Meeting Level,80-90%
2024/25,Na h-Eileanan Siar,Sgoil an Rubha,"P1, P4 & P7 combined",Writing - % Meeting Level,70-80%
2024/25,Na h-Eileanan Siar,Sgoil an Rubha,P4,Listening & Talking - % Meeting Level,c
2024/25,Na h-Eileanan Siar,Sgoil an Rubha,P4,Numeracy - % Meeting Level,c
2024/25,Na h-Eileanan Siar,Sgoil an Rubha,P4,Reading - % Meeting Level,c
2024/25,Na h-Eileanan Siar,Sgoil an Rubha,P4,Writing - % Meeting Level,c
2024/25,Na h-Eileanan Siar,Sgoil an Rubha,P7,Listening & Talking - % Meeting Level,80-90%
2024/25,Na h-Eileanan Siar,Sgoil an Rubha,P7,Numeracy - % Meeting Level,60-70%
2024/25,Na h-Eileanan Siar,Sgoil an Rubha,P7,Reading - % Meeting Level,80-90%
2024/25,Na h-Eileanan Siar,Sgoil an Rubha,P7,Writing - % Meeting Level,70-80%
2024/25,Na h-Eileanan Siar,Sgoil an Taobh Siar,P1,Listening & Talking - % Meeting Level,c
2024/25,Na h-Eileanan Siar,Sgoil an Taobh Siar,P1,Numeracy - % Meeting Level,c
2024/25,Na h-Eileanan Siar,Sgoil an Taobh Siar,P1,Reading - % Meeting Level,c
2024/25,Na h-Eileanan Siar,Sgoil an Taobh Siar,P1,Writing - % Meeting Level,c
2024/25,Na h-Eileanan Siar,Sgoil an Taobh Siar,"P1, P4 & P7 combined",Listening & Talking - % Meeting Level,80-90%
2024/25,Na h-Eileanan Siar,Sgoil an Taobh Siar,"P1, P4 & P7 combined",Numeracy - % Meeting Level,70-80%
2024/25,Na h-Eileanan Siar,Sgoil an Taobh Siar,"P1, P4 & P7 combined",Reading - % Meeting Level,80-90%
2024/25,Na h-Eileanan Siar,Sgoil an Taobh Siar,"P1, P4 & P7 combined",Writing - % Meeting Level,80-90%
2024/25,Na h-Eileanan Siar,Sgoil an Taobh Siar,P4,Listening & Talking - % Meeting Level,c
2024/25,Na h-Eileanan Siar,Sgoil an Taobh Siar,P4,Numeracy - % Meeting Level,c
2024/25,Na h-Eileanan Siar,Sgoil an Taobh Siar,P4,Reading - % Meeting Level,c
2024/25,Na h-Eileanan Siar,Sgoil an Taobh Siar,P4,Writing - % Meeting Level,c
2024/25,Na h-Eileanan Siar,Sgoil an Taobh Siar,P7,Listening & Talking - % Meeting Level,c
2024/25,Na h-Eileanan Siar,Sgoil an Taobh Siar,P7,Numeracy - % Meeting Level,c
2024/25,Na h-Eileanan Siar,Sgoil an Taobh Siar,P7,Reading - % Meeting Level,c
2024/25,Na h-Eileanan Siar,Sgoil an Taobh Siar,P7,Writing - % Meeting Level,c
2024/25,Na h-Eileanan Siar,Sgoil-nan-Loch,P1,Listening & Talking - % Meeting Level,c
2024/25,Na h-Eileanan Siar,Sgoil-nan-Loch,P1,Numeracy - % Meeting Level,c
2024/25,Na h-Eileanan Siar,Sgoil-nan-Loch,P1,Reading - % Meeting Level,c
2024/25,Na h-Eileanan Siar,Sgoil-nan-Loch,P1,Writing - % Meeting Level,c
2024/25,Na h-Eileanan Siar,Sgoil-nan-Loch,"P1, P4 & P7 combined",Listening & Talking - % Meeting Level,80-90%
2024/25,Na h-Eileanan Siar,Sgoil-nan-Loch,"P1, P4 & P7 combined",Numeracy - % Meeting Level,70-80%
2024/25,Na h-Eileanan Siar,Sgoil-nan-Loch,"P1, P4 & P7 combined",Reading - % Meeting Level,70-80%
2024/25,Na h-Eileanan Siar,Sgoil-nan-Loch,"P1, P4 & P7 combined",Writing - % Meeting Level,70-80%
2024/25,Na h-Eileanan Siar,Sgoil-nan-Loch,P4,Listening & Talking - % Meeting Level,c
2024/25,Na h-Eileanan Siar,Sgoil-nan-Loch,P4,Numeracy - % Meeting Level,70-80%
2024/25,Na h-Eileanan Siar,Sgoil-nan-Loch,P4,Reading - % Meeting Level,c
2024/25,Na h-Eileanan Siar,Sgoil-nan-Loch,P4,Writing - % Meeting Level,c
2024/25,Na h-Eileanan Siar,Sgoil-nan-Loch,P7,Listening & Talking - % Meeting Level,c
2024/25,Na h-Eileanan Siar,Sgoil-nan-Loch,P7,Numeracy - % Meeting Level,c
2024/25,Na h-Eileanan Siar,Sgoil-nan-Loch,P7,Reading - % Meeting Level,c
2024/25,Na h-Eileanan Siar,Sgoil-nan-Loch,P7,Writing - % Meeting Level,c
2024/25,Na h-Eileanan Siar,Shawbost School,P1,Listening & Talking - % Meeting Level,c
2024/25,Na h-Eileanan Siar,Shawbost School,P1,Numeracy - % Meeting Level,c
2024/25,Na h-Eileanan Siar,Shawbost School,P1,Reading - % Meeting Level,c
2024/25,Na h-Eileanan Siar,Shawbost School,P1,Writing - % Meeting Level,c
2024/25,Na h-Eileanan Siar,Shawbost School,"P1, P4 & P7 combined",Listening & Talking - % Meeting Level,c
2024/25,Na h-Eileanan Siar,Shawbost School,"P1, P4 & P7 combined",Numeracy - % Meeting Level,c
2024/25,Na h-Eileanan Siar,Shawbost School,"P1, P4 & P7 combined",Reading - % Meeting Level,c
2024/25,Na h-Eileanan Siar,Shawbost School,"P1, P4 & P7 combined",Writing - % Meeting Level,c
2024/25,Na h-Eileanan Siar,Shawbost School,P4,Listening & Talking - % Meeting Level,c
2024/25,Na h-Eileanan Siar,Shawbost School,P4,Numeracy - % Meeting Level,c
2024/25,Na h-Eileanan Siar,Shawbost School,P4,Reading - % Meeting Level,c
2024/25,Na h-Eileanan Siar,Shawbost School,P4,Writing - % Meeting Level,c
2024/25,Na h-Eileanan Siar,Shawbost School,P7,Listening & Talking - % Meeting Level,c
2024/25,Na h-Eileanan Siar,Shawbost School,P7,Numeracy - % Meeting Level,c
2024/25,Na h-Eileanan Siar,Shawbost School,P7,Reading - % Meeting Level,c
2024/25,Na h-Eileanan Siar,Shawbost School,P7,Writing - % Meeting Level,c
2024/25,Na h-Eileanan Siar,Sir E Scott School,P1,Listening & Talking - % Meeting Level,c
2024/25,Na h-Eileanan Siar,Sir E Scott School,P1,Numeracy - % Meeting Level,c
2024/25,Na h-Eileanan Siar,Sir E Scott School,P1,Reading - % Meeting Level,c
2024/25,Na h-Eileanan Siar,Sir E Scott School,P1,Writing - % Meeting Level,c
2024/25,Na h-Eileanan Siar,Sir E Scott School,"P1, P4 & P7 combined",Listening & Talking - % Meeting Level,80-90%
2024/25,Na h-Eileanan Siar,Sir E Scott School,"P1, P4 & P7 combined",Numeracy - % Meeting Level,70-80%
2024/25,Na h-Eileanan Siar,Sir E Scott School,"P1, P4 & P7 combined",Reading - % Meeting Level,80-90%
