year,la_name,school_name,stage,measure,value_label
2024/25,East Renfrewshire,Busby Primary School,"P1, P4 & P7 combined",Listening & Talking - % Meeting Level,90+%
2024/25,East Renfrewshire,Busby Primary School,"P1, P4 & P7 combined",Numeracy - % Meeting Level,90+%
2024/25,East Renfrewshire,Busby Primary School,"P1, P4 & P7 combined",Reading - % Meeting Level,90+%
2024/25,East Renfrewshire,Busby Primary School,"P1, P4 & P7 combined",Writing - % Meeting Level,80-90%
2024/25,East Renfrewshire,Busby Primary School,P4,Listening & Talking - % Meeting Level,90+%
2024/25,East Renfrewshire,Busby Primary School,P4,Numeracy - % Meeting Level,90+%
2024/25,East Renfrewshire,Busby Primary School,P4,Reading - % Meeting Level,90+%
2024/25,East Renfrewshire,Busby Primary School,P4,Writing - % Meeting Level,80-90%
2024/25,East Renfrewshire,Busby Primary School,P7,Listening & Talking - % Meeting Level,90+%
2024/25,East Renfrewshire,Busby Primary School,P7,Numeracy - % Meeting Level,80-90%
2024/25,East Renfrewshire,Busby Primary School,P7,Reading - % Meeting Level,90+%
2024/25,East Renfrewshire,Busby Primary School,P7,Writing - % Meeting Level,80-90%
2024/25,East Renfrewshire,Calderwood Lodge P School,P1,Listening & Talking - % Meeting Level,c
2024/25,East Renfrewshire,Calderwood Lodge P School,P1,Numeracy - % Meeting Level,c
2024/25,East Renfrewshire,Calderwood Lodge P School,P1,Reading - % Meeting Level,c
2024/25,East Renfrewshire,Calderwood Lodge P School,P1,Writing - % Meeting Level,c
2024/25,East Renfrewshire,Calderwood Lodge P School,"P1, P4 & P7 combined",Listening & Talking - % Meeting Level,90+%
2024/25,East Renfrewshire,Calderwood Lodge P School,"P1, P4 & P7 combined",Numeracy - % Meeting Level,80-90%
2024/25,East Renfrewshire,Calderwood Lodge P School,"P1, P4 & P7 combined",Reading - % Meeting Level,80-90%
2024/25,East Renfrewshire,Calderwood Lodge P School,"P1, P4 & P7 combined",Writing - % Meeting Level,80-90%
2024/25,East Renfrewshire,Calderwood Lodge P School,P4,Listening & Talking - % Meeting Level,90+%
2024/25,East Renfrewshire,Calderwood Lodge P School,P4,Numeracy - % Meeting Level,80-90%
2024/25,East Renfrewshire,Calderwood Lodge P School,P4,Reading - % Meeting Level,80-90%
2024/25,East Renfrewshire,Calderwood Lodge P School,P4,Writing - % Meeting Level,80-90%
2024/25,East Renfrewshire,Calderwood Lodge P School,P7,Listening & Talking - % Meeting Level,90+%
2024/25,East Renfrewshire,Calderwood Lodge P School,P7,Numeracy - % Meeting Level,90+%
2024/25,East Renfrewshire,Calderwood Lodge P School,P7,Reading - % Meeting Level,90+%
2024/25,East Renfrewshire,Calderwood Lodge P School,P7,Writing - % Meeting Level,90+%
2024/25,East Renfrewshire,Carlibar Primary School,P1,Listening & Talking - % Meeting Level,80-90%
2024/25,East Renfrewshire,Carlibar Primary School,P1,Numeracy - % Meeting Level,80-90%
2024/25,East Renfrewshire,Carlibar Primary School,P1,Reading - % Meeting Level,80-90%
2024/25,East Renfrewshire,Carlibar Primary School,P1,Writing - % Meeting Level,80-90%
2024/25,East Renfrewshire,Carlibar Primary School,"P1, P4 & P7 combined",Listening & Talking - % Meeting Level,70-80%
2024/25,East Renfrewshire,Carlibar Primary School,"P1, P4 & P7 combined",Numeracy - % Meeting Level,70-80%
2024/25,East Renfrewshire,Carlibar Primary School,"P1, P4 & P7 combined",Reading - % Meeting Level,70-80%
2024/25,East Renfrewshire,Carlibar Primary School,"P1, P4 & P7 combined",Writing - % Meeting Level,70-80%
2024/25,East Renfrewshire,Carlibar Primary School,P4,Listening & Talking - % Meeting Level,70-80%
2024/25,East Renfrewshire,Carlibar Primary School,P4,Numeracy - % Meeting Level,70-80%
2024/25,East Renfrewshire,Carlibar Primary School,P4,Reading - % Meeting Level,70-80%
2024/25,East Renfrewshire,Carlibar Primary School,P4,Writing - % Meeting Level,60-70%
2024/25,East Renfrewshire,Carlibar Primary School,P7,Listening & Talking - % Meeting Level,70-80%
2024/25,East Renfrewshire,Carlibar Primary School,P7,Numeracy - % Meeting Level,60-70%
2024/25,East Renfrewshire,Carlibar Primary School,P7,Reading - % Meeting Level,60-70%
2024/25,East Renfrewshire,Carlibar Primary School,P7,Writing - % Meeting Level,60-70%
2024/25,East Renfrewshire,Carolside Primary School,P1,Listening & Talking - % Meeting Level,90+%
2024/25,East Renfrewshire,Carolside Primary School,P1,Numeracy - % Meeting Level,90+%
2024/25,East Renfrewshire,Carolside Primary School,P1,Reading - % Meeting Level,90+%
2024/25,East Renfrewshire,Carolside Primary School,P1,Writing - % Meeting Level,90+%
2024/25,East Renfrewshire,Carolside Primary School,"P1, P4 & P7 combined",Listening & Talking - % Meeting Level,90+%
2024/25,East Renfrewshire,Carolside Primary School,"P1, P4 & P7 combined",Numeracy - % Meeting Level,90+%
2024/25,East Renfrewshire,Carolside Primary School,"P1, P4 & P7 combined",Reading - % Meeting Level,90+%
2024/25,East Renfrewshire,Carolside Primary School,"P1, P4 & P7 combined",Writing - % Meeting Level,90+%
2024/25,East Renfrewshire,Carolside Primary School,P4,Listening & Talking - % Meeting Level,90+%
2024/25,East Renfrewshire,Carolside Primary School,P4,Numeracy - % Meeting Level,90+%
2024/25,East Renfrewshire,Carolside Primary School,P4,Reading - % Meeting Level,90+%
2024/25,East Renfrewshire,Carolside Primary School,P4,Writing - % Meeting Level,90+%
2024/25,East Renfrewshire,Carolside Primary School,P7,Listening & Talking - % Meeting Level,90+%
2024/25,East Renfrewshire,Carolside Primary School,P7,Numeracy - % Meeting Level,90+%
2024/25,East Renfrewshire,Carolside Primary School,P7,Reading - % Meeting Level,90+%
2024/25,East Renfrewshire,Carolside Primary School,P7,Writing - % Meeting Level,90+%
2024/25,East Renfrewshire,Crookfur Primary School,P1,Listening & Talking - % Meeting Level,80-90%
2024/25,East Renfrewshire,Crookfur Primary School,P1,Numeracy - % Meeting Level,80-90%
2024/25,East Renfrewshire,Crookfur Primary School,P1,Reading - % Meeting Level,80-90%
2024/25,East Renfrewshire,Crookfur Primary School,P1,Writing - % Meeting Level,80-90%
2024/25,East Renfrewshire,Crookfur Primary School,"P1, P4 & P7 combined",Listening & Talking - % Meeting Level,90+%
2024/25,East Renfrewshire,Crookfur Primary School,"P1, P4 & P7 combined",Numeracy - % Meeting Level,90+%
2024/25,East Renfrewshire,Crookfur Primary School,"P1, P4 & P7 combined",Reading - % Meeting Level,90+%
2024/25,East Renfrewshire,Crookfur Primary School,"P1, P4 & P7 combined",Writing - % Meeting Level,80-90%
2024/25,East Renfrewshire,Crookfur Primary School,P4,Listening & Talking - % Meeting Level,90+%
2024/25,East Renfrewshire,Crookfur Primary School,P4,Numeracy - % Meeting Level,80-90%
2024/25,East Renfrewshire,Crookfur Primary School,P4,Reading - % Meeting Level,90+%
2024/25,East Renfrewshire,Crookfur Primary School,P4,Writing - % Meeting Level,80-90%
2024/25,East Renfrewshire,Crookfur Primary School,P7,Listening & Talking - % Meeting Level,90+%
2024/25,East Renfrewshire,Crookfur Primary School,P7,Numeracy - % Meeting Level,90+%
2024/25,East Renfrewshire,Crookfur Primary School,P7,Reading - % Meeting Level,90+%
2024/25,East Renfrewshire,Crookfur Primary School,P7,Writing - % Meeting Level,80-90%
2024/25,East Renfrewshire,Cross Arthurlie Primary School,P1,Listening & Talking - % Meeting Level,90+%
2024/25,East Renfrewshire,Cross Arthurlie Primary School,P1,Numeracy - % Meeting Level,90+%
2024/25,East Renfrewshire,Cross Arthurlie Primary School,P1,Reading - % Meeting Level,90+%
2024/25,East Renfrewshire,Cross Arthurlie Primary School,P1,Writing - % Meeting Level,90+%
2024/25,East Renfrewshire,Cross Arthurlie Primary School,"P1, P4 & P7 combined",Listening & Talking - % Meeting Level,90+%
2024/25,East Renfrewshire,Cross Arthurlie Primary School,"P1, P4 & P7 combined",Numeracy - % Meeting Level,90+%
2024/25,East Renfrewshire,Cross Arthurlie Primary School,"P1, P4 & P7 combined",Reading - % Meeting Level,90+%
2024/25,East Renfrewshire,Cross Arthurlie Primary School,"P1, P4 & P7 combined",Writing - % Meeting Level,90+%
2024/25,East Renfrewshire,Cross Arthurlie Primary School,P4,Listening & Talking - % Meeting Level,90+%
2024/25,East Renfrewshire,Cross Arthurlie Primary School,P4,Numeracy - % Meeting Level,90+%
2024/25,East Renfrewshire,Cross Arthurlie Primary School,P4,Reading - % Meeting Level,90+%
2024/25,East Renfrewshire,Cross Arthurlie Primary School,P4,Writing - % Meeting Level,90+%
2024/25,East Renfrewshire,Cross Arthurlie Primary School,P7,Listening & Talking - % Meeting Level,80-90%
2024/25,East Renfrewshire,Cross Arthurlie Primary School,P7,Numeracy - % Meeting Level,80-90%
2024/25,East Renfrewshire,Cross Arthurlie Primary School,P7,Reading - % Meeting Level,90+%
2024/25,East Renfrewshire,Cross Arthurlie Primary School,P7,Writing - % Meeting Level,80-90%
2024/25,East Renfrewshire,Eaglesham Primary School,P1,Listening & Talking - % Meeting Level,90+%
2024/25,East Renfrewshire,Eaglesham Primary School,P1,Numeracy - % Meeting Level,90+%
2024/25,East Renfrewshire,Eaglesham Primary School,P1,Reading - % Meeting Level,90+%
2024/25,East Renfrewshire,Eaglesham Primary School,P1,Writing - % Meeting Level,90+%
2024/25,East Renfrewshire,Eaglesham Primary School,"P1, P4 & P7 combined",Listening & Talking - % Meeting Level,90+%
2024/25,East Renfrewshire,Eaglesham Primary School,"P1, P4 & P7 combined",Numeracy - % Meeting Level,90+%
2024/25,East Renfrewshire,Eaglesham Primary School,"P1, P4 & P7 combined",Reading - % Meeting Level,90+%
2024/25,East Renfrewshire,Eaglesham Primary School,"P1, P4 & P7 combined",Writing - % Meeting Level,90+%
2024/25,East Renfrewshire,Eaglesham Primary School,P4,Listening & Talking - % Meeting Level,90+%
2024/25,East Renfrewshire,Eaglesham Primary School,P4,Numeracy - % Meeting Level,90+%
2024/25,East Renfrewshire,Eaglesham Primary School,P4,Reading - % Meeting Level,80-90%
2024/25,East Renfrewshire,Eaglesham Primary School,P4,Writing - % Meeting Level,80-90%
2024/25,East Renfrewshire,Eaglesham Primary School,P7,Listening & Talking - % Meeting Level,90+%
2024/25,East Renfrewshire,Eaglesham Primary School,P7,Numeracy - % Meeting Level,90+%
2024/25,East Renfrewshire,Eaglesham Primary School,P7,Reading - % Meeting Level,90+%
2024/25,East Renfrewshire,Eaglesham Primary School,P7,Writing - % Meeting Level,90+%
2024/25,East Renfrewshire,Giffnock Primary School,P1,Listening & Talking - % Meeting Level,90+%
2024/25,East Renfrewshire,Giffnock Primary School,P1,Numeracy - % Meeting Level,90+%
2024/25,East Renfrewshire,Giffnock Primary School,P1,Reading - % Meeting Level,90+%
2024/25,East Renfrewshire,Giffnock Primary School,P1,Writing - % Meeting Level,90+%
2024/25,East Renfrewshire,Giffnock Primary School,"P1, P4 & P7 combined",Listening & Talking - % Meeting Level,90+%
2024/25,East Renfrewshire,Giffnock Primary School,"P1, P4 & P7 combined",Numeracy - % Meeting Level,90+%
2024/25,East Renfrewshire,Giffnock Primary School,"P1, P4 & P7 combined",Reading - % Meeting Level,90+%
2024/25,East Renfrewshire,Giffnock Primary School,"P1, P4 & P7 combined",Writing - % Meeting Level,90+%
2024/25,East Renfrewshire,Giffnock Primary School,P4,Listening & Talking - % Meeting Level,90+%
2024/25,East Renfrewshire,Giffnock Primary School,P4,Numeracy - % Meeting Level,80-90%
2024/25,East Renfrewshire,Giffnock Primary School,P4,Reading - % Meeting Level,90+%
2024/25,East Renfrewshire,Giffnock Primary School,P4,Writing - % Meeting Level,90+%
2024/25,East Renfrewshire,Giffnock Primary School,P7,Listening & Talking - % Meeting Level,90+%
2024/25,East Renfrewshire,Giffnock Primary School,P7,Numeracy - % Meeting Level,90+%
2024/25,East Renfrewshire,Giffnock Primary School,P7,Reading - % Meeting Level,90+%
2024/25,East Renfrewshire,Giffnock Primary School,P7,Writing - % Meeting Level,90+%
2024/25,East Renfrewshire,Hillview Primary School,P1,Listening & Talking - % Meeting Level,80-90%
2024/25,East Renfrewshire,Hillview Primary School,P1,Numeracy - % Meeting Level,90+%
2024/25,East Renfrewshire,Hillview Primary School,P1,Reading - % Meeting Level,90+%
2024/25,East Renfrewshire,Hillview Primary School,P1,Writing - % Meeting Level,80-90%
2024/25,East Renfrewshire,Hillview Primary School,"P1, P4 & P7 combined",Listening & Talking - % Meeting Level,80-90%
2024/25,East Renfrewshire,Hillview Primary School,"P1, P4 & P7 combined",Numeracy - % Meeting Level,90+%
2024/25,East Renfrewshire,Hillview Primary School,"P1, P4 & P7 combined",Reading - % Meeting Level,80-90%
2024/25,East Renfrewshire,Hillview Primary School,"P1, P4 & P7 combined",Writing - % Meeting Level,80-90%
2024/25,East Renfrewshire,Hillview Primary School,P4,Listening & Talking - % Meeting Level,80-90%
2024/25,East Renfrewshire,Hillview Primary School,P4,Numeracy - % Meeting Level,90+%
2024/25,East Renfrewshire,Hillview Primary School,P4,Reading - % Meeting Level,80-90%
2024/25,East Renfrewshire,Hillview Primary School,P4,Writing - % Meeting Level,80-90%
2024/25,East Renfrewshire,Hillview Primary School,P7,Listening & Talking - % Meeting Level,90+%
2024/25,East Renfrewshire,Hillview Primary School,P7,Numeracy - % Meeting Level,90+%
2024/25,East Renfrewshire,Hillview Primary School,P7,Reading - % Meeting Level,80-90%
2024/25,East Renfrewshire,Hillview Primary School,P7,Writing - % Meeting Level,80-90%
2024/25,East Renfrewshire,Kirkhill Primary School,P1,Listening & Talking - % Meeting Level,90+%
2024/25,East Renfrewshire,Kirkhill Primary School,P1,Numeracy - % Meeting Level,90+%
2024/25,East Renfrewshire,Kirkhill Primary School,P1,Reading - % Meeting Level,90+%
2024/25,East Renfrewshire,Kirkhill Primary School,P1,Writing - % Meeting Level,90+%
2024/25,East Renfrewshire,Kirkhill Primary School,"P1, P4 & P7 combined",Listening & Talking - % Meeting Level,90+%
2024/25,East Renfrewshire,Kirkhill Primary School,"P1, P4 & P7 combined",Numeracy - % Meeting Level,90+%
2024/25,East Renfrewshire,Kirkhill Primary School,"P1, P4 & P7 combined",Reading - % Meeting Level,90+%
2024/25,East Renfrewshire,Kirkhill Primary School,"P1, P4 & P7 combined",Writing - % Meeting Level,90+%
2024/25,East Renfrewshire,Kirkhill Primary School,P4,Listening & Talking - % Meeting Level,90+%
2024/25,East Renfrewshire,Kirkhill Primary School,P4,Numeracy - % Meeting Level,90+%
2024/25,East Renfrewshire,Kirkhill Primary School,P4,Reading - % Meeting Level,90+%
2024/25,East Renfrewshire,Kirkhill Primary School,P4,Writing - % Meeting Level,90+%
2024/25,East Renfrewshire,Kirkhill Primary School,P7,Listening & Talking - % Meeting Level,90+%
2024/25,East Renfrewshire,Kirkhill Primary School,P7,Numeracy - % Meeting Level,90+%
2024/25,East Renfrewshire,Kirkhill Primary School,P7,Reading - % Meeting Level,90+%
2024/25,East Renfrewshire,Kirkhill Primary School,P7,Writing - % Meeting Level,90+%
2024/25,East Renfrewshire,Maidenhill Primary School,P1,Listening & Talking - % Meeting Level,90+%
2024/25,East Renfrewshire,Maidenhill Primary School,P1,Numeracy - % Meeting Level,90+%
2024/25,East Renfrewshire,Maidenhill Primary School,P1,Reading - % Meeting Level,90+%
2024/25,East Renfrewshire,Maidenhill Primary School,P1,Writing - % Meeting Level,90+%
2024/25,East Renfrewshire,Maidenhill Primary School,"P1, P4 & P7 combined",Listening & Talking - % Meeting Level,90+%
2024/25,East Renfrewshire,Maidenhill Primary School,"P1, P4 & P7 combined",Numeracy - % Meeting Level,90+%
2024/25,East Renfrewshire,Maidenhill Primary School,"P1, P4 & P7 combined",Reading - % Meeting Level,90+%
2024/25,East Renfrewshire,Maidenhill Primary School,"P1, P4 & P7 combined",Writing - % Meeting Level,90+%
2024/25,East Renfrewshire,Maidenhill Primary School,P4,Listening & Talking - % Meeting Level,90+%
2024/25,East Renfrewshire,Maidenhill Primary School,P4,Numeracy - % Meeting Level,90+%
2024/25,East Renfrewshire,Maidenhill Primary School,P4,Reading - % Meeting Level,90+%
2024/25,East Renfrewshire,Maidenhill Primary School,P4,Writing - % Meeting Level,90+%
2024/25,East Renfrewshire,Maidenhill Primary School,P7,Listening & Talking - % Meeting Level,90+%
2024/25,East Renfrewshire,Maidenhill Primary School,P7,Numeracy - % Meeting Level,90+%
2024/25,East Renfrewshire,Maidenhill Primary School,P7,Reading - % Meeting Level,90+%
2024/25,East Renfrewshire,Maidenhill Primary School,P7,Writing - % Meeting Level,90+%
2024/25,East Renfrewshire,Mearns Primary School,P1,Listening & Talking - % Meeting Level,90+%
2024/25,East Renfrewshire,Mearns Primary School,P1,Numeracy - % Meeting Level,90+%
2024/25,East Renfrewshire,Mearns Primary School,P1,Reading - % Meeting Level,90+%
2024/25,East Renfrewshire,Mearns Primary School,P1,Writing - % Meeting Level,90+%
2024/25,East Renfrewshire,Mearns Primary School,"P1, P4 & P7 combined",Listening & Talking - % Meeting Level,90+%
2024/25,East Renfrewshire,Mearns Primary School,"P1, P4 & P7 combined",Numeracy - % Meeting Level,90+%
2024/25,East Renfrewshire,Mearns Primary School,"P1, P4 & P7 combined",Reading - % Meeting Level,90+%
2024/25,East Renfrewshire,Mearns Primary School,"P1, P4 & P7 combined",Writing - % Meeting Level,90+%
2024/25,East Renfrewshire,Mearns Primary School,P4,Listening & Talking - % Meeting Level,90+%
2024/25,East Renfrewshire,Mearns Primary School,P4,Numeracy - % Meeting Level,90+%
2024/25,East Renfrewshire,Mearns Primary School,P4,Reading - % Meeting Level,90+%
2024/25,East Renfrewshire,Mearns Primary School,P4,Writing - % Meeting Level,90+%
2024/25,East Renfrewshire,Mearns Primary School,P7,Listening & Talking - % Meeting Level,90+%
2024/25,East Renfrewshire,Mearns Primary School,P7,Numeracy - % Meeting Level,90+%
2024/25,East Renfrewshire,Mearns Primary School,P7,Reading - % Meeting Level,90+%
2024/25,East Renfrewshire,Mearns Primary School,P7,Writing - % Meeting Level,90+%
2024/25,East Renfrewshire,Neilston Primary School,P1,Listening & Talking - % Meeting Level,90+%
2024/25,East Renfrewshire,Neilston Primary School,P1,Numeracy - % Meeting Level,90+%
2024/25,East Renfrewshire,Neilston Primary School,P1,Reading - % Meeting Level,90+%
2024/25,East Renfrewshire,Neilston Primary School,P1,Writing - % Meeting Level,90+%
2024/25,East Renfrewshire,Neilston Primary School,"P1, P4 & P7 combined",Listening & Talking - % Meeting Level,90+%
2024/25,East Renfrewshire,Neilston Primary School,"P1, P4 & P7 combined",Numeracy - % Meeting Level,80-90%
2024/25,East Renfrewshire,Neilston Primary School,"P1, P4 & P7 combined",Reading - % Meeting Level,90+%
2024/25,East Renfrewshire,Neilston Primary School,"P1, P4 & P7 combined",Writing - % Meeting Level,80-90%
2024/25,East Renfrewshire,Neilston Primary School,P4,Listening & Talking - % Meeting Level,80-90%
2024/25,East Renfrewshire,Neilston Primary School,P4,Numeracy - % Meeting Level,80-90%
2024/25,East Renfrewshire,Neilston Primary School,P4,Reading - % Meeting Level,80-90%
2024/25,East Renfrewshire,Neilston Primary School,P4,Writing - % Meeting Level,80-90%
2024/25,East Renfrewshire,Neilston Primary School,P7,Listening & Talking - % Meeting Level,80-90%
2024/25,East Renfrewshire,Neilston Primary School,P7,Numeracy - % Meeting Level,80-90%
2024/25,East Renfrewshire,Neilston Primary School,P7,Reading - % Meeting Level,90+%
2024/25,East Renfrewshire,Neilston Primary School,P7,Writing - % Meeting Level,90+%
2024/25,East Renfrewshire,Netherlee Primary School,P1,Listening & Talking - % Meeting Level,90+%
2024/25,East Renfrewshire,Netherlee Primary School,P1,Numeracy - % Meeting Level,90+%
2024/25,East Renfrewshire,Netherlee Primary School,P1,Reading - % Meeting Level,90+%
2024/25,East Renfrewshire,Netherlee Primary School,P1,Writing - % Meeting Level,90+%
2024/25,East Renfrewshire,Netherlee Primary School,"P1, P4 & P7 combined",Listening & Talking - % Meeting Level,90+%
2024/25,East Renfrewshire,Netherlee Primary School,"P1, P4 & P7 combined",Numeracy - % Meeting Level,90+%
2024/25,East Renfrewshire,Netherlee Primary School,"P1, P4 & P7 combined",Reading - % Meeting Level,90+%
2024/25,East Renfrewshire,Netherlee Primary School,"P1, P4 & P7 combined",Writing - % Meeting Level,90+%
2024/25,East Renfrewshire,Netherlee Primary School,P4,Listening & Talking - % Meeting Level,90+%
2024/25,East Renfrewshire,Netherlee Primary School,P4,Numeracy - % Meeting Level,90+%
2024/25,East Renfrewshire,Netherlee Primary School,P4,Reading - % Meeting Level,90+%
2024/25,East Renfrewshire,Netherlee Primary School,P4,Writing - % Meeting Level,90+%
2024/25,East Renfrewshire,Netherlee Primary School,P7,Listening & Talking - % Meeting Level,90+%
2024/25,East Renfrewshire,Netherlee Primary School,P7,Numeracy - % Meeting Level,90+%
2024/25,East Renfrewshire,Netherlee Primary School,P7,Reading - % Meeting Level,90+%
2024/25,East Renfrewshire,Netherlee Primary School,P7,Writing - % Meeting Level,90+%
2024/25,East Renfrewshire,Our Lady Of The Missions Primary School,P1,Listening & Talking - % Meeting Level,90+%
2024/25,East Renfrewshire,Our Lady Of The Missions Primary School,P1,Numeracy - % Meeting Level,90+%
2024/25,East Renfrewshire,Our Lady Of The Missions Primary School,P1,Reading - % Meeting Level,90+%
2024/25,East Renfrewshire,Our Lady Of The Missions Primary School,P1,Writing - % Meeting Level,90+%
2024/25,East Renfrewshire,Our Lady Of The Missions Primary School,"P1, P4 & P7 combined",Listening & Talking - % Meeting Level,90+%
2024/25,East Renfrewshire,Our Lady Of The Missions Primary School,"P1, P4 & P7 combined",Numeracy - % Meeting Level,90+%
2024/25,East Renfrewshire,Our Lady Of The Missions Primary School,"P1, P4 & P7 combined",Reading - % Meeting Level,90+%
2024/25,East Renfrewshire,Our Lady Of The Missions Primary School,"P1, P4 & P7 combined",Writing - % Meeting Level,90+%
2024/25,East Renfrewshire,Our Lady Of The Missions Primary School,P4,Listening & Talking - % Meeting Level,90+%
2024/25,East Renfrewshire,Our Lady Of The Missions Primary School,P4,Numeracy - % Meeting Level,90+%
2024/25,East Renfrewshire,Our Lady Of The Missions Primary School,P4,Reading - % Meeting Level,90+%
2024/25,East Renfrewshire,Our Lady Of The Missions Primary School,P4,Writing - % Meeting Level,90+%
2024/25,East Renfrewshire,Our Lady Of The Missions Primary School,P7,Listening & Talking - % Meeting Level,90+%
2024/25,East Renfrewshire,Our Lady Of The Missions Primary School,P7,Numeracy - % Meeting Level,90+%
2024/25,East Renfrewshire,Our Lady Of The Missions Primary School,P7,Reading - % Meeting Level,90+%
2024/25,East Renfrewshire,Our Lady Of The Missions Primary School,P7,Writing - % Meeting Level,90+%
2024/25,East Renfrewshire,St Cadoc's Primary School,P1,Listening & Talking - % Meeting Level,80-90%
2024/25,East Renfrewshire,St Cadoc's Primary School,P1,Numeracy - % Meeting Level,80-90%
2024/25,East Renfrewshire,St Cadoc's Primary School,P1,Reading - % Meeting Level,90+%
2024/25,East Renfrewshire,St Cadoc's Primary School,P1,Writing - % Meeting Level,80-90%
