year,la_name,school_name,stage,measure,value_label
2024/25,Aberdeen City,Airyhall School,"P1, P4 & P7 combined",Numeracy - % Meeting Level,90+%
2024/25,Aberdeen City,Airyhall School,"P1, P4 & P7 combined",Reading - % Meeting Level,80-90%
2024/25,Aberdeen City,Airyhall School,"P1, P4 & P7 combined",Writing - % Meeting Level,80-90%
2024/25,Aberdeen City,Airyhall School,P4,Listening & Talking - % Meeting Level,90+%
2024/25,Aberdeen City,Airyhall School,P4,Numeracy - % Meeting Level,90+%
2024/25,Aberdeen City,Airyhall School,P4,Reading - % Meeting Level,80-90%
2024/25,Aberdeen City,Airyhall School,P4,Writing - % Meeting Level,80-90%
2024/25,Aberdeen City,Airyhall School,P7,Listening & Talking - % Meeting Level,90+%
2024/25,Aberdeen City,Airyhall School,P7,Numeracy - % Meeting Level,90+%
2024/25,Aberdeen City,Airyhall School,P7,Reading - % Meeting Level,90+%
2024/25,Aberdeen City,Airyhall School,P7,Writing - % Meeting Level,90+%
2024/25,Aberdeen City,Ashley Road School,P1,Listening & Talking - % Meeting Level,90+%
2024/25,Aberdeen City,Ashley Road School,P1,Numeracy - % Meeting Level,90+%
2024/25,Aberdeen City,Ashley Road School,P1,Reading - % Meeting Level,90+%
2024/25,Aberdeen City,Ashley Road School,P1,Writing - % Meeting Level,90+%
2024/25,Aberdeen City,Ashley Road School,"P1, P4 & P7 combined",Listening & Talking - % Meeting Level,90+%
2024/25,Aberdeen City,Ashley Road School,"P1, P4 & P7 combined",Numeracy - % Meeting Level,90+%
2024/25,Aberdeen City,Ashley Road School,"P1, P4 & P7 combined",Reading - % Meeting Level,90+%
2024/25,Aberdeen City,Ashley Road School,"P1, P4 & P7 combined",Writing - % Meeting Level,90+%
2024/25,Aberdeen City,Ashley Road School,P4,Listening & Talking - % Meeting Level,90+%
2024/25,Aberdeen City,Ashley Road School,P4,Numeracy - % Meeting Level,80-90%
2024/25,Aberdeen City,Ashley Road School,P4,Reading - % Meeting Level,90+%
2024/25,Aberdeen City,Ashley Road School,P4,Writing - % Meeting Level,80-90%
2024/25,Aberdeen City,Ashley Road School,P7,Listening & Talking - % Meeting Level,90+%
2024/25,Aberdeen City,Ashley Road School,P7,Numeracy - % Meeting Level,80-90%
2024/25,Aberdeen City,Ashley Road School,P7,Reading - % Meeting Level,90+%
2024/25,Aberdeen City,Ashley Road School,P7,Writing - % Meeting Level,90+%
2024/25,Aberdeen City,Braehead School,P1,Listening & Talking - % Meeting Level,70-80%
2024/25,Aberdeen City,Braehead School,P1,Numeracy - % Meeting Level,80-90%
2024/25,Aberdeen City,Braehead School,P1,Reading - % Meeting Level,70-80%
2024/25,Aberdeen City,Braehead School,P1,Writing - % Meeting Level,70-80%
2024/25,Aberdeen City,Braehead School,"P1, P4 & P7 combined",Listening & Talking - % Meeting Level,80-90%
2024/25,Aberdeen City,Braehead School,"P1, P4 & P7 combined",Numeracy - % Meeting Level,80-90%
2024/25,Aberdeen City,Braehead School,"P1, P4 & P7 combined",Reading - % Meeting Level,70-80%
2024/25,Aberdeen City,Braehead School,"P1, P4 & P7 combined",Writing - % Meeting Level,70-80%
2024/25,Aberdeen City,Braehead School,P4,Listening & Talking - % Meeting Level,80-90%
2024/25,Aberdeen City,Braehead School,P4,Numeracy - % Meeting Level,80-90%
2024/25,Aberdeen City,Braehead School,P4,Reading - % Meeting Level,80-90%
2024/25,Aberdeen City,Braehead School,P4,Writing - % Meeting Level,80-90%
2024/25,Aberdeen City,Braehead School,P7,Listening & Talking - % Meeting Level,90+%
2024/25,Aberdeen City,Braehead School,P7,Numeracy - % Meeting Level,80-90%
2024/25,Aberdeen City,Braehead School,P7,Reading - % Meeting Level,70-80%
2024/25,Aberdeen City,Braehead School,P7,Writing - % Meeting Level,70-80%
2024/25,Aberdeen City,Bramble Brae School,P1,Listening & Talking - % Meeting Level,c
2024/25,Aberdeen City,Bramble Brae School,P1,Numeracy - % Meeting Level,c
2024/25,Aberdeen City,Bramble Brae School,P1,Reading - % Meeting Level,c
2024/25,Aberdeen City,Bramble Brae School,P1,Writing - % Meeting Level,c
2024/25,Aberdeen City,Bramble Brae School,"P1, P4 & P7 combined",Listening & Talking - % Meeting Level,80-90%
2024/25,Aberdeen City,Bramble Brae School,"P1, P4 & P7 combined",Numeracy - % Meeting Level,60-70%
2024/25,Aberdeen City,Bramble Brae School,"P1, P4 & P7 combined",Reading - % Meeting Level,60-70%
2024/25,Aberdeen City,Bramble Brae School,"P1, P4 & P7 combined",Writing - % Meeting Level,50-60%
2024/25,Aberdeen City,Bramble Brae School,P4,Listening & Talking - % Meeting Level,80-90%
2024/25,Aberdeen City,Bramble Brae School,P4,Numeracy - % Meeting Level,60-70%
2024/25,Aberdeen City,Bramble Brae School,P4,Reading - % Meeting Level,70-80%
2024/25,Aberdeen City,Bramble Brae School,P4,Writing - % Meeting Level,40-50%
2024/25,Aberdeen City,Bramble Brae School,P7,Listening & Talking - % Meeting Level,c
2024/25,Aberdeen City,Bramble Brae School,P7,Numeracy - % Meeting Level,c
2024/25,Aberdeen City,Bramble Brae School,P7,Reading - % Meeting Level,c
2024/25,Aberdeen City,Bramble Brae School,P7,Writing - % Meeting Level,c
2024/25,Aberdeen City,Brimmond School,P1,Listening & Talking - % Meeting Level,80-90%
2024/25,Aberdeen City,Brimmond School,P1,Numeracy - % Meeting Level,80-90%
2024/25,Aberdeen City,Brimmond School,P1,Reading - % Meeting Level,80-90%
2024/25,Aberdeen City,Brimmond School,P1,Writing - % Meeting Level,80-90%
2024/25,Aberdeen City,Brimmond School,"P1, P4 & P7 combined",Listening & Talking - % Meeting Level,90+%
2024/25,Aberdeen City,Brimmond School,"P1, P4 & P7 combined",Numeracy - % Meeting Level,70-80%
2024/25,Aberdeen City,Brimmond School,"P1, P4 & P7 combined",Reading - % Meeting Level,80-90%
2024/25,Aberdeen City,Brimmond School,"P1, P4 & P7 combined",Writing - % Meeting Level,70-80%
2024/25,Aberdeen City,Brimmond School,P4,Listening & Talking - % Meeting Level,80-90%
2024/25,Aberdeen City,Brimmond School,P4,Numeracy - % Meeting Level,60-70%
2024/25,Aberdeen City,Brimmond School,P4,Reading - % Meeting Level,70-80%
2024/25,Aberdeen City,Brimmond School,P4,Writing - % Meeting Level,60-70%
2024/25,Aberdeen City,Brimmond School,P7,Listening & Talking - % Meeting Level,90+%
2024/25,Aberdeen City,Brimmond School,P7,Numeracy - % Meeting Level,60-70%
2024/25,Aberdeen City,Brimmond School,P7,Reading - % Meeting Level,70-80%
2024/25,Aberdeen City,Brimmond School,P7,Writing - % Meeting Level,70-80%
2024/25,Aberdeen City,Broomhill School,P1,Listening & Talking - % Meeting Level,90+%
2024/25,Aberdeen City,Broomhill School,P1,Numeracy - % Meeting Level,90+%
2024/25,Aberdeen City,Broomhill School,P1,Reading - % Meeting Level,90+%
2024/25,Aberdeen City,Broomhill School,P1,Writing - % Meeting Level,90+%
2024/25,Aberdeen City,Broomhill School,"P1, P4 & P7 combined",Listening & Talking - % Meeting Level,90+%
2024/25,Aberdeen City,Broomhill School,"P1, P4 & P7 combined",Numeracy - % Meeting Level,80-90%
2024/25,Aberdeen City,Broomhill School,"P1, P4 & P7 combined",Reading - % Meeting Level,80-90%
2024/25,Aberdeen City,Broomhill School,"P1, P4 & P7 combined",Writing - % Meeting Level,80-90%
2024/25,Aberdeen City,Broomhill School,P4,Listening & Talking - % Meeting Level,80-90%
2024/25,Aberdeen City,Broomhill School,P4,Numeracy - % Meeting Level,70-80%
2024/25,Aberdeen City,Broomhill School,P4,Reading - % Meeting Level,80-90%
2024/25,Aberdeen City,Broomhill School,P4,Writing - % Meeting Level,70-80%
2024/25,Aberdeen City,Broomhill School,P7,Listening & Talking - % Meeting Level,90+%
2024/25,Aberdeen City,Broomhill School,P7,Numeracy - % Meeting Level,90+%
2024/25,Aberdeen City,Broomhill School,P7,Reading - % Meeting Level,90+%
2024/25,Aberdeen City,Broomhill School,P7,Writing - % Meeting Level,80-90%
2024/25,Aberdeen City,Charleston School,P1,Listening & Talking - % Meeting Level,90+%
2024/25,Aberdeen City,Charleston School,P1,Numeracy - % Meeting Level,90+%
2024/25,Aberdeen City,Charleston School,P1,Reading - % Meeting Level,90+%
2024/25,Aberdeen City,Charleston School,P1,Writing - % Meeting Level,90+%
2024/25,Aberdeen City,Charleston School,"P1, P4 & P7 combined",Listening & Talking - % Meeting Level,90+%
2024/25,Aberdeen City,Charleston School,"P1, P4 & P7 combined",Numeracy - % Meeting Level,80-90%
2024/25,Aberdeen City,Charleston School,"P1, P4 & P7 combined",Reading - % Meeting Level,80-90%
2024/25,Aberdeen City,Charleston School,"P1, P4 & P7 combined",Writing - % Meeting Level,80-90%
2024/25,Aberdeen City,Charleston School,P4,Listening & Talking - % Meeting Level,90+%
2024/25,Aberdeen City,Charleston School,P4,Numeracy - % Meeting Level,80-90%
2024/25,Aberdeen City,Charleston School,P4,Reading - % Meeting Level,80-90%
2024/25,Aberdeen City,Charleston School,P4,Writing - % Meeting Level,70-80%
2024/25,Aberdeen City,Charleston School,P7,Listening & Talking - % Meeting Level,90+%
2024/25,Aberdeen City,Charleston School,P7,Numeracy - % Meeting Level,90+%
2024/25,Aberdeen City,Charleston School,P7,Reading - % Meeting Level,90+%
2024/25,Aberdeen City,Charleston School,P7,Writing - % Meeting Level,90+%
2024/25,Aberdeen City,Cornhill School,P1,Listening & Talking - % Meeting Level,70-80%
2024/25,Aberdeen City,Cornhill School,P1,Numeracy - % Meeting Level,70-80%
2024/25,Aberdeen City,Cornhill School,P1,Reading - % Meeting Level,70-80%
2024/25,Aberdeen City,Cornhill School,P1,Writing - % Meeting Level,60-70%
2024/25,Aberdeen City,Cornhill School,"P1, P4 & P7 combined",Listening & Talking - % Meeting Level,80-90%
2024/25,Aberdeen City,Cornhill School,"P1, P4 & P7 combined",Numeracy - % Meeting Level,60-70%
2024/25,Aberdeen City,Cornhill School,"P1, P4 & P7 combined",Reading - % Meeting Level,60-70%
2024/25,Aberdeen City,Cornhill School,"P1, P4 & P7 combined",Writing - % Meeting Level,60-70%
2024/25,Aberdeen City,Cornhill School,P4,Listening & Talking - % Meeting Level,80-90%
2024/25,Aberdeen City,Cornhill School,P4,Numeracy - % Meeting Level,50-60%
2024/25,Aberdeen City,Cornhill School,P4,Reading - % Meeting Level,50-60%
2024/25,Aberdeen City,Cornhill School,P4,Writing - % Meeting Level,50-60%
2024/25,Aberdeen City,Cornhill School,P7,Listening & Talking - % Meeting Level,80-90%
2024/25,Aberdeen City,Cornhill School,P7,Numeracy - % Meeting Level,80-90%
2024/25,Aberdeen City,Cornhill School,P7,Reading - % Meeting Level,80-90%
2024/25,Aberdeen City,Cornhill School,P7,Writing - % Meeting Level,60-70%
2024/25,Aberdeen City,Countesswells School,P1,Listening & Talking - % Meeting Level,80-90%
2024/25,Aberdeen City,Countesswells School,P1,Numeracy - % Meeting Level,70-80%
2024/25,Aberdeen City,Countesswells School,P1,Reading - % Meeting Level,70-80%
2024/25,Aberdeen City,Countesswells School,P1,Writing - % Meeting Level,70-80%
2024/25,Aberdeen City,Countesswells School,"P1, P4 & P7 combined",Listening & Talking - % Meeting Level,80-90%
2024/25,Aberdeen City,Countesswells School,"P1, P4 & P7 combined",Numeracy - % Meeting Level,70-80%
2024/25,Aberdeen City,Countesswells School,"P1, P4 & P7 combined",Reading - % Meeting Level,70-80%
2024/25,Aberdeen City,Countesswells School,"P1, P4 & P7 combined",Writing - % Meeting Level,60-70%
2024/25,Aberdeen City,Countesswells School,P4,Listening & Talking - % Meeting Level,80-90%
2024/25,Aberdeen City,Countesswells School,P4,Numeracy - % Meeting Level,70-80%
2024/25,Aberdeen City,Countesswells School,P4,Reading - % Meeting Level,60-70%
2024/25,Aberdeen City,Countesswells School,P4,Writing - % Meeting Level,60-70%
2024/25,Aberdeen City,Countesswells School,P7,Listening & Talking - % Meeting Level,c
2024/25,Aberdeen City,Countesswells School,P7,Numeracy - % Meeting Level,c
2024/25,Aberdeen City,Countesswells School,P7,Reading - % Meeting Level,c
2024/25,Aberdeen City,Countesswells School,P7,Writing - % Meeting Level,c
2024/25,Aberdeen City,Culter School,P1,Listening & Talking - % Meeting Level,90+%
2024/25,Aberdeen City,Culter School,P1,Numeracy - % Meeting Level,90+%
2024/25,Aberdeen City,Culter School,P1,Reading - % Meeting Level,80-90%
2024/25,Aberdeen City,Culter School,P1,Writing - % Meeting Level,80-90%
2024/25,Aberdeen City,Culter School,"P1, P4 & P7 combined",Listening & Talking - % Meeting Level,90+%
2024/25,Aberdeen City,Culter School,"P1, P4 & P7 combined",Numeracy - % Meeting Level,80-90%
2024/25,Aberdeen City,Culter School,"P1, P4 & P7 combined",Reading - % Meeting Level,80-90%
2024/25,Aberdeen City,Culter School,"P1, P4 & P7 combined",Writing - % Meeting Level,80-90%
2024/25,Aberdeen City,Culter School,P4,Listening & Talking - % Meeting Level,90+%
2024/25,Aberdeen City,Culter School,P4,Numeracy - % Meeting Level,80-90%
2024/25,Aberdeen City,Culter School,P4,Reading - % Meeting Level,90+%
2024/25,Aberdeen City,Culter School,P4,Writing - % Meeting Level,80-90%
2024/25,Aberdeen City,Culter School,P7,Listening & Talking - % Meeting Level,90+%
2024/25,Aberdeen City,Culter School,P7,Numeracy - % Meeting Level,70-80%
2024/25,Aberdeen City,Culter School,P7,Reading - % Meeting Level,80-90%
2024/25,Aberdeen City,Culter School,P7,Writing - % Meeting Level,80-90%
2024/25,Aberdeen City,Cults School,P1,Listening & Talking - % Meeting Level,90+%
2024/25,Aberdeen City,Cults School,P1,Numeracy - % Meeting Level,90+%
2024/25,Aberdeen City,Cults School,P1,Reading - % Meeting Level,80-90%
2024/25,Aberdeen City,Cults School,P1,Writing - % Meeting Level,80-90%
2024/25,Aberdeen City,Cults School,"P1, P4 & P7 combined",Listening & Talking - % Meeting Level,90+%
2024/25,Aberdeen City,Cults School,"P1, P4 & P7 combined",Numeracy - % Meeting Level,90+%
2024/25,Aberdeen City,Cults School,"P1, P4 & P7 combined",Reading - % Meeting Level,90+%
2024/25,Aberdeen City,Cults School,"P1, P4 & P7 combined",Writing - % Meeting Level,80-90%
2024/25,Aberdeen City,Cults School,P4,Listening & Talking - % Meeting Level,90+%
2024/25,Aberdeen City,Cults School,P4,Numeracy - % Meeting Level,90+%
2024/25,Aberdeen City,Cults School,P4,Reading - % Meeting Level,90+%
2024/25,Aberdeen City,Cults School,P4,Writing - % Meeting Level,90+%
2024/25,Aberdeen City,Cults School,P7,Listening & Talking - % Meeting Level,90+%
2024/25,Aberdeen City,Cults School,P7,Numeracy - % Meeting Level,90+%
2024/25,Aberdeen City,Cults School,P7,Reading - % Meeting Level,90+%
2024/25,Aberdeen City,Cults School,P7,Writing - % Meeting Level,80-90%
2024/25,Aberdeen City,Danestone School,P1,Listening & Talking - % Meeting Level,90+%
2024/25,Aberdeen City,Danestone School,P1,Numeracy - % Meeting Level,90+%
2024/25,Aberdeen City,Danestone School,P1,Reading - % Meeting Level,70-80%
2024/25,Aberdeen City,Danestone School,P1,Writing - % Meeting Level,80-90%
2024/25,Aberdeen City,Danestone School,"P1, P4 & P7 combined",Listening & Talking - % Meeting Level,90+%
2024/25,Aberdeen City,Danestone School,"P1, P4 & P7 combined",Numeracy - % Meeting Level,80-90%
2024/25,Aberdeen City,Danestone School,"P1, P4 & P7 combined",Reading - % Meeting Level,70-80%
2024/25,Aberdeen City,Danestone School,"P1, P4 & P7 combined",Writing - % Meeting Level,70-80%
2024/25,Aberdeen City,Danestone School,P4,Listening & Talking - % Meeting Level,90+%
2024/25,Aberdeen City,Danestone School,P4,Numeracy - % Meeting Level,80-90%
2024/25,Aberdeen City,Danestone School,P4,Reading - % Meeting Level,60-70%
2024/25,Aberdeen City,Danestone School,P4,Writing - % Meeting Level,60-70%
2024/25,Aberdeen City,Danestone School,P7,Listening & Talking - % Meeting Level,80-90%
2024/25,Aberdeen City,Danestone School,P7,Numeracy - % Meeting Level,80-90%
2024/25,Aberdeen City,Danestone School,P7,Reading - % Meeting Level,80-90%
2024/25,Aberdeen City,Danestone School,P7,Writing - % Meeting Level,80-90%
2024/25,Aberdeen City,Dyce School,P1,Listening & Talking - % Meeting Level,90+%
2024/25,Aberdeen City,Dyce School,P1,Numeracy - % Meeting Level,90+%
2024/25,Aberdeen City,Dyce School,P1,Reading - % Meeting Level,80-90%
2024/25,Aberdeen City,Dyce School,P1,Writing - % Meeting Level,70-80%
2024/25,Aberdeen City,Dyce School,"P1, P4 & P7 combined",Listening & Talking - % Meeting Level,90+%
2024/25,Aberdeen City,Dyce School,"P1, P4 & P7 combined",Numeracy - % Meeting Level,80-90%
2024/25,Aberdeen City,Dyce School,"P1, P4 & P7 combined",Reading - % Meeting Level,80-90%
2024/25,Aberdeen City,Dyce School,"P1, P4 & P7 combined",Writing - % Meeting Level,70-80%
2024/25,Aberdeen City,Dyce School,P4,Listening & Talking - % Meeting Level,90+%
2024/25,Aberdeen City,Dyce School,P4,Numeracy - % Meeting Level,70-80%
2024/25,Aberdeen City,Dyce School,P4,Reading - % Meeting Level,70-80%
2024/25,Aberdeen City,Dyce School,P4,Writing - % Meeting Level,70-80%
2024/25,Aberdeen City,Dyce School,P7,Listening & Talking - % Meeting Level,90+%
2024/25,Aberdeen City,Dyce School,P7,Numeracy - % Meeting Level,80-90%
2024/25,Aberdeen City,Dyce School,P7,Reading - % Meeting Level,80-90%
2024/25,Aberdeen City,Dyce School,P7,Writing - % Meeting Level,80-90%
2024/25,Aberdeen City,Fernielea School,P1,Listening & Talking - % Meeting Level,70-80%
2024/25,Aberdeen City,Fernielea School,P1,Numeracy - % Meeting Level,80-90%
2024/25,Aberdeen City,Fernielea School,P1,Reading - % Meeting Level,70-80%
2024/25,Aberdeen City,Fernielea School,P1,Writing - % Meeting Level,70-80%
2024/25,Aberdeen City,Fernielea School,"P1, P4 & P7 combined",Listening & Talking - % Meeting Level,80-90%
2024/25,Aberdeen City,Fernielea School,"P1, P4 & P7 combined",Numeracy - % Meeting Level,70-80%
2024/25,Aberdeen City,Fernielea School,"P1, P4 & P7 combined",Reading - % Meeting Level,70-80%
2024/25,Aberdeen City,Fernielea School,"P1, P4 & P7 combined",Writing - % Meeting Level,70-80%
2024/25,Aberdeen City,Fernielea School,P4,Listening & Talking - % Meeting Level,80-90%
2024/25,Aberdeen City,Fernielea School,P4,Numeracy - % Meeting Level,50-60%
2024/25,Aberdeen City,Fernielea School,P4,Reading - % Meeting Level,70-80%
2024/25,Aberdeen City,Fernielea School,P4,Writing - % Meeting Level,70-80%
2024/25,Aberdeen City,Fernielea School,P7,Listening & Talking - % Meeting Level,80-90%
2024/25,Aberdeen City,Fernielea School,P7,Numeracy - % Meeting Level,70-80%
2024/25,Aberdeen City,Fernielea School,P7,Reading - % Meeting Level,80-90%
2024/25,Aberdeen City,Fernielea School,P7,Writing - % Meeting Level,70-80%
2024/25,Aberdeen City,Ferryhill School,P1,Listening & Talking - % Meeting Level,80-90%
2024/25,Aberdeen City,Ferryhill School,P1,Numeracy - % Meeting Level,80-90%
2024/25,Aberdeen City,Ferryhill School,P1,Reading - % Meeting Level,70-80%
2024/25,Aberdeen City,Ferryhill School,P1,Writing - % Meeting Level,70-80%
2024/25,Aberdeen City,Ferryhill School,"P1, P4 & P7 combined",Listening & Talking - % Meeting Level,90+%
2024/25,Aberdeen City,Ferryhill School,"P1, P4 & P7 combined",Numeracy - % Meeting Level,80-90%
2024/25,Aberdeen City,Ferryhill School,"P1, P4 & P7 combined",Reading - % Meeting Level,70-80%
2024/25,Aberdeen City,Ferryhill School,"P1, P4 & P7 combined",Writing - % Meeting Level,70-80%
2024/25,Aberdeen City,Ferryhill School,P4,Listening & Talking - % Meeting Level,80-90%
2024/25,Aberdeen City,Ferryhill School,P4,Numeracy - % Meeting Level,70-80%
2024/25,Aberdeen City,Ferryhill School,P4,Reading - % Meeting Level,70-80%
2024/25,Aberdeen City,Ferryhill School,P4,Writing - % Meeting Level,70-80%
2024/25,Aberdeen City,Ferryhill School,P7,Listening & Talking - % Meeting Level,90+%
2024/25,Aberdeen City,Ferryhill School,P7,Numeracy - % Meeting Level,70-80%
2024/25,Aberdeen City,Ferryhill School,P7,Reading - % Meeting Level,70-80%
2024/25,Aberdeen City,Ferryhill School,P7,Writing - % Meeting Level,70-80%
2024/25,Aberdeen City,Forehill School,P1,Listening & Talking - % Meeting Level,90+%
2024/25,Aberdeen City,Forehill School,P1,Numeracy - % Meeting Level,90+%
2024/25,Aberdeen City,Forehill School,P1,Reading - % Meeting Level,80-90%
2024/25,Aberdeen City,Forehill School,P1,Writing - % Meeting Level,80-90%
2024/25,Aberdeen City,Forehill School,"P1, P4 & P7 combined",Listening & Talking - % Meeting Level,90+%
2024/25,Aberdeen City,Forehill School,"P1, P4 & P7 combined",Numeracy - % Meeting Level,80-90%
2024/25,Aberdeen City,Forehill School,"P1, P4 & P7 combined",Reading - % Meeting Level,70-80%
2024/25,Aberdeen City,Forehill School,"P1, P4 & P7 combined",Writing - % Meeting Level,70-80%
2024/25,Aberdeen City,Forehill School,P4,Listening & Talking - % Meeting Level,90+%
2024/25,Aberdeen City,Forehill School,P4,Numeracy - % Meeting Level,60-70%
2024/25,Aberdeen City,Forehill School,P4,Reading - % Meeting Level,60-70%
2024/25,Aberdeen City,Forehill School,P4,Writing - % Meeting Level,50-60%
2024/25,Aberdeen City,Forehill School,P7,Listening & Talking - % Meeting Level,90+%
2024/25,Aberdeen City,Forehill School,P7,Numeracy - % Meeting Level,80-90%
2024/25,Aberdeen City,Forehill School,P7,Reading - % Meeting Level,80-90%
2024/25,Aberdeen City,Forehill School,P7,Writing - % Meeting Level,70-80%
2024/25,Aberdeen City,Gilcomstoun School,P1,Listening & Talking - % Meeting Level,70-80%
2024/25,Aberdeen City,Gilcomstoun School,P1,Numeracy - % Meeting Level,70-80%
2024/25,Aberdeen City,Gilcomstoun School,P1,Reading - % Meeting Level,60-70%
2024/25,Aberdeen City,Gilcomstoun School,P1,Writing - % Meeting Level,60-70%
2024/25,Aberdeen City,Gilcomstoun School,"P1, P4 & P7 combined",Listening & Talking - % Meeting Level,80-90%
2024/25,Aberdeen City,Gilcomstoun School,"P1, P4 & P7 combined",Numeracy - % Meeting Level,60-70%
2024/25,Aberdeen City,Gilcomstoun School,"P1, P4 & P7 combined",Reading - % Meeting Level,70-80%
2024/25,Aberdeen City,Gilcomstoun School,"P1, P4 & P7 combined",Writing - % Meeting Level,60-70%
2024/25,Aberdeen City,Gilcomstoun School,P4,Listening & Talking - % Meeting Level,80-90%
2024/25,Aberdeen City,Gilcomstoun School,P4,Numeracy - % Meeting Level,60-70%
2024/25,Aberdeen City,Gilcomstoun School,P4,Reading - % Meeting Level,70-80%
2024/25,Aberdeen City,Gilcomstoun School,P4,Writing - % Meeting Level,60-70%
2024/25,Aberdeen City,Gilcomstoun School,P7,Listening & Talking - % Meeting Level,70-80%
2024/25,Aberdeen City,Gilcomstoun School,P7,Numeracy - % Meeting Level,60-70%
