year,la_name,school_name,stage,measure,value_label
2024/25,South Lanarkshire,Auchengray Primary School,"P1, P4 & P7 combined",Numeracy - % Meeting Level,c
2024/25,South Lanarkshire,Auchengray Primary School,"P1, P4 & P7 combined",Reading - % Meeting Level,c
2024/25,South Lanarkshire,Auchengray Primary School,"P1, P4 & P7 combined",Writing - % Meeting Level,c
2024/25,South Lanarkshire,Auchengray Primary School,P4,Listening & Talking - % Meeting Level,c
2024/25,South Lanarkshire,Auchengray Primary School,P4,Numeracy - % Meeting Level,c
2024/25,South Lanarkshire,Auchengray Primary School,P4,Reading - % Meeting Level,c
2024/25,South Lanarkshire,Auchengray Primary School,P4,Writing - % Meeting Level,c
2024/25,South Lanarkshire,Auchengray Primary School,P7,Listening & Talking - % Meeting Level,c
2024/25,South Lanarkshire,Auchengray Primary School,P7,Numeracy - % Meeting Level,c
2024/25,South Lanarkshire,Auchengray Primary School,P7,Reading - % Meeting Level,c
2024/25,South Lanarkshire,Auchengray Primary School,P7,Writing - % Meeting Level,c
2024/25,South Lanarkshire,Auchinraith Primary School,P1,Listening & Talking - % Meeting Level,80-90%
2024/25,South Lanarkshire,Auchinraith Primary School,P1,Numeracy - % Meeting Level,80-90%
2024/25,South Lanarkshire,Auchinraith Primary School,P1,Reading - % Meeting Level,70-80%
2024/25,South Lanarkshire,Auchinraith Primary School,P1,Writing - % Meeting Level,70-80%
2024/25,South Lanarkshire,Auchinraith Primary School,"P1, P4 & P7 combined",Listening & Talking - % Meeting Level,80-90%
2024/25,South Lanarkshire,Auchinraith Primary School,"P1, P4 & P7 combined",Numeracy - % Meeting Level,70-80%
2024/25,South Lanarkshire,Auchinraith Primary School,"P1, P4 & P7 combined",Reading - % Meeting Level,70-80%
2024/25,South Lanarkshire,Auchinraith Primary School,"P1, P4 & P7 combined",Writing - % Meeting Level,60-70%
2024/25,South Lanarkshire,Auchinraith Primary School,P4,Listening & Talking - % Meeting Level,80-90%
2024/25,South Lanarkshire,Auchinraith Primary School,P4,Numeracy - % Meeting Level,70-80%
2024/25,South Lanarkshire,Auchinraith Primary School,P4,Reading - % Meeting Level,70-80%
2024/25,South Lanarkshire,Auchinraith Primary School,P4,Writing - % Meeting Level,70-80%
2024/25,South Lanarkshire,Auchinraith Primary School,P7,Listening & Talking - % Meeting Level,70-80%
2024/25,South Lanarkshire,Auchinraith Primary School,P7,Numeracy - % Meeting Level,50-60%
2024/25,South Lanarkshire,Auchinraith Primary School,P7,Reading - % Meeting Level,60-70%
2024/25,South Lanarkshire,Auchinraith Primary School,P7,Writing - % Meeting Level,50-60%
2024/25,South Lanarkshire,Auldhouse Primary School,P1,Listening & Talking - % Meeting Level,c
2024/25,South Lanarkshire,Auldhouse Primary School,P1,Numeracy - % Meeting Level,c
2024/25,South Lanarkshire,Auldhouse Primary School,P1,Reading - % Meeting Level,c
2024/25,South Lanarkshire,Auldhouse Primary School,P1,Writing - % Meeting Level,c
2024/25,South Lanarkshire,Auldhouse Primary School,"P1, P4 & P7 combined",Listening & Talking - % Meeting Level,c
2024/25,South Lanarkshire,Auldhouse Primary School,"P1, P4 & P7 combined",Numeracy - % Meeting Level,c
2024/25,South Lanarkshire,Auldhouse Primary School,"P1, P4 & P7 combined",Reading - % Meeting Level,c
2024/25,South Lanarkshire,Auldhouse Primary School,"P1, P4 & P7 combined",Writing - % Meeting Level,c
2024/25,South Lanarkshire,Auldhouse Primary School,P4,Listening & Talking - % Meeting Level,c
2024/25,South Lanarkshire,Auldhouse Primary School,P4,Numeracy - % Meeting Level,c
2024/25,South Lanarkshire,Auldhouse Primary School,P4,Reading - % Meeting Level,c
2024/25,South Lanarkshire,Auldhouse Primary School,P4,Writing - % Meeting Level,c
2024/25,South Lanarkshire,Auldhouse Primary School,P7,Listening & Talking - % Meeting Level,c
2024/25,South Lanarkshire,Auldhouse Primary School,P7,Numeracy - % Meeting Level,c
2024/25,South Lanarkshire,Auldhouse Primary School,P7,Reading - % Meeting Level,c
2024/25,South Lanarkshire,Auldhouse Primary School,P7,Writing - % Meeting Level,c
2024/25,South Lanarkshire,Bankhead Primary School,P1,Listening & Talking - % Meeting Level,80-90%
2024/25,South Lanarkshire,Bankhead Primary School,P1,Numeracy - % Meeting Level,90+%
2024/25,South Lanarkshire,Bankhead Primary School,P1,Reading - % Meeting Level,70-80%
2024/25,South Lanarkshire,Bankhead Primary School,P1,Writing - % Meeting Level,70-80%
2024/25,South Lanarkshire,Bankhead Primary School,"P1, P4 & P7 combined",Listening & Talking - % Meeting Level,80-90%
2024/25,South Lanarkshire,Bankhead Primary School,"P1, P4 & P7 combined",Numeracy - % Meeting Level,80-90%
2024/25,South Lanarkshire,Bankhead Primary School,"P1, P4 & P7 combined",Reading - % Meeting Level,70-80%
2024/25,South Lanarkshire,Bankhead Primary School,"P1, P4 & P7 combined",Writing - % Meeting Level,70-80%
2024/25,South Lanarkshire,Bankhead Primary School,P4,Listening & Talking - % Meeting Level,80-90%
2024/25,South Lanarkshire,Bankhead Primary School,P4,Numeracy - % Meeting Level,70-80%
2024/25,South Lanarkshire,Bankhead Primary School,P4,Reading - % Meeting Level,60-70%
2024/25,South Lanarkshire,Bankhead Primary School,P4,Writing - % Meeting Level,60-70%
2024/25,South Lanarkshire,Bankhead Primary School,P7,Listening & Talking - % Meeting Level,90+%
2024/25,South Lanarkshire,Bankhead Primary School,P7,Numeracy - % Meeting Level,80-90%
2024/25,South Lanarkshire,Bankhead Primary School,P7,Reading - % Meeting Level,80-90%
2024/25,South Lanarkshire,Bankhead Primary School,P7,Writing - % Meeting Level,70-80%
2024/25,South Lanarkshire,Beckford Primary School,P1,Listening & Talking - % Meeting Level,60-70%
2024/25,South Lanarkshire,Beckford Primary School,P1,Numeracy - % Meeting Level,60-70%
2024/25,South Lanarkshire,Beckford Primary School,P1,Reading - % Meeting Level,60-70%
2024/25,South Lanarkshire,Beckford Primary School,P1,Writing - % Meeting Level,60-70%
2024/25,South Lanarkshire,Beckford Primary School,"P1, P4 & P7 combined",Listening & Talking - % Meeting Level,70-80%
2024/25,South Lanarkshire,Beckford Primary School,"P1, P4 & P7 combined",Numeracy - % Meeting Level,70-80%
2024/25,South Lanarkshire,Beckford Primary School,"P1, P4 & P7 combined",Reading - % Meeting Level,60-70%
2024/25,South Lanarkshire,Beckford Primary School,"P1, P4 & P7 combined",Writing - % Meeting Level,60-70%
2024/25,South Lanarkshire,Beckford Primary School,P4,Listening & Talking - % Meeting Level,70-80%
2024/25,South Lanarkshire,Beckford Primary School,P4,Numeracy - % Meeting Level,70-80%
2024/25,South Lanarkshire,Beckford Primary School,P4,Reading - % Meeting Level,60-70%
2024/25,South Lanarkshire,Beckford Primary School,P4,Writing - % Meeting Level,60-70%
2024/25,South Lanarkshire,Beckford Primary School,P7,Listening & Talking - % Meeting Level,c
2024/25,South Lanarkshire,Beckford Primary School,P7,Numeracy - % Meeting Level,c
2024/25,South Lanarkshire,Beckford Primary School,P7,Reading - % Meeting Level,c
2024/25,South Lanarkshire,Beckford Primary School,P7,Writing - % Meeting Level,c
2024/25,South Lanarkshire,Bent Primary School,P1,Listening & Talking - % Meeting Level,c
2024/25,South Lanarkshire,Bent Primary School,P1,Numeracy - % Meeting Level,c
2024/25,South Lanarkshire,Bent Primary School,P1,Reading - % Meeting Level,c
2024/25,South Lanarkshire,Bent Primary School,P1,Writing - % Meeting Level,c
2024/25,South Lanarkshire,Bent Primary School,"P1, P4 & P7 combined",Listening & Talking - % Meeting Level,80-90%
2024/25,South Lanarkshire,Bent Primary School,"P1, P4 & P7 combined",Numeracy - % Meeting Level,80-90%
2024/25,South Lanarkshire,Bent Primary School,"P1, P4 & P7 combined",Reading - % Meeting Level,80-90%
2024/25,South Lanarkshire,Bent Primary School,"P1, P4 & P7 combined",Writing - % Meeting Level,80-90%
2024/25,South Lanarkshire,Bent Primary School,P4,Listening & Talking - % Meeting Level,c
2024/25,South Lanarkshire,Bent Primary School,P4,Numeracy - % Meeting Level,c
2024/25,South Lanarkshire,Bent Primary School,P4,Reading - % Meeting Level,c
2024/25,South Lanarkshire,Bent Primary School,P4,Writing - % Meeting Level,c
2024/25,South Lanarkshire,Bent Primary School,P7,Listening & Talking - % Meeting Level,c
2024/25,South Lanarkshire,Bent Primary School,P7,Numeracy - % Meeting Level,c
2024/25,South Lanarkshire,Bent Primary School,P7,Reading - % Meeting Level,c
2024/25,South Lanarkshire,Bent Primary School,P7,Writing - % Meeting Level,c
2024/25,South Lanarkshire,Biggar Primary School,P1,Listening & Talking - % Meeting Level,90+%
2024/25,South Lanarkshire,Biggar Primary School,P1,Numeracy - % Meeting Level,90+%
2024/25,South Lanarkshire,Biggar Primary School,P1,Reading - % Meeting Level,90+%
2024/25,South Lanarkshire,Biggar Primary School,P1,Writing - % Meeting Level,80-90%
2024/25,South Lanarkshire,Biggar Primary School,"P1, P4 & P7 combined",Listening & Talking - % Meeting Level,90+%
2024/25,South Lanarkshire,Biggar Primary School,"P1, P4 & P7 combined",Numeracy - % Meeting Level,90+%
2024/25,South Lanarkshire,Biggar Primary School,"P1, P4 & P7 combined",Reading - % Meeting Level,80-90%
2024/25,South Lanarkshire,Biggar Primary School,"P1, P4 & P7 combined",Writing - % Meeting Level,80-90%
2024/25,South Lanarkshire,Biggar Primary School,P4,Listening & Talking - % Meeting Level,90+%
2024/25,South Lanarkshire,Biggar Primary School,P4,Numeracy - % Meeting Level,90+%
2024/25,South Lanarkshire,Biggar Primary School,P4,Reading - % Meeting Level,80-90%
2024/25,South Lanarkshire,Biggar Primary School,P4,Writing - % Meeting Level,80-90%
2024/25,South Lanarkshire,Biggar Primary School,P7,Listening & Talking - % Meeting Level,90+%
2024/25,South Lanarkshire,Biggar Primary School,P7,Numeracy - % Meeting Level,80-90%
2024/25,South Lanarkshire,Biggar Primary School,P7,Reading - % Meeting Level,70-80%
2024/25,South Lanarkshire,Biggar Primary School,P7,Writing - % Meeting Level,70-80%
2024/25,South Lanarkshire,Black Mount Primary School,P1,Listening & Talking - % Meeting Level,c
2024/25,South Lanarkshire,Black Mount Primary School,P1,Numeracy - % Meeting Level,c
2024/25,South Lanarkshire,Black Mount Primary School,P1,Reading - % Meeting Level,c
2024/25,South Lanarkshire,Black Mount Primary School,P1,Writing - % Meeting Level,c
2024/25,South Lanarkshire,Black Mount Primary School,"P1, P4 & P7 combined",Listening & Talking - % Meeting Level,c
2024/25,South Lanarkshire,Black Mount Primary School,"P1, P4 & P7 combined",Numeracy - % Meeting Level,c
2024/25,South Lanarkshire,Black Mount Primary School,"P1, P4 & P7 combined",Reading - % Meeting Level,c
2024/25,South Lanarkshire,Black Mount Primary School,"P1, P4 & P7 combined",Writing - % Meeting Level,c
2024/25,South Lanarkshire,Black Mount Primary School,P4,Listening & Talking - % Meeting Level,c
2024/25,South Lanarkshire,Black Mount Primary School,P4,Numeracy - % Meeting Level,c
2024/25,South Lanarkshire,Black Mount Primary School,P4,Reading - % Meeting Level,c
2024/25,South Lanarkshire,Black Mount Primary School,P4,Writing - % Meeting Level,c
2024/25,South Lanarkshire,Black Mount Primary School,P7,Listening & Talking - % Meeting Level,c
2024/25,South Lanarkshire,Black Mount Primary School,P7,Numeracy - % Meeting Level,c
2024/25,South Lanarkshire,Black Mount Primary School,P7,Reading - % Meeting Level,c
2024/25,South Lanarkshire,Black Mount Primary School,P7,Writing - % Meeting Level,c
2024/25,South Lanarkshire,Blacklaw Primary School,P1,Listening & Talking - % Meeting Level,70-80%
2024/25,South Lanarkshire,Blacklaw Primary School,P1,Numeracy - % Meeting Level,80-90%
2024/25,South Lanarkshire,Blacklaw Primary School,P1,Reading - % Meeting Level,70-80%
2024/25,South Lanarkshire,Blacklaw Primary School,P1,Writing - % Meeting Level,70-80%
2024/25,South Lanarkshire,Blacklaw Primary School,"P1, P4 & P7 combined",Listening & Talking - % Meeting Level,80-90%
2024/25,South Lanarkshire,Blacklaw Primary School,"P1, P4 & P7 combined",Numeracy - % Meeting Level,80-90%
2024/25,South Lanarkshire,Blacklaw Primary School,"P1, P4 & P7 combined",Reading - % Meeting Level,80-90%
2024/25,South Lanarkshire,Blacklaw Primary School,"P1, P4 & P7 combined",Writing - % Meeting Level,70-80%
2024/25,South Lanarkshire,Blacklaw Primary School,P4,Listening & Talking - % Meeting Level,80-90%
2024/25,South Lanarkshire,Blacklaw Primary School,P4,Numeracy - % Meeting Level,80-90%
2024/25,South Lanarkshire,Blacklaw Primary School,P4,Reading - % Meeting Level,70-80%
2024/25,South Lanarkshire,Blacklaw Primary School,P4,Writing - % Meeting Level,70-80%
2024/25,South Lanarkshire,Blacklaw Primary School,P7,Listening & Talking - % Meeting Level,90+%
2024/25,South Lanarkshire,Blacklaw Primary School,P7,Numeracy - % Meeting Level,90+%
2024/25,South Lanarkshire,Blacklaw Primary School,P7,Reading - % Meeting Level,90+%
2024/25,South Lanarkshire,Blacklaw Primary School,P7,Writing - % Meeting Level,80-90%
2024/25,South Lanarkshire,Blackwood Primary School,P1,Listening & Talking - % Meeting Level,60-70%
2024/25,South Lanarkshire,Blackwood Primary School,P1,Numeracy - % Meeting Level,80-90%
2024/25,South Lanarkshire,Blackwood Primary School,P1,Reading - % Meeting Level,70-80%
2024/25,South Lanarkshire,Blackwood Primary School,P1,Writing - % Meeting Level,60-70%
2024/25,South Lanarkshire,Blackwood Primary School,"P1, P4 & P7 combined",Listening & Talking - % Meeting Level,70-80%
2024/25,South Lanarkshire,Blackwood Primary School,"P1, P4 & P7 combined",Numeracy - % Meeting Level,70-80%
2024/25,South Lanarkshire,Blackwood Primary School,"P1, P4 & P7 combined",Reading - % Meeting Level,70-80%
2024/25,South Lanarkshire,Blackwood Primary School,"P1, P4 & P7 combined",Writing - % Meeting Level,60-70%
2024/25,South Lanarkshire,Blackwood Primary School,P4,Listening & Talking - % Meeting Level,70-80%
2024/25,South Lanarkshire,Blackwood Primary School,P4,Numeracy - % Meeting Level,70-80%
2024/25,South Lanarkshire,Blackwood Primary School,P4,Reading - % Meeting Level,60-70%
2024/25,South Lanarkshire,Blackwood Primary School,P4,Writing - % Meeting Level,60-70%
2024/25,South Lanarkshire,Blackwood Primary School,P7,Listening & Talking - % Meeting Level,80-90%
2024/25,South Lanarkshire,Blackwood Primary School,P7,Numeracy - % Meeting Level,60-70%
2024/25,South Lanarkshire,Blackwood Primary School,P7,Reading - % Meeting Level,80-90%
2024/25,South Lanarkshire,Blackwood Primary School,P7,Writing - % Meeting Level,70-80%
2024/25,South Lanarkshire,Bothwell Primary School,P1,Listening & Talking - % Meeting Level,80-90%
2024/25,South Lanarkshire,Bothwell Primary School,P1,Numeracy - % Meeting Level,90+%
2024/25,South Lanarkshire,Bothwell Primary School,P1,Reading - % Meeting Level,80-90%
2024/25,South Lanarkshire,Bothwell Primary School,P1,Writing - % Meeting Level,80-90%
2024/25,South Lanarkshire,Bothwell Primary School,"P1, P4 & P7 combined",Listening & Talking - % Meeting Level,80-90%
2024/25,South Lanarkshire,Bothwell Primary School,"P1, P4 & P7 combined",Numeracy - % Meeting Level,80-90%
2024/25,South Lanarkshire,Bothwell Primary School,"P1, P4 & P7 combined",Reading - % Meeting Level,80-90%
2024/25,South Lanarkshire,Bothwell Primary School,"P1, P4 & P7 combined",Writing - % Meeting Level,80-90%
2024/25,South Lanarkshire,Bothwell Primary School,P4,Listening & Talking - % Meeting Level,90+%
2024/25,South Lanarkshire,Bothwell Primary School,P4,Numeracy - % Meeting Level,80-90%
2024/25,South Lanarkshire,Bothwell Primary School,P4,Reading - % Meeting Level,80-90%
2024/25,South Lanarkshire,Bothwell Primary School,P4,Writing - % Meeting Level,80-90%
2024/25,South Lanarkshire,Bothwell Primary School,P7,Listening & Talking - % Meeting Level,80-90%
2024/25,South Lanarkshire,Bothwell Primary School,P7,Numeracy - % Meeting Level,80-90%
2024/25,South Lanarkshire,Bothwell Primary School,P7,Reading - % Meeting Level,90+%
2024/25,South Lanarkshire,Bothwell Primary School,P7,Writing - % Meeting Level,80-90%
2024/25,South Lanarkshire,Braehead Primary School,P1,Listening & Talking - % Meeting Level,c
2024/25,South Lanarkshire,Braehead Primary School,P1,Numeracy - % Meeting Level,c
2024/25,South Lanarkshire,Braehead Primary School,P1,Reading - % Meeting Level,c
2024/25,South Lanarkshire,Braehead Primary School,P1,Writing - % Meeting Level,c
2024/25,South Lanarkshire,Braehead Primary School,"P1, P4 & P7 combined",Listening & Talking - % Meeting Level,c
2024/25,South Lanarkshire,Braehead Primary School,"P1, P4 & P7 combined",Numeracy - % Meeting Level,c
2024/25,South Lanarkshire,Braehead Primary School,"P1, P4 & P7 combined",Reading - % Meeting Level,c
2024/25,South Lanarkshire,Braehead Primary School,"P1, P4 & P7 combined",Writing - % Meeting Level,c
2024/25,South Lanarkshire,Braehead Primary School,P4,Listening & Talking - % Meeting Level,c
2024/25,South Lanarkshire,Braehead Primary School,P4,Numeracy - % Meeting Level,c
2024/25,South Lanarkshire,Braehead Primary School,P4,Reading - % Meeting Level,c
2024/25,South Lanarkshire,Braehead Primary School,P4,Writing - % Meeting Level,c
2024/25,South Lanarkshire,Braehead Primary School,P7,Listening & Talking - % Meeting Level,c
2024/25,South Lanarkshire,Braehead Primary School,P7,Numeracy - % Meeting Level,c
2024/25,South Lanarkshire,Braehead Primary School,P7,Reading - % Meeting Level,c
2024/25,South Lanarkshire,Braehead Primary School,P7,Writing - % Meeting Level,c
2024/25,South Lanarkshire,Braidwood Primary School,P1,Listening & Talking - % Meeting Level,c
2024/25,South Lanarkshire,Braidwood Primary School,P1,Numeracy - % Meeting Level,c
2024/25,South Lanarkshire,Braidwood Primary School,P1,Reading - % Meeting Level,c
2024/25,South Lanarkshire,Braidwood Primary School,P1,Writing - % Meeting Level,c
2024/25,South Lanarkshire,Braidwood Primary School,"P1, P4 & P7 combined",Listening & Talking - % Meeting Level,90+%
2024/25,South Lanarkshire,Braidwood Primary School,"P1, P4 & P7 combined",Numeracy - % Meeting Level,90+%
2024/25,South Lanarkshire,Braidwood Primary School,"P1, P4 & P7 combined",Reading - % Meeting Level,80-90%
2024/25,South Lanarkshire,Braidwood Primary School,"P1, P4 & P7 combined",Writing - % Meeting Level,80-90%
2024/25,South Lanarkshire,Braidwood Primary School,P4,Listening & Talking - % Meeting Level,90+%
2024/25,South Lanarkshire,Braidwood Primary School,P4,Numeracy - % Meeting Level,90+%
2024/25,South Lanarkshire,Braidwood Primary School,P4,Reading - % Meeting Level,90+%
2024/25,South Lanarkshire,Braidwood Primary School,P4,Writing - % Meeting Level,80-90%
2024/25,South Lanarkshire,Braidwood Primary School,P7,Listening & Talking - % Meeting Level,90+%
2024/25,South Lanarkshire,Braidwood Primary School,P7,Numeracy - % Meeting Level,80-90%
2024/25,South Lanarkshire,Braidwood Primary School,P7,Reading - % Meeting Level,80-90%
2024/25,South Lanarkshire,Braidwood Primary School,P7,Writing - % Meeting Level,70-80%
2024/25,South Lanarkshire,Burgh Primary School,P1,Listening & Talking - % Meeting Level,c
2024/25,South Lanarkshire,Burgh Primary School,P1,Numeracy - % Meeting Level,c
2024/25,South Lanarkshire,Burgh Primary School,P1,Reading - % Meeting Level,c
2024/25,South Lanarkshire,Burgh Primary School,P1,Writing - % Meeting Level,c
2024/25,South Lanarkshire,Burgh Primary School,"P1, P4 & P7 combined",Listening & Talking - % Meeting Level,90+%
2024/25,South Lanarkshire,Burgh Primary School,"P1, P4 & P7 combined",Numeracy - % Meeting Level,70-80%
2024/25,South Lanarkshire,Burgh Primary School,"P1, P4 & P7 combined",Reading - % Meeting Level,70-80%
2024/25,South Lanarkshire,Burgh Primary School,"P1, P4 & P7 combined",Writing - % Meeting Level,70-80%
2024/25,South Lanarkshire,Burgh Primary School,P4,Listening & Talking - % Meeting Level,90+%
2024/25,South Lanarkshire,Burgh Primary School,P4,Numeracy - % Meeting Level,70-80%
2024/25,South Lanarkshire,Burgh Primary School,P4,Reading - % Meeting Level,70-80%
2024/25,South Lanarkshire,Burgh Primary School,P4,Writing - % Meeting Level,70-80%
2024/25,South Lanarkshire,Burgh Primary School,P7,Listening & Talking - % Meeting Level,90+%
2024/25,South Lanarkshire,Burgh Primary School,P7,Numeracy - % Meeting Level,70-80%
2024/25,South Lanarkshire,Burgh Primary School,P7,Reading - % Meeting Level,80-90%
2024/25,South Lanarkshire,Burgh Primary School,P7,Writing - % Meeting Level,70-80%
2024/25,South Lanarkshire,Burnside Primary School,P1,Listening & Talking - % Meeting Level,90+%
2024/25,South Lanarkshire,Burnside Primary School,P1,Numeracy - % Meeting Level,90+%
2024/25,South Lanarkshire,Burnside Primary School,P1,Reading - % Meeting Level,90+%
2024/25,South Lanarkshire,Burnside Primary School,P1,Writing - % Meeting Level,70-80%
2024/25,South Lanarkshire,Burnside Primary School,"P1, P4 & P7 combined",Listening & Talking - % Meeting Level,90+%
2024/25,South Lanarkshire,Burnside Primary School,"P1, P4 & P7 combined",Numeracy - % Meeting Level,90+%
2024/25,South Lanarkshire,Burnside Primary School,"P1, P4 & P7 combined",Reading - % Meeting Level,80-90%
2024/25,South Lanarkshire,Burnside Primary School,"P1, P4 & P7 combined",Writing - % Meeting Level,80-90%
2024/25,South Lanarkshire,Burnside Primary School,P4,Listening & Talking - % Meeting Level,90+%
2024/25,South Lanarkshire,Burnside Primary School,P4,Numeracy - % Meeting Level,90+%
2024/25,South Lanarkshire,Burnside Primary School,P4,Reading - % Meeting Level,80-90%
2024/25,South Lanarkshire,Burnside Primary School,P4,Writing - % Meeting Level,80-90%
2024/25,South Lanarkshire,Burnside Primary School,P7,Listening & Talking - % Meeting Level,90+%
2024/25,South Lanarkshire,Burnside Primary School,P7,Numeracy - % Meeting Level,80-90%
2024/25,South Lanarkshire,Burnside Primary School,P7,Reading - % Meeting Level,80-90%
2024/25,South Lanarkshire,Burnside Primary School,P7,Writing - % Meeting Level,80-90%
2024/25,South Lanarkshire,Cairns Primary School,P1,Listening & Talking - % Meeting Level,70-80%
2024/25,South Lanarkshire,Cairns Primary School,P1,Numeracy - % Meeting Level,80-90%
2024/25,South Lanarkshire,Cairns Primary School,P1,Reading - % Meeting Level,70-80%
2024/25,South Lanarkshire,Cairns Primary School,P1,Writing - % Meeting Level,70-80%
2024/25,South Lanarkshire,Cairns Primary School,"P1, P4 & P7 combined",Listening & Talking - % Meeting Level,80-90%
2024/25,South Lanarkshire,Cairns Primary School,"P1, P4 & P7 combined",Numeracy - % Meeting Level,70-80%
2024/25,South Lanarkshire,Cairns Primary School,"P1, P4 & P7 combined",Reading - % Meeting Level,70-80%
2024/25,South Lanarkshire,Cairns Primary School,"P1, P4 & P7 combined",Writing - % Meeting Level,70-80%
2024/25,South Lanarkshire,Cairns Primary School,P4,Listening & Talking - % Meeting Level,80-90%
2024/25,South Lanarkshire,Cairns Primary School,P4,Numeracy - % Meeting Level,70-80%
2024/25,South Lanarkshire,Cairns Primary School,P4,Reading - % Meeting Level,70-80%
2024/25,South Lanarkshire,Cairns Primary School,P4,Writing - % Meeting Level,60-70%
