year,la_name,school_name,stage,measure,value_label
2024/25,Clackmannanshire,Alva Primary School,"P1, P4 & P7 combined",Listening & Talking - % Meeting Level,80-90%
2024/25,Clackmannanshire,Alva Primary School,"P1, P4 & P7 combined",Numeracy - % Meeting Level,60-70%
2024/25,Clackmannanshire,Alva Primary School,"P1, P4 & P7 combined",Reading - % Meeting Level,70-80%
2024/25,Clackmannanshire,Alva Primary School,"P1, P4 & P7 combined",Writing - % Meeting Level,60-70%
2024/25,Clackmannanshire,Alva Primary School,P4,Listening & Talking - % Meeting Level,70-80%
2024/25,Clackmannanshire,Alva Primary School,P4,Numeracy - % Meeting Level,70-80%
2024/25,Clackmannanshire,Alva Primary School,P4,Reading - % Meeting Level,60-70%
2024/25,Clackmannanshire,Alva Primary School,P4,Writing - % Meeting Level,60-70%
2024/25,Clackmannanshire,Alva Primary School,P7,Listening & Talking - % Meeting Level,80-90%
2024/25,Clackmannanshire,Alva Primary School,P7,Numeracy - % Meeting Level,50-60%
2024/25,Clackmannanshire,Alva Primary School,P7,Reading - % Meeting Level,60-70%
2024/25,Clackmannanshire,Alva Primary School,P7,Writing - % Meeting Level,60-70%
2024/25,Clackmannanshire,Banchory Primary School,P1,Listening & Talking - % Meeting Level,c
2024/25,Clackmannanshire,Banchory Primary School,P1,Numeracy - % Meeting Level,c
2024/25,Clackmannanshire,Banchory Primary School,P1,Reading - % Meeting Level,c
2024/25,Clackmannanshire,Banchory Primary School,P1,Writing - % Meeting Level,c
2024/25,Clackmannanshire,Banchory Primary School,"P1, P4 & P7 combined",Listening & Talking - % Meeting Level,80-90%
2024/25,Clackmannanshire,Banchory Primary School,"P1, P4 & P7 combined",Numeracy - % Meeting Level,70-80%
2024/25,Clackmannanshire,Banchory Primary School,"P1, P4 & P7 combined",Reading - % Meeting Level,80-90%
2024/25,Clackmannanshire,Banchory Primary School,"P1, P4 & P7 combined",Writing - % Meeting Level,70-80%
2024/25,Clackmannanshire,Banchory Primary School,P4,Listening & Talking - % Meeting Level,c
2024/25,Clackmannanshire,Banchory Primary School,P4,Numeracy - % Meeting Level,c
2024/25,Clackmannanshire,Banchory Primary School,P4,Reading - % Meeting Level,c
2024/25,Clackmannanshire,Banchory Primary School,P4,Writing - % Meeting Level,c
2024/25,Clackmannanshire,Banchory Primary School,P7,Listening & Talking - % Meeting Level,90+%
2024/25,Clackmannanshire,Banchory Primary School,P7,Numeracy - % Meeting Level,80-90%
2024/25,Clackmannanshire,Banchory Primary School,P7,Reading - % Meeting Level,80-90%
2024/25,Clackmannanshire,Banchory Primary School,P7,Writing - % Meeting Level,80-90%
2024/25,Clackmannanshire,Clackmannan Primary School,P1,Listening & Talking - % Meeting Level,c
2024/25,Clackmannanshire,Clackmannan Primary School,P1,Numeracy - % Meeting Level,c
2024/25,Clackmannanshire,Clackmannan Primary School,P1,Reading - % Meeting Level,c
2024/25,Clackmannanshire,Clackmannan Primary School,P1,Writing - % Meeting Level,c
2024/25,Clackmannanshire,Clackmannan Primary School,"P1, P4 & P7 combined",Listening & Talking - % Meeting Level,80-90%
2024/25,Clackmannanshire,Clackmannan Primary School,"P1, P4 & P7 combined",Numeracy - % Meeting Level,70-80%
2024/25,Clackmannanshire,Clackmannan Primary School,"P1, P4 & P7 combined",Reading - % Meeting Level,80-90%
2024/25,Clackmannanshire,Clackmannan Primary School,"P1, P4 & P7 combined",Writing - % Meeting Level,70-80%
2024/25,Clackmannanshire,Clackmannan Primary School,P4,Listening & Talking - % Meeting Level,80-90%
2024/25,Clackmannanshire,Clackmannan Primary School,P4,Numeracy - % Meeting Level,70-80%
2024/25,Clackmannanshire,Clackmannan Primary School,P4,Reading - % Meeting Level,70-80%
2024/25,Clackmannanshire,Clackmannan Primary School,P4,Writing - % Meeting Level,70-80%
2024/25,Clackmannanshire,Clackmannan Primary School,P7,Listening & Talking - % Meeting Level,80-90%
2024/25,Clackmannanshire,Clackmannan Primary School,P7,Numeracy - % Meeting Level,70-80%
2024/25,Clackmannanshire,Clackmannan Primary School,P7,Reading - % Meeting Level,70-80%
2024/25,Clackmannanshire,Clackmannan Primary School,P7,Writing - % Meeting Level,70-80%
2024/25,Clackmannanshire,Coalsnaughton Primary School,P1,Listening & Talking - % Meeting Level,c
2024/25,Clackmannanshire,Coalsnaughton Primary School,P1,Numeracy - % Meeting Level,c
2024/25,Clackmannanshire,Coalsnaughton Primary School,P1,Reading - % Meeting Level,c
2024/25,Clackmannanshire,Coalsnaughton Primary School,P1,Writing - % Meeting Level,c
2024/25,Clackmannanshire,Coalsnaughton Primary School,"P1, P4 & P7 combined",Listening & Talking - % Meeting Level,c
2024/25,Clackmannanshire,Coalsnaughton Primary School,"P1, P4 & P7 combined",Numeracy - % Meeting Level,c
2024/25,Clackmannanshire,Coalsnaughton Primary School,"P1, P4 & P7 combined",Reading - % Meeting Level,c
2024/25,Clackmannanshire,Coalsnaughton Primary School,"P1, P4 & P7 combined",Writing - % Meeting Level,c
2024/25,Clackmannanshire,Coalsnaughton Primary School,P4,Listening & Talking - % Meeting Level,c
2024/25,Clackmannanshire,Coalsnaughton Primary School,P4,Numeracy - % Meeting Level,c
2024/25,Clackmannanshire,Coalsnaughton Primary School,P4,Reading - % Meeting Level,c
2024/25,Clackmannanshire,Coalsnaughton Primary School,P4,Writing - % Meeting Level,c
2024/25,Clackmannanshire,Coalsnaughton Primary School,P7,Listening & Talking - % Meeting Level,c
2024/25,Clackmannanshire,Coalsnaughton Primary School,P7,Numeracy - % Meeting Level,c
2024/25,Clackmannanshire,Coalsnaughton Primary School,P7,Reading - % Meeting Level,c
2024/25,Clackmannanshire,Coalsnaughton Primary School,P7,Writing - % Meeting Level,c
2024/25,Clackmannanshire,Craigbank Primary School,P1,Listening & Talking - % Meeting Level,90+%
2024/25,Clackmannanshire,Craigbank Primary School,P1,Numeracy - % Meeting Level,80-90%
2024/25,Clackmannanshire,Craigbank Primary School,P1,Reading - % Meeting Level,80-90%
2024/25,Clackmannanshire,Craigbank Primary School,P1,Writing - % Meeting Level,80-90%
2024/25,Clackmannanshire,Craigbank Primary School,"P1, P4 & P7 combined",Listening & Talking - % Meeting Level,90+%
2024/25,Clackmannanshire,Craigbank Primary School,"P1, P4 & P7 combined",Numeracy - % Meeting Level,70-80%
2024/25,Clackmannanshire,Craigbank Primary School,"P1, P4 & P7 combined",Reading - % Meeting Level,80-90%
2024/25,Clackmannanshire,Craigbank Primary School,"P1, P4 & P7 combined",Writing - % Meeting Level,70-80%
2024/25,Clackmannanshire,Craigbank Primary School,P4,Listening & Talking - % Meeting Level,90+%
2024/25,Clackmannanshire,Craigbank Primary School,P4,Numeracy - % Meeting Level,70-80%
2024/25,Clackmannanshire,Craigbank Primary School,P4,Reading - % Meeting Level,70-80%
2024/25,Clackmannanshire,Craigbank Primary School,P4,Writing - % Meeting Level,60-70%
2024/25,Clackmannanshire,Craigbank Primary School,P7,Listening & Talking - % Meeting Level,90+%
2024/25,Clackmannanshire,Craigbank Primary School,P7,Numeracy - % Meeting Level,70-80%
2024/25,Clackmannanshire,Craigbank Primary School,P7,Reading - % Meeting Level,80-90%
2024/25,Clackmannanshire,Craigbank Primary School,P7,Writing - % Meeting Level,70-80%
2024/25,Clackmannanshire,Deerpark Primary School,P1,Listening & Talking - % Meeting Level,c
2024/25,Clackmannanshire,Deerpark Primary School,P1,Numeracy - % Meeting Level,c
2024/25,Clackmannanshire,Deerpark Primary School,P1,Reading - % Meeting Level,c
2024/25,Clackmannanshire,Deerpark Primary School,P1,Writing - % Meeting Level,c
2024/25,Clackmannanshire,Deerpark Primary School,"P1, P4 & P7 combined",Listening & Talking - % Meeting Level,70-80%
2024/25,Clackmannanshire,Deerpark Primary School,"P1, P4 & P7 combined",Numeracy - % Meeting Level,70-80%
2024/25,Clackmannanshire,Deerpark Primary School,"P1, P4 & P7 combined",Reading - % Meeting Level,70-80%
2024/25,Clackmannanshire,Deerpark Primary School,"P1, P4 & P7 combined",Writing - % Meeting Level,60-70%
2024/25,Clackmannanshire,Deerpark Primary School,P4,Listening & Talking - % Meeting Level,80-90%
2024/25,Clackmannanshire,Deerpark Primary School,P4,Numeracy - % Meeting Level,70-80%
2024/25,Clackmannanshire,Deerpark Primary School,P4,Reading - % Meeting Level,70-80%
2024/25,Clackmannanshire,Deerpark Primary School,P4,Writing - % Meeting Level,70-80%
2024/25,Clackmannanshire,Deerpark Primary School,P7,Listening & Talking - % Meeting Level,70-80%
2024/25,Clackmannanshire,Deerpark Primary School,P7,Numeracy - % Meeting Level,60-70%
2024/25,Clackmannanshire,Deerpark Primary School,P7,Reading - % Meeting Level,70-80%
2024/25,Clackmannanshire,Deerpark Primary School,P7,Writing - % Meeting Level,70-80%
2024/25,Clackmannanshire,Fishcross Primary School,P1,Listening & Talking - % Meeting Level,c
2024/25,Clackmannanshire,Fishcross Primary School,P1,Numeracy - % Meeting Level,c
2024/25,Clackmannanshire,Fishcross Primary School,P1,Reading - % Meeting Level,c
2024/25,Clackmannanshire,Fishcross Primary School,P1,Writing - % Meeting Level,c
2024/25,Clackmannanshire,Fishcross Primary School,"P1, P4 & P7 combined",Listening & Talking - % Meeting Level,90+%
2024/25,Clackmannanshire,Fishcross Primary School,"P1, P4 & P7 combined",Numeracy - % Meeting Level,80-90%
2024/25,Clackmannanshire,Fishcross Primary School,"P1, P4 & P7 combined",Reading - % Meeting Level,80-90%
2024/25,Clackmannanshire,Fishcross Primary School,"P1, P4 & P7 combined",Writing - % Meeting Level,80-90%
2024/25,Clackmannanshire,Fishcross Primary School,P4,Listening & Talking - % Meeting Level,c
2024/25,Clackmannanshire,Fishcross Primary School,P4,Numeracy - % Meeting Level,c
2024/25,Clackmannanshire,Fishcross Primary School,P4,Reading - % Meeting Level,c
2024/25,Clackmannanshire,Fishcross Primary School,P4,Writing - % Meeting Level,c
2024/25,Clackmannanshire,Fishcross Primary School,P7,Listening & Talking - % Meeting Level,c
2024/25,Clackmannanshire,Fishcross Primary School,P7,Numeracy - % Meeting Level,c
2024/25,Clackmannanshire,Fishcross Primary School,P7,Reading - % Meeting Level,c
2024/25,Clackmannanshire,Fishcross Primary School,P7,Writing - % Meeting Level,c
2024/25,Clackmannanshire,Menstrie Primary School,P1,Listening & Talking - % Meeting Level,90+%
2024/25,Clackmannanshire,Menstrie Primary School,P1,Numeracy - % Meeting Level,90+%
2024/25,Clackmannanshire,Menstrie Primary School,P1,Reading - % Meeting Level,90+%
2024/25,Clackmannanshire,Menstrie Primary School,P1,Writing - % Meeting Level,80-90%
2024/25,Clackmannanshire,Menstrie Primary School,"P1, P4 & P7 combined",Listening & Talking - % Meeting Level,80-90%
2024/25,Clackmannanshire,Menstrie Primary School,"P1, P4 & P7 combined",Numeracy - % Meeting Level,80-90%
2024/25,Clackmannanshire,Menstrie Primary School,"P1, P4 & P7 combined",Reading - % Meeting Level,80-90%
2024/25,Clackmannanshire,Menstrie Primary School,"P1, P4 & P7 combined",Writing - % Meeting Level,70-80%
2024/25,Clackmannanshire,Menstrie Primary School,P4,Listening & Talking - % Meeting Level,80-90%
2024/25,Clackmannanshire,Menstrie Primary School,P4,Numeracy - % Meeting Level,70-80%
2024/25,Clackmannanshire,Menstrie Primary School,P4,Reading - % Meeting Level,80-90%
2024/25,Clackmannanshire,Menstrie Primary School,P4,Writing - % Meeting Level,70-80%
2024/25,Clackmannanshire,Menstrie Primary School,P7,Listening & Talking - % Meeting Level,80-90%
2024/25,Clackmannanshire,Menstrie Primary School,P7,Numeracy - % Meeting Level,80-90%
2024/25,Clackmannanshire,Menstrie Primary School,P7,Reading - % Meeting Level,70-80%
2024/25,Clackmannanshire,Menstrie Primary School,P7,Writing - % Meeting Level,70-80%
2024/25,Clackmannanshire,Muckhart Primary School,P1,Listening & Talking - % Meeting Level,c
2024/25,Clackmannanshire,Muckhart Primary School,P1,Numeracy - % Meeting Level,c
2024/25,Clackmannanshire,Muckhart Primary School,P1,Reading - % Meeting Level,c
2024/25,Clackmannanshire,Muckhart Primary School,P1,Writing - % Meeting Level,c
2024/25,Clackmannanshire,Muckhart Primary School,"P1, P4 & P7 combined",Listening & Talking - % Meeting Level,c
2024/25,Clackmannanshire,Muckhart Primary School,"P1, P4 & P7 combined",Numeracy - % Meeting Level,c
2024/25,Clackmannanshire,Muckhart Primary School,"P1, P4 & P7 combined",Reading - % Meeting Level,c
2024/25,Clackmannanshire,Muckhart Primary School,"P1, P4 & P7 combined",Writing - % Meeting Level,c
2024/25,Clackmannanshire,Muckhart Primary School,P4,Listening & Talking - % Meeting Level,c
2024/25,Clackmannanshire,Muckhart Primary School,P4,Numeracy - % Meeting Level,c
2024/25,Clackmannanshire,Muckhart Primary School,P4,Reading - % Meeting Level,c
2024/25,Clackmannanshire,Muckhart Primary School,P4,Writing - % Meeting Level,c
2024/25,Clackmannanshire,Muckhart Primary School,P7,Listening & Talking - % Meeting Level,c
2024/25,Clackmannanshire,Muckhart Primary School,P7,Numeracy - % Meeting Level,c
2024/25,Clackmannanshire,Muckhart Primary School,P7,Reading - % Meeting Level,c
2024/25,Clackmannanshire,Muckhart Primary School,P7,Writing - % Meeting Level,c
2024/25,Clackmannanshire,Park Primary School,P1,Listening & Talking - % Meeting Level,70-80%
2024/25,Clackmannanshire,Park Primary School,P1,Numeracy - % Meeting Level,70-80%
2024/25,Clackmannanshire,Park Primary School,P1,Reading - % Meeting Level,70-80%
2024/25,Clackmannanshire,Park Primary School,P1,Writing - % Meeting Level,70-80%
2024/25,Clackmannanshire,Park Primary School,"P1, P4 & P7 combined",Listening & Talking - % Meeting Level,80-90%
2024/25,Clackmannanshire,Park Primary School,"P1, P4 & P7 combined",Numeracy - % Meeting Level,70-80%
2024/25,Clackmannanshire,Park Primary School,"P1, P4 & P7 combined",Reading - % Meeting Level,70-80%
2024/25,Clackmannanshire,Park Primary School,"P1, P4 & P7 combined",Writing - % Meeting Level,60-70%
2024/25,Clackmannanshire,Park Primary School,P4,Listening & Talking - % Meeting Level,90+%
2024/25,Clackmannanshire,Park Primary School,P4,Numeracy - % Meeting Level,70-80%
2024/25,Clackmannanshire,Park Primary School,P4,Reading - % Meeting Level,70-80%
2024/25,Clackmannanshire,Park Primary School,P4,Writing - % Meeting Level,60-70%
2024/25,Clackmannanshire,Park Primary School,P7,Listening & Talking - % Meeting Level,80-90%
2024/25,Clackmannanshire,Park Primary School,P7,Numeracy - % Meeting Level,70-80%
2024/25,Clackmannanshire,Park Primary School,P7,Reading - % Meeting Level,70-80%
2024/25,Clackmannanshire,Park Primary School,P7,Writing - % Meeting Level,60-70%
2024/25,Clackmannanshire,Redwell primary school,P1,Listening & Talking - % Meeting Level,90+%
2024/25,Clackmannanshire,Redwell primary school,P1,Numeracy - % Meeting Level,80-90%
2024/25,Clackmannanshire,Redwell primary school,P1,Reading - % Meeting Level,80-90%
2024/25,Clackmannanshire,Redwell primary school,P1,Writing - % Meeting Level,80-90%
2024/25,Clackmannanshire,Redwell primary school,"P1, P4 & P7 combined",Listening & Talking - % Meeting Level,90+%
2024/25,Clackmannanshire,Redwell primary school,"P1, P4 & P7 combined",Numeracy - % Meeting Level,70-80%
2024/25,Clackmannanshire,Redwell primary school,"P1, P4 & P7 combined",Reading - % Meeting Level,70-80%
2024/25,Clackmannanshire,Redwell primary school,"P1, P4 & P7 combined",Writing - % Meeting Level,70-80%
2024/25,Clackmannanshire,Redwell primary school,P4,Listening & Talking - % Meeting Level,90+%
2024/25,Clackmannanshire,Redwell primary school,P4,Numeracy - % Meeting Level,70-80%
2024/25,Clackmannanshire,Redwell primary school,P4,Reading - % Meeting Level,80-90%
2024/25,Clackmannanshire,Redwell primary school,P4,Writing - % Meeting Level,70-80%
2024/25,Clackmannanshire,Redwell primary school,P7,Listening & Talking - % Meeting Level,90+%
2024/25,Clackmannanshire,Redwell primary school,P7,Numeracy - % Meeting Level,60-70%
2024/25,Clackmannanshire,Redwell primary school,P7,Reading - % Meeting Level,70-80%
2024/25,Clackmannanshire,Redwell primary school,P7,Writing - % Meeting Level,70-80%
2024/25,Clackmannanshire,St Bernadette's RC Primary,P1,Listening & Talking - % Meeting Level,c
2024/25,Clackmannanshire,St Bernadette's RC Primary,P1,Numeracy - % Meeting Level,c
2024/25,Clackmannanshire,St Bernadette's RC Primary,P1,Reading - % Meeting Level,c
2024/25,Clackmannanshire,St Bernadette's RC Primary,P1,Writing - % Meeting Level,c
2024/25,Clackmannanshire,St Bernadette's RC Primary,"P1, P4 & P7 combined",Listening & Talking - % Meeting Level,90+%
2024/25,Clackmannanshire,St Bernadette's RC Primary,"P1, P4 & P7 combined",Numeracy - % Meeting Level,80-90%
2024/25,Clackmannanshire,St Bernadette's RC Primary,"P1, P4 & P7 combined",Reading - % Meeting Level,80-90%
2024/25,Clackmannanshire,St Bernadette's RC Primary,"P1, P4 & P7 combined",Writing - % Meeting Level,80-90%
2024/25,Clackmannanshire,St Bernadette's RC Primary,P4,Listening & Talking - % Meeting Level,c
2024/25,Clackmannanshire,St Bernadette's RC Primary,P4,Numeracy - % Meeting Level,c
2024/25,Clackmannanshire,St Bernadette's RC Primary,P4,Reading - % Meeting Level,c
2024/25,Clackmannanshire,St Bernadette's RC Primary,P4,Writing - % Meeting Level,c
2024/25,Clackmannanshire,St Bernadette's RC Primary,P7,Listening & Talking - % Meeting Level,c
2024/25,Clackmannanshire,St Bernadette's RC Primary,P7,Numeracy - % Meeting Level,c
2024/25,Clackmannanshire,St Bernadette's RC Primary,P7,Reading - % Meeting Level,c
2024/25,Clackmannanshire,St Bernadette's RC Primary,P7,Writing - % Meeting Level,c
2024/25,Clackmannanshire,St Mungo's RC Primary School,P1,Listening & Talking - % Meeting Level,c
2024/25,Clackmannanshire,St Mungo's RC Primary School,P1,Numeracy - % Meeting Level,c
2024/25,Clackmannanshire,St Mungo's RC Primary School,P1,Reading - % Meeting Level,c
2024/25,Clackmannanshire,St Mungo's RC Primary School,P1,Writing - % Meeting Level,c
2024/25,Clackmannanshire,St Mungo's RC Primary School,"P1, P4 & P7 combined",Listening & Talking - % Meeting Level,80-90%
2024/25,Clackmannanshire,St Mungo's RC Primary School,"P1, P4 & P7 combined",Numeracy - % Meeting Level,80-90%
2024/25,Clackmannanshire,St Mungo's RC Primary School,"P1, P4 & P7 combined",Reading - % Meeting Level,70-80%
2024/25,Clackmannanshire,St Mungo's RC Primary School,"P1, P4 & P7 combined",Writing - % Meeting Level,80-90%
2024/25,Clackmannanshire,St Mungo's RC Primary School,P4,Listening & Talking - % Meeting Level,c
2024/25,Clackmannanshire,St Mungo's RC Primary School,P4,Numeracy - % Meeting Level,c
2024/25,Clackmannanshire,St Mungo's RC Primary School,P4,Reading - % Meeting Level,c
2024/25,Clackmannanshire,St Mungo's RC Primary School,P4,Writing - % Meeting Level,c
2024/25,Clackmannanshire,St Mungo's RC Primary School,P7,Listening & Talking - % Meeting Level,90+%
2024/25,Clackmannanshire,St Mungo's RC Primary School,P7,Numeracy - % Meeting Level,80-90%
2024/25,Clackmannanshire,St Mungo's RC Primary School,P7,Reading - % Meeting Level,70-80%
2024/25,Clackmannanshire,St Mungo's RC Primary School,P7,Writing - % Meeting Level,80-90%
2024/25,Clackmannanshire,St Serf's Primary School,P1,Listening & Talking - % Meeting Level,c
2024/25,Clackmannanshire,St Serf's Primary School,P1,Numeracy - % Meeting Level,c
2024/25,Clackmannanshire,St Serf's Primary School,P1,Reading - % Meeting Level,c
2024/25,Clackmannanshire,St Serf's Primary School,P1,Writing - % Meeting Level,c
2024/25,Clackmannanshire,St Serf's Primary School,"P1, P4 & P7 combined",Listening & Talking - % Meeting Level,90+%
2024/25,Clackmannanshire,St Serf's Primary School,"P1, P4 & P7 combined",Numeracy - % Meeting Level,60-70%
2024/25,Clackmannanshire,St Serf's Primary School,"P1, P4 & P7 combined",Reading - % Meeting Level,70-80%
2024/25,Clackmannanshire,St Serf's Primary School,"P1, P4 & P7 combined",Writing - % Meeting Level,70-80%
2024/25,Clackmannanshire,St Serf's Primary School,P4,Listening & Talking - % Meeting Level,90+%
2024/25,Clackmannanshire,St Serf's Primary School,P4,Numeracy - % Meeting Level,70-80%
2024/25,Clackmannanshire,St Serf's Primary School,P4,Reading - % Meeting Level,80-90%
2024/25,Clackmannanshire,St Serf's Primary School,P4,Writing - % Meeting Level,80-90%
2024/25,Clackmannanshire,St Serf's Primary School,P7,Listening & Talking - % Meeting Level,80-90%
2024/25,Clackmannanshire,St Serf's Primary School,P7,Numeracy - % Meeting Level,50-60%
2024/25,Clackmannanshire,St Serf's Primary School,P7,Reading - % Meeting Level,60-70%
2024/25,Clackmannanshire,St Serf's Primary School,P7,Writing - % Meeting Level,60-70%
2024/25,Clackmannanshire,Strathdevon Primary School,P1,Listening & Talking - % Meeting Level,c
2024/25,Clackmannanshire,Strathdevon Primary School,P1,Numeracy - % Meeting Level,c
2024/25,Clackmannanshire,Strathdevon Primary School,P1,Reading - % Meeting Level,c
2024/25,Clackmannanshire,Strathdevon Primary School,P1,Writing - % Meeting Level,c
2024/25,Clackmannanshire,Strathdevon Primary School,"P1, P4 & P7 combined",Listening & Talking - % Meeting Level,90+%
2024/25,Clackmannanshire,Strathdevon Primary School,"P1, P4 & P7 combined",Numeracy - % Meeting Level,80-90%
2024/25,Clackmannanshire,Strathdevon Primary School,"P1, P4 & P7 combined",Reading - % Meeting Level,80-90%
2024/25,Clackmannanshire,Strathdevon Primary School,"P1, P4 & P7 combined",Writing - % Meeting Level,70-80%
2024/25,Clackmannanshire,Strathdevon Primary School,P4,Listening & Talking - % Meeting Level,90+%
2024/25,Clackmannanshire,Strathdevon Primary School,P4,Numeracy - % Meeting Level,70-80%
2024/25,Clackmannanshire,Strathdevon Primary School,P4,Reading - % Meeting Level,70-80%
2024/25,Clackmannanshire,Strathdevon Primary School,P4,Writing - % Meeting Level,70-80%
2024/25,Clackmannanshire,Strathdevon Primary School,P7,Listening & Talking - % Meeting Level,c
2024/25,Clackmannanshire,Strathdevon Primary School,P7,Numeracy - % Meeting Level,c
2024/25,Clackmannanshire,Strathdevon Primary School,P7,Reading - % Meeting Level,c
2024/25,Clackmannanshire,Strathdevon Primary School,P7,Writing - % Meeting Level,c
2024/25,Clackmannanshire,Sunnyside Primary School,P1,Listening & Talking - % Meeting Level,80-90%
2024/25,Clackmannanshire,Sunnyside Primary School,P1,Numeracy - % Meeting Level,80-90%
2024/25,Clackmannanshire,Sunnyside Primary School,P1,Reading - % Meeting Level,80-90%
2024/25,Clackmannanshire,Sunnyside Primary School,P1,Writing - % Meeting Level,70-80%
2024/25,Clackmannanshire,Sunnyside Primary School,"P1, P4 & P7 combined",Listening & Talking - % Meeting Level,80-90%
2024/25,Clackmannanshire,Sunnyside Primary School,"P1, P4 & P7 combined",Numeracy - % Meeting Level,70-80%
2024/25,Clackmannanshire,Sunnyside Primary School,"P1, P4 & P7 combined",Reading - % Meeting Level,70-80%
2024/25,Clackmannanshire,Sunnyside Primary School,"P1, P4 & P7 combined",Writing - % Meeting Level,70-80%
