year,la_name,school_name,stage,measure,value_label
2024/25,Edinburgh City,Balgreen Primary School,"P1, P4 & P7 combined",Listening & Talking - % Meeting Level,80-90%
2024/25,Edinburgh City,Balgreen Primary School,"P1, P4 & P7 combined",Numeracy - % Meeting Level,70-80%
2024/25,Edinburgh City,Balgreen Primary School,"P1, P4 & P7 combined",Reading - % Meeting Level,70-80%
2024/25,Edinburgh City,Balgreen Primary School,"P1, P4 & P7 combined",Writing - % Meeting Level,60-70%
2024/25,Edinburgh City,Balgreen Primary School,P4,Listening & Talking - % Meeting Level,70-80%
2024/25,Edinburgh City,Balgreen Primary School,P4,Numeracy - % Meeting Level,50-60%
2024/25,Edinburgh City,Balgreen Primary School,P4,Reading - % Meeting Level,50-60%
2024/25,Edinburgh City,Balgreen Primary School,P4,Writing - % Meeting Level,30-40%
2024/25,Edinburgh City,Balgreen Primary School,P7,Listening & Talking - % Meeting Level,90+%
2024/25,Edinburgh City,Balgreen Primary School,P7,Numeracy - % Meeting Level,70-80%
2024/25,Edinburgh City,Balgreen Primary School,P7,Reading - % Meeting Level,80-90%
2024/25,Edinburgh City,Balgreen Primary School,P7,Writing - % Meeting Level,70-80%
2024/25,Edinburgh City,Blackhall Primary School,P1,Listening & Talking - % Meeting Level,90+%
2024/25,Edinburgh City,Blackhall Primary School,P1,Numeracy - % Meeting Level,90+%
2024/25,Edinburgh City,Blackhall Primary School,P1,Reading - % Meeting Level,90+%
2024/25,Edinburgh City,Blackhall Primary School,P1,Writing - % Meeting Level,90+%
2024/25,Edinburgh City,Blackhall Primary School,"P1, P4 & P7 combined",Listening & Talking - % Meeting Level,90+%
2024/25,Edinburgh City,Blackhall Primary School,"P1, P4 & P7 combined",Numeracy - % Meeting Level,90+%
2024/25,Edinburgh City,Blackhall Primary School,"P1, P4 & P7 combined",Reading - % Meeting Level,90+%
2024/25,Edinburgh City,Blackhall Primary School,"P1, P4 & P7 combined",Writing - % Meeting Level,90+%
2024/25,Edinburgh City,Blackhall Primary School,P4,Listening & Talking - % Meeting Level,90+%
2024/25,Edinburgh City,Blackhall Primary School,P4,Numeracy - % Meeting Level,90+%
2024/25,Edinburgh City,Blackhall Primary School,P4,Reading - % Meeting Level,90+%
2024/25,Edinburgh City,Blackhall Primary School,P4,Writing - % Meeting Level,90+%
2024/25,Edinburgh City,Blackhall Primary School,P7,Listening & Talking - % Meeting Level,90+%
2024/25,Edinburgh City,Blackhall Primary School,P7,Numeracy - % Meeting Level,90+%
2024/25,Edinburgh City,Blackhall Primary School,P7,Reading - % Meeting Level,90+%
2024/25,Edinburgh City,Blackhall Primary School,P7,Writing - % Meeting Level,90+%
2024/25,Edinburgh City,Bonaly Primary School,P1,Listening & Talking - % Meeting Level,90+%
2024/25,Edinburgh City,Bonaly Primary School,P1,Numeracy - % Meeting Level,90+%
2024/25,Edinburgh City,Bonaly Primary School,P1,Reading - % Meeting Level,80-90%
2024/25,Edinburgh City,Bonaly Primary School,P1,Writing - % Meeting Level,80-90%
2024/25,Edinburgh City,Bonaly Primary School,"P1, P4 & P7 combined",Listening & Talking - % Meeting Level,90+%
2024/25,Edinburgh City,Bonaly Primary School,"P1, P4 & P7 combined",Numeracy - % Meeting Level,90+%
2024/25,Edinburgh City,Bonaly Primary School,"P1, P4 & P7 combined",Reading - % Meeting Level,90+%
2024/25,Edinburgh City,Bonaly Primary School,"P1, P4 & P7 combined",Writing - % Meeting Level,80-90%
2024/25,Edinburgh City,Bonaly Primary School,P4,Listening & Talking - % Meeting Level,90+%
2024/25,Edinburgh City,Bonaly Primary School,P4,Numeracy - % Meeting Level,90+%
2024/25,Edinburgh City,Bonaly Primary School,P4,Reading - % Meeting Level,90+%
2024/25,Edinburgh City,Bonaly Primary School,P4,Writing - % Meeting Level,80-90%
2024/25,Edinburgh City,Bonaly Primary School,P7,Listening & Talking - % Meeting Level,90+%
2024/25,Edinburgh City,Bonaly Primary School,P7,Numeracy - % Meeting Level,90+%
2024/25,Edinburgh City,Bonaly Primary School,P7,Reading - % Meeting Level,90+%
2024/25,Edinburgh City,Bonaly Primary School,P7,Writing - % Meeting Level,80-90%
2024/25,Edinburgh City,Broomhouse Primary School,P1,Listening & Talking - % Meeting Level,70-80%
2024/25,Edinburgh City,Broomhouse Primary School,P1,Numeracy - % Meeting Level,70-80%
2024/25,Edinburgh City,Broomhouse Primary School,P1,Reading - % Meeting Level,50-60%
2024/25,Edinburgh City,Broomhouse Primary School,P1,Writing - % Meeting Level,50-60%
2024/25,Edinburgh City,Broomhouse Primary School,"P1, P4 & P7 combined",Listening & Talking - % Meeting Level,80-90%
2024/25,Edinburgh City,Broomhouse Primary School,"P1, P4 & P7 combined",Numeracy - % Meeting Level,70-80%
2024/25,Edinburgh City,Broomhouse Primary School,"P1, P4 & P7 combined",Reading - % Meeting Level,70-80%
2024/25,Edinburgh City,Broomhouse Primary School,"P1, P4 & P7 combined",Writing - % Meeting Level,60-70%
2024/25,Edinburgh City,Broomhouse Primary School,P4,Listening & Talking - % Meeting Level,70-80%
2024/25,Edinburgh City,Broomhouse Primary School,P4,Numeracy - % Meeting Level,60-70%
2024/25,Edinburgh City,Broomhouse Primary School,P4,Reading - % Meeting Level,70-80%
2024/25,Edinburgh City,Broomhouse Primary School,P4,Writing - % Meeting Level,60-70%
2024/25,Edinburgh City,Broomhouse Primary School,P7,Listening & Talking - % Meeting Level,90+%
2024/25,Edinburgh City,Broomhouse Primary School,P7,Numeracy - % Meeting Level,80-90%
2024/25,Edinburgh City,Broomhouse Primary School,P7,Reading - % Meeting Level,80-90%
2024/25,Edinburgh City,Broomhouse Primary School,P7,Writing - % Meeting Level,70-80%
2024/25,Edinburgh City,Broughton Primary School,P1,Listening & Talking - % Meeting Level,80-90%
2024/25,Edinburgh City,Broughton Primary School,P1,Numeracy - % Meeting Level,80-90%
2024/25,Edinburgh City,Broughton Primary School,P1,Reading - % Meeting Level,70-80%
2024/25,Edinburgh City,Broughton Primary School,P1,Writing - % Meeting Level,70-80%
2024/25,Edinburgh City,Broughton Primary School,"P1, P4 & P7 combined",Listening & Talking - % Meeting Level,80-90%
2024/25,Edinburgh City,Broughton Primary School,"P1, P4 & P7 combined",Numeracy - % Meeting Level,70-80%
2024/25,Edinburgh City,Broughton Primary School,"P1, P4 & P7 combined",Reading - % Meeting Level,70-80%
2024/25,Edinburgh City,Broughton Primary School,"P1, P4 & P7 combined",Writing - % Meeting Level,70-80%
2024/25,Edinburgh City,Broughton Primary School,P4,Listening & Talking - % Meeting Level,70-80%
2024/25,Edinburgh City,Broughton Primary School,P4,Numeracy - % Meeting Level,70-80%
2024/25,Edinburgh City,Broughton Primary School,P4,Reading - % Meeting Level,60-70%
2024/25,Edinburgh City,Broughton Primary School,P4,Writing - % Meeting Level,60-70%
2024/25,Edinburgh City,Broughton Primary School,P7,Listening & Talking - % Meeting Level,90+%
2024/25,Edinburgh City,Broughton Primary School,P7,Numeracy - % Meeting Level,80-90%
2024/25,Edinburgh City,Broughton Primary School,P7,Reading - % Meeting Level,70-80%
2024/25,Edinburgh City,Broughton Primary School,P7,Writing - % Meeting Level,70-80%
2024/25,Edinburgh City,Brunstane Primary School,P1,Listening & Talking - % Meeting Level,80-90%
2024/25,Edinburgh City,Brunstane Primary School,P1,Numeracy - % Meeting Level,80-90%
2024/25,Edinburgh City,Brunstane Primary School,P1,Reading - % Meeting Level,80-90%
2024/25,Edinburgh City,Brunstane Primary School,P1,Writing - % Meeting Level,70-80%
2024/25,Edinburgh City,Brunstane Primary School,"P1, P4 & P7 combined",Listening & Talking - % Meeting Level,90+%
2024/25,Edinburgh City,Brunstane Primary School,"P1, P4 & P7 combined",Numeracy - % Meeting Level,80-90%
2024/25,Edinburgh City,Brunstane Primary School,"P1, P4 & P7 combined",Reading - % Meeting Level,80-90%
2024/25,Edinburgh City,Brunstane Primary School,"P1, P4 & P7 combined",Writing - % Meeting Level,70-80%
2024/25,Edinburgh City,Brunstane Primary School,P4,Listening & Talking - % Meeting Level,80-90%
2024/25,Edinburgh City,Brunstane Primary School,P4,Numeracy - % Meeting Level,80-90%
2024/25,Edinburgh City,Brunstane Primary School,P4,Reading - % Meeting Level,80-90%
2024/25,Edinburgh City,Brunstane Primary School,P4,Writing - % Meeting Level,80-90%
2024/25,Edinburgh City,Brunstane Primary School,P7,Listening & Talking - % Meeting Level,90+%
2024/25,Edinburgh City,Brunstane Primary School,P7,Numeracy - % Meeting Level,70-80%
2024/25,Edinburgh City,Brunstane Primary School,P7,Reading - % Meeting Level,70-80%
2024/25,Edinburgh City,Brunstane Primary School,P7,Writing - % Meeting Level,70-80%
2024/25,Edinburgh City,Bruntsfield Primary School,P1,Listening & Talking - % Meeting Level,80-90%
2024/25,Edinburgh City,Bruntsfield Primary School,P1,Numeracy - % Meeting Level,90+%
2024/25,Edinburgh City,Bruntsfield Primary School,P1,Reading - % Meeting Level,80-90%
2024/25,Edinburgh City,Bruntsfield Primary School,P1,Writing - % Meeting Level,80-90%
2024/25,Edinburgh City,Bruntsfield Primary School,"P1, P4 & P7 combined",Listening & Talking - % Meeting Level,90+%
2024/25,Edinburgh City,Bruntsfield Primary School,"P1, P4 & P7 combined",Numeracy - % Meeting Level,90+%
2024/25,Edinburgh City,Bruntsfield Primary School,"P1, P4 & P7 combined",Reading - % Meeting Level,90+%
2024/25,Edinburgh City,Bruntsfield Primary School,"P1, P4 & P7 combined",Writing - % Meeting Level,90+%
2024/25,Edinburgh City,Bruntsfield Primary School,P4,Listening & Talking - % Meeting Level,90+%
2024/25,Edinburgh City,Bruntsfield Primary School,P4,Numeracy - % Meeting Level,90+%
2024/25,Edinburgh City,Bruntsfield Primary School,P4,Reading - % Meeting Level,90+%
2024/25,Edinburgh City,Bruntsfield Primary School,P4,Writing - % Meeting Level,90+%
2024/25,Edinburgh City,Bruntsfield Primary School,P7,Listening & Talking - % Meeting Level,90+%
2024/25,Edinburgh City,Bruntsfield Primary School,P7,Numeracy - % Meeting Level,90+%
2024/25,Edinburgh City,Bruntsfield Primary School,P7,Reading - % Meeting Level,90+%
2024/25,Edinburgh City,Bruntsfield Primary School,P7,Writing - % Meeting Level,90+%
2024/25,Edinburgh City,Buckstone Primary School,P1,Listening & Talking - % Meeting Level,90+%
2024/25,Edinburgh City,Buckstone Primary School,P1,Numeracy - % Meeting Level,80-90%
2024/25,Edinburgh City,Buckstone Primary School,P1,Reading - % Meeting Level,80-90%
2024/25,Edinburgh City,Buckstone Primary School,P1,Writing - % Meeting Level,80-90%
2024/25,Edinburgh City,Buckstone Primary School,"P1, P4 & P7 combined",Listening & Talking - % Meeting Level,90+%
2024/25,Edinburgh City,Buckstone Primary School,"P1, P4 & P7 combined",Numeracy - % Meeting Level,80-90%
2024/25,Edinburgh City,Buckstone Primary School,"P1, P4 & P7 combined",Reading - % Meeting Level,80-90%
2024/25,Edinburgh City,Buckstone Primary School,"P1, P4 & P7 combined",Writing - % Meeting Level,80-90%
2024/25,Edinburgh City,Buckstone Primary School,P4,Listening & Talking - % Meeting Level,90+%
2024/25,Edinburgh City,Buckstone Primary School,P4,Numeracy - % Meeting Level,80-90%
2024/25,Edinburgh City,Buckstone Primary School,P4,Reading - % Meeting Level,80-90%
2024/25,Edinburgh City,Buckstone Primary School,P4,Writing - % Meeting Level,80-90%
2024/25,Edinburgh City,Buckstone Primary School,P7,Listening & Talking - % Meeting Level,90+%
2024/25,Edinburgh City,Buckstone Primary School,P7,Numeracy - % Meeting Level,80-90%
2024/25,Edinburgh City,Buckstone Primary School,P7,Reading - % Meeting Level,90+%
2024/25,Edinburgh City,Buckstone Primary School,P7,Writing - % Meeting Level,80-90%
2024/25,Edinburgh City,Bun-sgoil Taobh na Pairce (Parkside Primary),P1,Listening & Talking - % Meeting Level,c
2024/25,Edinburgh City,Bun-sgoil Taobh na Pairce (Parkside Primary),P1,Numeracy - % Meeting Level,c
2024/25,Edinburgh City,Bun-sgoil Taobh na Pairce (Parkside Primary),P1,Reading - % Meeting Level,c
2024/25,Edinburgh City,Bun-sgoil Taobh na Pairce (Parkside Primary),P1,Writing - % Meeting Level,c
2024/25,Edinburgh City,Bun-sgoil Taobh na Pairce (Parkside Primary),"P1, P4 & P7 combined",Listening & Talking - % Meeting Level,90+%
2024/25,Edinburgh City,Bun-sgoil Taobh na Pairce (Parkside Primary),"P1, P4 & P7 combined",Numeracy - % Meeting Level,80-90%
2024/25,Edinburgh City,Bun-sgoil Taobh na Pairce (Parkside Primary),"P1, P4 & P7 combined",Reading - % Meeting Level,90+%
2024/25,Edinburgh City,Bun-sgoil Taobh na Pairce (Parkside Primary),"P1, P4 & P7 combined",Writing - % Meeting Level,80-90%
2024/25,Edinburgh City,Bun-sgoil Taobh na Pairce (Parkside Primary),P4,Listening & Talking - % Meeting Level,c
2024/25,Edinburgh City,Bun-sgoil Taobh na Pairce (Parkside Primary),P4,Numeracy - % Meeting Level,80-90%
2024/25,Edinburgh City,Bun-sgoil Taobh na Pairce (Parkside Primary),P4,Reading - % Meeting Level,c
2024/25,Edinburgh City,Bun-sgoil Taobh na Pairce (Parkside Primary),P4,Writing - % Meeting Level,c
2024/25,Edinburgh City,Bun-sgoil Taobh na Pairce (Parkside Primary),P7,Listening & Talking - % Meeting Level,90+%
2024/25,Edinburgh City,Bun-sgoil Taobh na Pairce (Parkside Primary),P7,Numeracy - % Meeting Level,80-90%
2024/25,Edinburgh City,Bun-sgoil Taobh na Pairce (Parkside Primary),P7,Reading - % Meeting Level,90+%
2024/25,Edinburgh City,Bun-sgoil Taobh na Pairce (Parkside Primary),P7,Writing - % Meeting Level,80-90%
2024/25,Edinburgh City,Canaan Lane Primary School,P1,Listening & Talking - % Meeting Level,90+%
2024/25,Edinburgh City,Canaan Lane Primary School,P1,Numeracy - % Meeting Level,90+%
2024/25,Edinburgh City,Canaan Lane Primary School,P1,Reading - % Meeting Level,90+%
2024/25,Edinburgh City,Canaan Lane Primary School,P1,Writing - % Meeting Level,90+%
2024/25,Edinburgh City,Canaan Lane Primary School,"P1, P4 & P7 combined",Listening & Talking - % Meeting Level,90+%
2024/25,Edinburgh City,Canaan Lane Primary School,"P1, P4 & P7 combined",Numeracy - % Meeting Level,90+%
2024/25,Edinburgh City,Canaan Lane Primary School,"P1, P4 & P7 combined",Reading - % Meeting Level,90+%
2024/25,Edinburgh City,Canaan Lane Primary School,"P1, P4 & P7 combined",Writing - % Meeting Level,90+%
2024/25,Edinburgh City,Canal View Primary School,P1,Listening & Talking - % Meeting Level,80-90%
2024/25,Edinburgh City,Canal View Primary School,P1,Numeracy - % Meeting Level,70-80%
2024/25,Edinburgh City,Canal View Primary School,P1,Reading - % Meeting Level,70-80%
2024/25,Edinburgh City,Canal View Primary School,P1,Writing - % Meeting Level,70-80%
2024/25,Edinburgh City,Canal View Primary School,"P1, P4 & P7 combined",Listening & Talking - % Meeting Level,80-90%
2024/25,Edinburgh City,Canal View Primary School,"P1, P4 & P7 combined",Numeracy - % Meeting Level,70-80%
2024/25,Edinburgh City,Canal View Primary School,"P1, P4 & P7 combined",Reading - % Meeting Level,70-80%
2024/25,Edinburgh City,Canal View Primary School,"P1, P4 & P7 combined",Writing - % Meeting Level,60-70%
2024/25,Edinburgh City,Canal View Primary School,P4,Listening & Talking - % Meeting Level,80-90%
2024/25,Edinburgh City,Canal View Primary School,P4,Numeracy - % Meeting Level,70-80%
2024/25,Edinburgh City,Canal View Primary School,P4,Reading - % Meeting Level,70-80%
2024/25,Edinburgh City,Canal View Primary School,P4,Writing - % Meeting Level,60-70%
2024/25,Edinburgh City,Canal View Primary School,P7,Listening & Talking - % Meeting Level,80-90%
2024/25,Edinburgh City,Canal View Primary School,P7,Numeracy - % Meeting Level,60-70%
2024/25,Edinburgh City,Canal View Primary School,P7,Reading - % Meeting Level,60-70%
2024/25,Edinburgh City,Canal View Primary School,P7,Writing - % Meeting Level,60-70%
2024/25,Edinburgh City,Carrick Knowe Primary School,P1,Listening & Talking - % Meeting Level,80-90%
2024/25,Edinburgh City,Carrick Knowe Primary School,P1,Numeracy - % Meeting Level,80-90%
2024/25,Edinburgh City,Carrick Knowe Primary School,P1,Reading - % Meeting Level,80-90%
2024/25,Edinburgh City,Carrick Knowe Primary School,P1,Writing - % Meeting Level,80-90%
2024/25,Edinburgh City,Carrick Knowe Primary School,"P1, P4 & P7 combined",Listening & Talking - % Meeting Level,80-90%
2024/25,Edinburgh City,Carrick Knowe Primary School,"P1, P4 & P7 combined",Numeracy - % Meeting Level,80-90%
2024/25,Edinburgh City,Carrick Knowe Primary School,"P1, P4 & P7 combined",Reading - % Meeting Level,80-90%
2024/25,Edinburgh City,Carrick Knowe Primary School,"P1, P4 & P7 combined",Writing - % Meeting Level,70-80%
2024/25,Edinburgh City,Carrick Knowe Primary School,P4,Listening & Talking - % Meeting Level,90+%
2024/25,Edinburgh City,Carrick Knowe Primary School,P4,Numeracy - % Meeting Level,80-90%
2024/25,Edinburgh City,Carrick Knowe Primary School,P4,Reading - % Meeting Level,70-80%
2024/25,Edinburgh City,Carrick Knowe Primary School,P4,Writing - % Meeting Level,70-80%
2024/25,Edinburgh City,Carrick Knowe Primary School,P7,Listening & Talking - % Meeting Level,90+%
2024/25,Edinburgh City,Carrick Knowe Primary School,P7,Numeracy - % Meeting Level,70-80%
2024/25,Edinburgh City,Carrick Knowe Primary School,P7,Reading - % Meeting Level,80-90%
2024/25,Edinburgh City,Carrick Knowe Primary School,P7,Writing - % Meeting Level,60-70%
2024/25,Edinburgh City,Castleview Primary School,P1,Listening & Talking - % Meeting Level,90+%
2024/25,Edinburgh City,Castleview Primary School,P1,Numeracy - % Meeting Level,90+%
2024/25,Edinburgh City,Castleview Primary School,P1,Reading - % Meeting Level,90+%
2024/25,Edinburgh City,Castleview Primary School,P1,Writing - % Meeting Level,80-90%
2024/25,Edinburgh City,Castleview Primary School,"P1, P4 & P7 combined",Listening & Talking - % Meeting Level,90+%
2024/25,Edinburgh City,Castleview Primary School,"P1, P4 & P7 combined",Numeracy - % Meeting Level,80-90%
2024/25,Edinburgh City,Castleview Primary School,"P1, P4 & P7 combined",Reading - % Meeting Level,80-90%
2024/25,Edinburgh City,Castleview Primary School,"P1, P4 & P7 combined",Writing - % Meeting Level,80-90%
2024/25,Edinburgh City,Castleview Primary School,P4,Listening & Talking - % Meeting Level,90+%
2024/25,Edinburgh City,Castleview Primary School,P4,Numeracy - % Meeting Level,80-90%
2024/25,Edinburgh City,Castleview Primary School,P4,Reading - % Meeting Level,80-90%
2024/25,Edinburgh City,Castleview Primary School,P4,Writing - % Meeting Level,70-80%
2024/25,Edinburgh City,Castleview Primary School,P7,Listening & Talking - % Meeting Level,90+%
2024/25,Edinburgh City,Castleview Primary School,P7,Numeracy - % Meeting Level,80-90%
2024/25,Edinburgh City,Castleview Primary School,P7,Reading - % Meeting Level,80-90%
2024/25,Edinburgh City,Castleview Primary School,P7,Writing - % Meeting Level,80-90%
2024/25,Edinburgh City,Clermiston Primary School,P1,Listening & Talking - % Meeting Level,90+%
2024/25,Edinburgh City,Clermiston Primary School,P1,Numeracy - % Meeting Level,90+%
2024/25,Edinburgh City,Clermiston Primary School,P1,Reading - % Meeting Level,80-90%
2024/25,Edinburgh City,Clermiston Primary School,P1,Writing - % Meeting Level,80-90%
2024/25,Edinburgh City,Clermiston Primary School,"P1, P4 & P7 combined",Listening & Talking - % Meeting Level,90+%
2024/25,Edinburgh City,Clermiston Primary School,"P1, P4 & P7 combined",Numeracy - % Meeting Level,80-90%
2024/25,Edinburgh City,Clermiston Primary School,"P1, P4 & P7 combined",Reading - % Meeting Level,80-90%
2024/25,Edinburgh City,Clermiston Primary School,"P1, P4 & P7 combined",Writing - % Meeting Level,80-90%
2024/25,Edinburgh City,Clermiston Primary School,P4,Listening & Talking - % Meeting Level,90+%
2024/25,Edinburgh City,Clermiston Primary School,P4,Numeracy - % Meeting Level,80-90%
2024/25,Edinburgh City,Clermiston Primary School,P4,Reading - % Meeting Level,90+%
2024/25,Edinburgh City,Clermiston Primary School,P4,Writing - % Meeting Level,80-90%
2024/25,Edinburgh City,Clermiston Primary School,P7,Listening & Talking - % Meeting Level,90+%
2024/25,Edinburgh City,Clermiston Primary School,P7,Numeracy - % Meeting Level,80-90%
2024/25,Edinburgh City,Clermiston Primary School,P7,Reading - % Meeting Level,80-90%
2024/25,Edinburgh City,Clermiston Primary School,P7,Writing - % Meeting Level,70-80%
2024/25,Edinburgh City,Clovenstone Primary School,P1,Listening & Talking - % Meeting Level,50-60%
2024/25,Edinburgh City,Clovenstone Primary School,P1,Numeracy - % Meeting Level,60-70%
2024/25,Edinburgh City,Clovenstone Primary School,P1,Reading - % Meeting Level,50-60%
2024/25,Edinburgh City,Clovenstone Primary School,P1,Writing - % Meeting Level,50-60%
2024/25,Edinburgh City,Clovenstone Primary School,"P1, P4 & P7 combined",Listening & Talking - % Meeting Level,70-80%
2024/25,Edinburgh City,Clovenstone Primary School,"P1, P4 & P7 combined",Numeracy - % Meeting Level,70-80%
2024/25,Edinburgh City,Clovenstone Primary School,"P1, P4 & P7 combined",Reading - % Meeting Level,60-70%
2024/25,Edinburgh City,Clovenstone Primary School,"P1, P4 & P7 combined",Writing - % Meeting Level,50-60%
2024/25,Edinburgh City,Clovenstone Primary School,P4,Listening & Talking - % Meeting Level,70-80%
2024/25,Edinburgh City,Clovenstone Primary School,P4,Numeracy - % Meeting Level,60-70%
2024/25,Edinburgh City,Clovenstone Primary School,P4,Reading - % Meeting Level,60-70%
2024/25,Edinburgh City,Clovenstone Primary School,P4,Writing - % Meeting Level,50-60%
2024/25,Edinburgh City,Clovenstone Primary School,P7,Listening & Talking - % Meeting Level,80-90%
2024/25,Edinburgh City,Clovenstone Primary School,P7,Numeracy - % Meeting Level,70-80%
2024/25,Edinburgh City,Clovenstone Primary School,P7,Reading - % Meeting Level,70-80%
2024/25,Edinburgh City,Clovenstone Primary School,P7,Writing - % Meeting Level,50-60%
2024/25,Edinburgh City,Colinton Primary School,P1,Listening & Talking - % Meeting Level,70-80%
2024/25,Edinburgh City,Colinton Primary School,P1,Numeracy - % Meeting Level,70-80%
2024/25,Edinburgh City,Colinton Primary School,P1,Reading - % Meeting Level,60-70%
2024/25,Edinburgh City,Colinton Primary School,P1,Writing - % Meeting Level,60-70%
2024/25,Edinburgh City,Colinton Primary School,"P1, P4 & P7 combined",Listening & Talking - % Meeting Level,80-90%
2024/25,Edinburgh City,Colinton Primary School,"P1, P4 & P7 combined",Numeracy - % Meeting Level,80-90%
2024/25,Edinburgh City,Colinton Primary School,"P1, P4 & P7 combined",Reading - % Meeting Level,80-90%
2024/25,Edinburgh City,Colinton Primary School,"P1, P4 & P7 combined",Writing - % Meeting Level,80-90%
2024/25,Edinburgh City,Colinton Primary School,P4,Listening & Talking - % Meeting Level,90+%
2024/25,Edinburgh City,Colinton Primary School,P4,Numeracy - % Meeting Level,80-90%
2024/25,Edinburgh City,Colinton Primary School,P4,Reading - % Meeting Level,80-90%
