year,la_name,school_name,stage,measure,value_label
2024/25,Aberdeenshire,Aboyne Primary School,"P1, P4 & P7 combined",Numeracy - % Meeting Level,70-80%
2024/25,Aberdeenshire,Aboyne Primary School,"P1, P4 & P7 combined",Reading - % Meeting Level,60-70%
2024/25,Aberdeenshire,Aboyne Primary School,"P1, P4 & P7 combined",Writing - % Meeting Level,50-60%
2024/25,Aberdeenshire,Aboyne Primary School,P4,Listening & Talking - % Meeting Level,60-70%
2024/25,Aberdeenshire,Aboyne Primary School,P4,Numeracy - % Meeting Level,60-70%
2024/25,Aberdeenshire,Aboyne Primary School,P4,Reading - % Meeting Level,60-70%
2024/25,Aberdeenshire,Aboyne Primary School,P4,Writing - % Meeting Level,40-50%
2024/25,Aberdeenshire,Aboyne Primary School,P7,Listening & Talking - % Meeting Level,80-90%
2024/25,Aberdeenshire,Aboyne Primary School,P7,Numeracy - % Meeting Level,70-80%
2024/25,Aberdeenshire,Aboyne Primary School,P7,Reading - % Meeting Level,60-70%
2024/25,Aberdeenshire,Aboyne Primary School,P7,Writing - % Meeting Level,50-60%
2024/25,Aberdeenshire,Alehousewells School,P1,Listening & Talking - % Meeting Level,80-90%
2024/25,Aberdeenshire,Alehousewells School,P1,Numeracy - % Meeting Level,70-80%
2024/25,Aberdeenshire,Alehousewells School,P1,Reading - % Meeting Level,70-80%
2024/25,Aberdeenshire,Alehousewells School,P1,Writing - % Meeting Level,60-70%
2024/25,Aberdeenshire,Alehousewells School,"P1, P4 & P7 combined",Listening & Talking - % Meeting Level,70-80%
2024/25,Aberdeenshire,Alehousewells School,"P1, P4 & P7 combined",Numeracy - % Meeting Level,60-70%
2024/25,Aberdeenshire,Alehousewells School,"P1, P4 & P7 combined",Reading - % Meeting Level,60-70%
2024/25,Aberdeenshire,Alehousewells School,"P1, P4 & P7 combined",Writing - % Meeting Level,60-70%
2024/25,Aberdeenshire,Alehousewells School,P4,Listening & Talking - % Meeting Level,c
2024/25,Aberdeenshire,Alehousewells School,P4,Numeracy - % Meeting Level,c
2024/25,Aberdeenshire,Alehousewells School,P4,Reading - % Meeting Level,c
2024/25,Aberdeenshire,Alehousewells School,P4,Writing - % Meeting Level,c
2024/25,Aberdeenshire,Alehousewells School,P7,Listening & Talking - % Meeting Level,c
2024/25,Aberdeenshire,Alehousewells School,P7,Numeracy - % Meeting Level,c
2024/25,Aberdeenshire,Alehousewells School,P7,Reading - % Meeting Level,c
2024/25,Aberdeenshire,Alehousewells School,P7,Writing - % Meeting Level,c
2024/25,Aberdeenshire,Alford Primary School,P1,Listening & Talking - % Meeting Level,80-90%
2024/25,Aberdeenshire,Alford Primary School,P1,Numeracy - % Meeting Level,80-90%
2024/25,Aberdeenshire,Alford Primary School,P1,Reading - % Meeting Level,70-80%
2024/25,Aberdeenshire,Alford Primary School,P1,Writing - % Meeting Level,70-80%
2024/25,Aberdeenshire,Alford Primary School,"P1, P4 & P7 combined",Listening & Talking - % Meeting Level,80-90%
2024/25,Aberdeenshire,Alford Primary School,"P1, P4 & P7 combined",Numeracy - % Meeting Level,70-80%
2024/25,Aberdeenshire,Alford Primary School,"P1, P4 & P7 combined",Reading - % Meeting Level,70-80%
2024/25,Aberdeenshire,Alford Primary School,"P1, P4 & P7 combined",Writing - % Meeting Level,60-70%
2024/25,Aberdeenshire,Alford Primary School,P4,Listening & Talking - % Meeting Level,80-90%
2024/25,Aberdeenshire,Alford Primary School,P4,Numeracy - % Meeting Level,80-90%
2024/25,Aberdeenshire,Alford Primary School,P4,Reading - % Meeting Level,70-80%
2024/25,Aberdeenshire,Alford Primary School,P4,Writing - % Meeting Level,60-70%
2024/25,Aberdeenshire,Alford Primary School,P7,Listening & Talking - % Meeting Level,80-90%
2024/25,Aberdeenshire,Alford Primary School,P7,Numeracy - % Meeting Level,60-70%
2024/25,Aberdeenshire,Alford Primary School,P7,Reading - % Meeting Level,80-90%
2024/25,Aberdeenshire,Alford Primary School,P7,Writing - % Meeting Level,60-70%
2024/25,Aberdeenshire,Arduthie School,P1,Listening & Talking - % Meeting Level,90+%
2024/25,Aberdeenshire,Arduthie School,P1,Numeracy - % Meeting Level,80-90%
2024/25,Aberdeenshire,Arduthie School,P1,Reading - % Meeting Level,80-90%
2024/25,Aberdeenshire,Arduthie School,P1,Writing - % Meeting Level,80-90%
2024/25,Aberdeenshire,Arduthie School,"P1, P4 & P7 combined",Listening & Talking - % Meeting Level,90+%
2024/25,Aberdeenshire,Arduthie School,"P1, P4 & P7 combined",Numeracy - % Meeting Level,80-90%
2024/25,Aberdeenshire,Arduthie School,"P1, P4 & P7 combined",Reading - % Meeting Level,90+%
2024/25,Aberdeenshire,Arduthie School,"P1, P4 & P7 combined",Writing - % Meeting Level,80-90%
2024/25,Aberdeenshire,Arduthie School,P4,Listening & Talking - % Meeting Level,90+%
2024/25,Aberdeenshire,Arduthie School,P4,Numeracy - % Meeting Level,80-90%
2024/25,Aberdeenshire,Arduthie School,P4,Reading - % Meeting Level,90+%
2024/25,Aberdeenshire,Arduthie School,P4,Writing - % Meeting Level,80-90%
2024/25,Aberdeenshire,Arduthie School,P7,Listening & Talking - % Meeting Level,90+%
2024/25,Aberdeenshire,Arduthie School,P7,Numeracy - % Meeting Level,80-90%
2024/25,Aberdeenshire,Arduthie School,P7,Reading - % Meeting Level,90+%
2024/25,Aberdeenshire,Arduthie School,P7,Writing - % Meeting Level,90+%
2024/25,Aberdeenshire,Arnage School,P1,Listening & Talking - % Meeting Level,c
2024/25,Aberdeenshire,Arnage School,P1,Numeracy - % Meeting Level,c
2024/25,Aberdeenshire,Arnage School,P1,Reading - % Meeting Level,c
2024/25,Aberdeenshire,Arnage School,P1,Writing - % Meeting Level,c
2024/25,Aberdeenshire,Arnage School,"P1, P4 & P7 combined",Listening & Talking - % Meeting Level,c
2024/25,Aberdeenshire,Arnage School,"P1, P4 & P7 combined",Numeracy - % Meeting Level,c
2024/25,Aberdeenshire,Arnage School,"P1, P4 & P7 combined",Reading - % Meeting Level,c
2024/25,Aberdeenshire,Arnage School,"P1, P4 & P7 combined",Writing - % Meeting Level,c
2024/25,Aberdeenshire,Arnage School,P4,Listening & Talking - % Meeting Level,c
2024/25,Aberdeenshire,Arnage School,P4,Numeracy - % Meeting Level,c
2024/25,Aberdeenshire,Arnage School,P4,Reading - % Meeting Level,c
2024/25,Aberdeenshire,Arnage School,P4,Writing - % Meeting Level,c
2024/25,Aberdeenshire,Arnage School,P7,Listening & Talking - % Meeting Level,c
2024/25,Aberdeenshire,Arnage School,P7,Numeracy - % Meeting Level,c
2024/25,Aberdeenshire,Arnage School,P7,Reading - % Meeting Level,c
2024/25,Aberdeenshire,Arnage School,P7,Writing - % Meeting Level,c
2024/25,Aberdeenshire,Auchenblae School,P1,Listening & Talking - % Meeting Level,c
2024/25,Aberdeenshire,Auchenblae School,P1,Numeracy - % Meeting Level,c
2024/25,Aberdeenshire,Auchenblae School,P1,Reading - % Meeting Level,c
2024/25,Aberdeenshire,Auchenblae School,P1,Writing - % Meeting Level,c
2024/25,Aberdeenshire,Auchenblae School,"P1, P4 & P7 combined",Listening & Talking - % Meeting Level,80-90%
2024/25,Aberdeenshire,Auchenblae School,"P1, P4 & P7 combined",Numeracy - % Meeting Level,70-80%
2024/25,Aberdeenshire,Auchenblae School,"P1, P4 & P7 combined",Reading - % Meeting Level,60-70%
2024/25,Aberdeenshire,Auchenblae School,"P1, P4 & P7 combined",Writing - % Meeting Level,40-50%
2024/25,Aberdeenshire,Auchenblae School,P4,Listening & Talking - % Meeting Level,c
2024/25,Aberdeenshire,Auchenblae School,P4,Numeracy - % Meeting Level,c
2024/25,Aberdeenshire,Auchenblae School,P4,Reading - % Meeting Level,c
2024/25,Aberdeenshire,Auchenblae School,P4,Writing - % Meeting Level,c
2024/25,Aberdeenshire,Auchenblae School,P7,Listening & Talking - % Meeting Level,c
2024/25,Aberdeenshire,Auchenblae School,P7,Numeracy - % Meeting Level,c
2024/25,Aberdeenshire,Auchenblae School,P7,Reading - % Meeting Level,c
2024/25,Aberdeenshire,Auchenblae School,P7,Writing - % Meeting Level,c
2024/25,Aberdeenshire,Auchnagatt School,P1,Listening & Talking - % Meeting Level,c
2024/25,Aberdeenshire,Auchnagatt School,P1,Numeracy - % Meeting Level,c
2024/25,Aberdeenshire,Auchnagatt School,P1,Reading - % Meeting Level,c
2024/25,Aberdeenshire,Auchnagatt School,P1,Writing - % Meeting Level,c
2024/25,Aberdeenshire,Auchnagatt School,"P1, P4 & P7 combined",Listening & Talking - % Meeting Level,90+%
2024/25,Aberdeenshire,Auchnagatt School,"P1, P4 & P7 combined",Numeracy - % Meeting Level,90+%
2024/25,Aberdeenshire,Auchnagatt School,"P1, P4 & P7 combined",Reading - % Meeting Level,70-80%
2024/25,Aberdeenshire,Auchnagatt School,"P1, P4 & P7 combined",Writing - % Meeting Level,80-90%
2024/25,Aberdeenshire,Auchnagatt School,P4,Listening & Talking - % Meeting Level,c
2024/25,Aberdeenshire,Auchnagatt School,P4,Numeracy - % Meeting Level,c
2024/25,Aberdeenshire,Auchnagatt School,P4,Reading - % Meeting Level,c
2024/25,Aberdeenshire,Auchnagatt School,P4,Writing - % Meeting Level,c
2024/25,Aberdeenshire,Auchnagatt School,P7,Listening & Talking - % Meeting Level,c
2024/25,Aberdeenshire,Auchnagatt School,P7,Numeracy - % Meeting Level,c
2024/25,Aberdeenshire,Auchnagatt School,P7,Reading - % Meeting Level,c
2024/25,Aberdeenshire,Auchnagatt School,P7,Writing - % Meeting Level,c
2024/25,Aberdeenshire,Auchterellon School,P1,Listening & Talking - % Meeting Level,80-90%
2024/25,Aberdeenshire,Auchterellon School,P1,Numeracy - % Meeting Level,90+%
2024/25,Aberdeenshire,Auchterellon School,P1,Reading - % Meeting Level,90+%
2024/25,Aberdeenshire,Auchterellon School,P1,Writing - % Meeting Level,90+%
2024/25,Aberdeenshire,Auchterellon School,"P1, P4 & P7 combined",Listening & Talking - % Meeting Level,90+%
2024/25,Aberdeenshire,Auchterellon School,"P1, P4 & P7 combined",Numeracy - % Meeting Level,80-90%
2024/25,Aberdeenshire,Auchterellon School,"P1, P4 & P7 combined",Reading - % Meeting Level,80-90%
2024/25,Aberdeenshire,Auchterellon School,"P1, P4 & P7 combined",Writing - % Meeting Level,70-80%
2024/25,Aberdeenshire,Auchterellon School,P4,Listening & Talking - % Meeting Level,90+%
2024/25,Aberdeenshire,Auchterellon School,P4,Numeracy - % Meeting Level,60-70%
2024/25,Aberdeenshire,Auchterellon School,P4,Reading - % Meeting Level,70-80%
2024/25,Aberdeenshire,Auchterellon School,P4,Writing - % Meeting Level,60-70%
2024/25,Aberdeenshire,Auchterellon School,P7,Listening & Talking - % Meeting Level,90+%
2024/25,Aberdeenshire,Auchterellon School,P7,Numeracy - % Meeting Level,80-90%
2024/25,Aberdeenshire,Auchterellon School,P7,Reading - % Meeting Level,80-90%
2024/25,Aberdeenshire,Auchterellon School,P7,Writing - % Meeting Level,80-90%
2024/25,Aberdeenshire,Auchterless School,P1,Listening & Talking - % Meeting Level,c
2024/25,Aberdeenshire,Auchterless School,P1,Numeracy - % Meeting Level,c
2024/25,Aberdeenshire,Auchterless School,P1,Reading - % Meeting Level,c
2024/25,Aberdeenshire,Auchterless School,P1,Writing - % Meeting Level,c
2024/25,Aberdeenshire,Auchterless School,"P1, P4 & P7 combined",Listening & Talking - % Meeting Level,90+%
2024/25,Aberdeenshire,Auchterless School,"P1, P4 & P7 combined",Numeracy - % Meeting Level,80-90%
2024/25,Aberdeenshire,Auchterless School,"P1, P4 & P7 combined",Reading - % Meeting Level,90+%
2024/25,Aberdeenshire,Auchterless School,"P1, P4 & P7 combined",Writing - % Meeting Level,70-80%
2024/25,Aberdeenshire,Auchterless School,P4,Listening & Talking - % Meeting Level,c
2024/25,Aberdeenshire,Auchterless School,P4,Numeracy - % Meeting Level,c
2024/25,Aberdeenshire,Auchterless School,P4,Reading - % Meeting Level,c
2024/25,Aberdeenshire,Auchterless School,P4,Writing - % Meeting Level,c
2024/25,Aberdeenshire,Auchterless School,P7,Listening & Talking - % Meeting Level,c
2024/25,Aberdeenshire,Auchterless School,P7,Numeracy - % Meeting Level,c
2024/25,Aberdeenshire,Auchterless School,P7,Reading - % Meeting Level,c
2024/25,Aberdeenshire,Auchterless School,P7,Writing - % Meeting Level,c
2024/25,Aberdeenshire,Ballater School,P1,Listening & Talking - % Meeting Level,c
2024/25,Aberdeenshire,Ballater School,P1,Numeracy - % Meeting Level,c
2024/25,Aberdeenshire,Ballater School,P1,Reading - % Meeting Level,c
2024/25,Aberdeenshire,Ballater School,P1,Writing - % Meeting Level,c
2024/25,Aberdeenshire,Ballater School,"P1, P4 & P7 combined",Listening & Talking - % Meeting Level,80-90%
2024/25,Aberdeenshire,Ballater School,"P1, P4 & P7 combined",Numeracy - % Meeting Level,70-80%
2024/25,Aberdeenshire,Ballater School,"P1, P4 & P7 combined",Reading - % Meeting Level,80-90%
2024/25,Aberdeenshire,Ballater School,"P1, P4 & P7 combined",Writing - % Meeting Level,70-80%
2024/25,Aberdeenshire,Ballater School,P4,Listening & Talking - % Meeting Level,c
2024/25,Aberdeenshire,Ballater School,P4,Numeracy - % Meeting Level,c
2024/25,Aberdeenshire,Ballater School,P4,Reading - % Meeting Level,c
2024/25,Aberdeenshire,Ballater School,P4,Writing - % Meeting Level,c
2024/25,Aberdeenshire,Ballater School,P7,Listening & Talking - % Meeting Level,c
2024/25,Aberdeenshire,Ballater School,P7,Numeracy - % Meeting Level,c
2024/25,Aberdeenshire,Ballater School,P7,Reading - % Meeting Level,c
2024/25,Aberdeenshire,Ballater School,P7,Writing - % Meeting Level,c
2024/25,Aberdeenshire,Balmedie School,P1,Listening & Talking - % Meeting Level,70-80%
2024/25,Aberdeenshire,Balmedie School,P1,Numeracy - % Meeting Level,80-90%
2024/25,Aberdeenshire,Balmedie School,P1,Reading - % Meeting Level,70-80%
2024/25,Aberdeenshire,Balmedie School,P1,Writing - % Meeting Level,70-80%
2024/25,Aberdeenshire,Balmedie School,"P1, P4 & P7 combined",Listening & Talking - % Meeting Level,80-90%
2024/25,Aberdeenshire,Balmedie School,"P1, P4 & P7 combined",Numeracy - % Meeting Level,70-80%
2024/25,Aberdeenshire,Balmedie School,"P1, P4 & P7 combined",Reading - % Meeting Level,70-80%
2024/25,Aberdeenshire,Balmedie School,"P1, P4 & P7 combined",Writing - % Meeting Level,60-70%
2024/25,Aberdeenshire,Balmedie School,P4,Listening & Talking - % Meeting Level,80-90%
2024/25,Aberdeenshire,Balmedie School,P4,Numeracy - % Meeting Level,70-80%
2024/25,Aberdeenshire,Balmedie School,P4,Reading - % Meeting Level,60-70%
2024/25,Aberdeenshire,Balmedie School,P4,Writing - % Meeting Level,60-70%
2024/25,Aberdeenshire,Balmedie School,P7,Listening & Talking - % Meeting Level,80-90%
2024/25,Aberdeenshire,Balmedie School,P7,Numeracy - % Meeting Level,70-80%
2024/25,Aberdeenshire,Balmedie School,P7,Reading - % Meeting Level,70-80%
2024/25,Aberdeenshire,Balmedie School,P7,Writing - % Meeting Level,60-70%
2024/25,Aberdeenshire,Banchory Primary School,P1,Listening & Talking - % Meeting Level,90+%
2024/25,Aberdeenshire,Banchory Primary School,P1,Numeracy - % Meeting Level,90+%
2024/25,Aberdeenshire,Banchory Primary School,P1,Reading - % Meeting Level,90+%
2024/25,Aberdeenshire,Banchory Primary School,P1,Writing - % Meeting Level,90+%
2024/25,Aberdeenshire,Banchory Primary School,"P1, P4 & P7 combined",Listening & Talking - % Meeting Level,90+%
2024/25,Aberdeenshire,Banchory Primary School,"P1, P4 & P7 combined",Numeracy - % Meeting Level,90+%
2024/25,Aberdeenshire,Banchory Primary School,"P1, P4 & P7 combined",Reading - % Meeting Level,90+%
2024/25,Aberdeenshire,Banchory Primary School,"P1, P4 & P7 combined",Writing - % Meeting Level,90+%
2024/25,Aberdeenshire,Banchory Primary School,P4,Listening & Talking - % Meeting Level,90+%
2024/25,Aberdeenshire,Banchory Primary School,P4,Numeracy - % Meeting Level,90+%
2024/25,Aberdeenshire,Banchory Primary School,P4,Reading - % Meeting Level,90+%
2024/25,Aberdeenshire,Banchory Primary School,P4,Writing - % Meeting Level,90+%
2024/25,Aberdeenshire,Banchory Primary School,P7,Listening & Talking - % Meeting Level,90+%
2024/25,Aberdeenshire,Banchory Primary School,P7,Numeracy - % Meeting Level,90+%
2024/25,Aberdeenshire,Banchory Primary School,P7,Reading - % Meeting Level,90+%
2024/25,Aberdeenshire,Banchory Primary School,P7,Writing - % Meeting Level,80-90%
2024/25,Aberdeenshire,Banchory-Devenick School,P1,Listening & Talking - % Meeting Level,c
2024/25,Aberdeenshire,Banchory-Devenick School,P1,Numeracy - % Meeting Level,c
2024/25,Aberdeenshire,Banchory-Devenick School,P1,Reading - % Meeting Level,c
2024/25,Aberdeenshire,Banchory-Devenick School,P1,Writing - % Meeting Level,c
2024/25,Aberdeenshire,Banchory-Devenick School,"P1, P4 & P7 combined",Listening & Talking - % Meeting Level,70-80%
2024/25,Aberdeenshire,Banchory-Devenick School,"P1, P4 & P7 combined",Numeracy - % Meeting Level,70-80%
2024/25,Aberdeenshire,Banchory-Devenick School,"P1, P4 & P7 combined",Reading - % Meeting Level,70-80%
2024/25,Aberdeenshire,Banchory-Devenick School,"P1, P4 & P7 combined",Writing - % Meeting Level,60-70%
2024/25,Aberdeenshire,Banchory-Devenick School,P4,Listening & Talking - % Meeting Level,c
2024/25,Aberdeenshire,Banchory-Devenick School,P4,Numeracy - % Meeting Level,c
2024/25,Aberdeenshire,Banchory-Devenick School,P4,Reading - % Meeting Level,c
2024/25,Aberdeenshire,Banchory-Devenick School,P4,Writing - % Meeting Level,c
2024/25,Aberdeenshire,Banchory-Devenick School,P7,Listening & Talking - % Meeting Level,c
2024/25,Aberdeenshire,Banchory-Devenick School,P7,Numeracy - % Meeting Level,c
2024/25,Aberdeenshire,Banchory-Devenick School,P7,Reading - % Meeting Level,c
2024/25,Aberdeenshire,Banchory-Devenick School,P7,Writing - % Meeting Level,c
2024/25,Aberdeenshire,Banff Primary School,P1,Listening & Talking - % Meeting Level,60-70%
2024/25,Aberdeenshire,Banff Primary School,P1,Numeracy - % Meeting Level,70-80%
2024/25,Aberdeenshire,Banff Primary School,P1,Reading - % Meeting Level,70-80%
2024/25,Aberdeenshire,Banff Primary School,P1,Writing - % Meeting Level,50-60%
2024/25,Aberdeenshire,Banff Primary School,"P1, P4 & P7 combined",Listening & Talking - % Meeting Level,70-80%
2024/25,Aberdeenshire,Banff Primary School,"P1, P4 & P7 combined",Numeracy - % Meeting Level,60-70%
2024/25,Aberdeenshire,Banff Primary School,"P1, P4 & P7 combined",Reading - % Meeting Level,60-70%
2024/25,Aberdeenshire,Banff Primary School,"P1, P4 & P7 combined",Writing - % Meeting Level,60-70%
2024/25,Aberdeenshire,Banff Primary School,P4,Listening & Talking - % Meeting Level,60-70%
2024/25,Aberdeenshire,Banff Primary School,P4,Numeracy - % Meeting Level,50-60%
2024/25,Aberdeenshire,Banff Primary School,P4,Reading - % Meeting Level,50-60%
2024/25,Aberdeenshire,Banff Primary School,P4,Writing - % Meeting Level,50-60%
2024/25,Aberdeenshire,Banff Primary School,P7,Listening & Talking - % Meeting Level,80-90%
2024/25,Aberdeenshire,Banff Primary School,P7,Numeracy - % Meeting Level,60-70%
2024/25,Aberdeenshire,Banff Primary School,P7,Reading - % Meeting Level,60-70%
2024/25,Aberdeenshire,Banff Primary School,P7,Writing - % Meeting Level,60-70%
2024/25,Aberdeenshire,Barthol Chapel School,P1,Listening & Talking - % Meeting Level,c
2024/25,Aberdeenshire,Barthol Chapel School,P1,Numeracy - % Meeting Level,c
2024/25,Aberdeenshire,Barthol Chapel School,P1,Reading - % Meeting Level,c
2024/25,Aberdeenshire,Barthol Chapel School,P1,Writing - % Meeting Level,c
2024/25,Aberdeenshire,Barthol Chapel School,"P1, P4 & P7 combined",Listening & Talking - % Meeting Level,c
2024/25,Aberdeenshire,Barthol Chapel School,"P1, P4 & P7 combined",Numeracy - % Meeting Level,c
2024/25,Aberdeenshire,Barthol Chapel School,"P1, P4 & P7 combined",Reading - % Meeting Level,c
2024/25,Aberdeenshire,Barthol Chapel School,"P1, P4 & P7 combined",Writing - % Meeting Level,c
2024/25,Aberdeenshire,Barthol Chapel School,P4,Listening & Talking - % Meeting Level,c
2024/25,Aberdeenshire,Barthol Chapel School,P4,Numeracy - % Meeting Level,c
2024/25,Aberdeenshire,Barthol Chapel School,P4,Reading - % Meeting Level,c
2024/25,Aberdeenshire,Barthol Chapel School,P4,Writing - % Meeting Level,c
2024/25,Aberdeenshire,Barthol Chapel School,P7,Listening & Talking - % Meeting Level,c
2024/25,Aberdeenshire,Barthol Chapel School,P7,Numeracy - % Meeting Level,c
2024/25,Aberdeenshire,Barthol Chapel School,P7,Reading - % Meeting Level,c
2024/25,Aberdeenshire,Barthol Chapel School,P7,Writing - % Meeting Level,c
2024/25,Aberdeenshire,Bervie School,P1,Listening & Talking - % Meeting Level,60-70%
2024/25,Aberdeenshire,Bervie School,P1,Numeracy - % Meeting Level,90+%
2024/25,Aberdeenshire,Bervie School,P1,Reading - % Meeting Level,70-80%
2024/25,Aberdeenshire,Bervie School,P1,Writing - % Meeting Level,70-80%
2024/25,Aberdeenshire,Bervie School,"P1, P4 & P7 combined",Listening & Talking - % Meeting Level,80-90%
2024/25,Aberdeenshire,Bervie School,"P1, P4 & P7 combined",Numeracy - % Meeting Level,80-90%
2024/25,Aberdeenshire,Bervie School,"P1, P4 & P7 combined",Reading - % Meeting Level,80-90%
2024/25,Aberdeenshire,Bervie School,"P1, P4 & P7 combined",Writing - % Meeting Level,70-80%
2024/25,Aberdeenshire,Bervie School,P4,Listening & Talking - % Meeting Level,90+%
2024/25,Aberdeenshire,Bervie School,P4,Numeracy - % Meeting Level,70-80%
2024/25,Aberdeenshire,Bervie School,P4,Reading - % Meeting Level,70-80%
2024/25,Aberdeenshire,Bervie School,P4,Writing - % Meeting Level,70-80%
2024/25,Aberdeenshire,Bervie School,P7,Listening & Talking - % Meeting Level,90+%
2024/25,Aberdeenshire,Bervie School,P7,Numeracy - % Meeting Level,80-90%
2024/25,Aberdeenshire,Bervie School,P7,Reading - % Meeting Level,80-90%
2024/25,Aberdeenshire,Bervie School,P7,Writing - % Meeting Level,90+%
2024/25,Aberdeenshire,Boddam School,P1,Listening & Talking - % Meeting Level,c
2024/25,Aberdeenshire,Boddam School,P1,Numeracy - % Meeting Level,c
2024/25,Aberdeenshire,Boddam School,P1,Reading - % Meeting Level,c
2024/25,Aberdeenshire,Boddam School,P1,Writing - % Meeting Level,c
2024/25,Aberdeenshire,Boddam School,"P1, P4 & P7 combined",Listening & Talking - % Meeting Level,70-80%
2024/25,Aberdeenshire,Boddam School,"P1, P4 & P7 combined",Numeracy - % Meeting Level,60-70%
